index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
5401,22400010,1610612755,PHI,1610612753,ORL,2024-25,21,24,2024-11-15,45,26.3,20.5,29.8,23.5,29.0,25.0
5384,22400012,1610612764,WAS,1610612737,ATL,2024-25,39,29,2024-11-15,68,26.1,20.5,27.7,19.0,25.0,29.0
5377,22400231,1610612747,LAL,1610612740,NOP,2024-25,21,30,2024-11-16,51,30.8,22.5,26.8,19.0,22.7,23.9
5370,22400230,1610612761,TOR,1610612738,BOS,2024-25,26,28,2024-11-16,54,27.6,17.5,23.8,15.5,23.9,22.7
5375,22400229,1610612766,CHA,1610612749,MIL,2024-25,33,39,2024-11-16,72,23.8,15.5,27.6,17.5,23.0,21.4
5373,22400232,1610612759,SAS,1610612742,DAL,2024-25,28,23,2024-11-16,51,26.8,19.0,30.8,22.5,21.4,23.0
5376,22400231,1610612740,NOP,1610612747,LAL,2024-25,30,21,2024-11-16,51,28.5,21.0,31.3,24.0,21.8,22.0
5371,22400230,1610612738,BOS,1610612761,TOR,2024-25,28,26,2024-11-16,54,31.3,24.0,28.5,21.0,22.0,21.8
5369,22400233,1610612762,UTA,1610612758,SAC,2024-25,31,35,2024-11-16,66,25.3,20.0,29.3,24.0,20.0,21.9
5372,22400232,1610612742,DAL,1610612759,SAS,2024-25,23,28,2024-11-16,51,27.5,23.5,30.0,24.0,21.9,20.0
5368,22400233,1610612758,SAC,1610612762,UTA,2024-25,35,31,2024-11-16,66,30.0,24.0,27.5,23.5,21.6,21.9
5374,22400229,1610612749,MIL,1610612766,CHA,2024-25,39,33,2024-11-16,72,29.3,24.0,25.3,20.0,21.9,21.6
5357,22400241,1610612745,HOU,1610612741,CHI,2024-25,27,26,2024-11-17,53,28.3,20.0,26.5,22.0,24.6,21.0
5351,22400240,1610612751,BKN,1610612752,NYK,2024-25,29,30,2024-11-17,59,30.7,24.0,26.9,15.0,21.0,24.6
5361,22400237,1610612764,WAS,1610612765,DET,2024-25,18,28,2024-11-17,46,26.8,20.5,25.5,19.0,23.0,21.9
5353,22400236,1610612739,CLE,1610612766,CHA,2024-25,38,28,2024-11-17,66,35.7,29.5,26.4,17.0,21.9,23.0
5364,22400243,1610612746,LAC,1610612762,UTA,2024-25,35,25,2024-11-17,60,26.4,17.5,31.4,24.5,21.4,22.4
5366,22400238,1610612743,DEN,1610612763,MEM,2024-25,25,28,2024-11-17,53,30.2,20.5,28.8,18.5,22.4,21.4
5348,22400242,1610612742,DAL,1610612760,OKC,2024-25,39,34,2024-11-17,73,27.1,22.0,21.9,17.0,22.2,22.2
5362,22400234,1610612756,PHX,1610612750,MIN,2024-25,31,22,2024-11-17,53,26.4,17.0,35.7,29.5,22.2,22.2
5367,22400238,1610612763,MEM,1610612743,DEN,2024-25,28,25,2024-11-17,53,30.9,25.0,29.5,24.5,24.2,23.8
5349,22400242,1610612760,OKC,1610612742,DAL,2024-25,34,39,2024-11-17,73,30.4,22.0,27.7,20.0,23.8,24.2
5354,22400235,1610612748,MIA,1610612754,IND,2024-25,20,28,2024-11-17,48,26.5,22.0,28.3,20.0,21.7,23.3
5355,22400235,1610612754,IND,1610612748,MIA,2024-25,28,20,2024-11-17,48,31.4,24.5,26.4,17.5,23.3,21.7
5360,22400237,1610612765,DET,1610612764,WAS,2024-25,28,18,2024-11-17,46,26.9,15.0,30.7,24.0,23.4,23.1
5356,22400241,1610612741,CHI,1610612745,HOU,2024-25,26,27,2024-11-17,53,27.7,20.0,30.4,22.0,23.1,23.4
5359,22400239,1610612757,POR,1610612737,ATL,2024-25,21,33,2024-11-17,54,21.9,17.0,27.1,22.0,22.4,20.3
5365,22400243,1610612762,UTA,1610612746,LAC,2024-25,25,35,2024-11-17,60,26.0,20.0,27.5,20.0,20.3,22.4
5352,22400236,1610612766,CHA,1610612739,CLE,2024-25,28,38,2024-11-17,66,25.5,19.0,26.8,20.5,23.0,24.9
5358,22400239,1610612737,ATL,1610612757,POR,2024-25,33,21,2024-11-17,54,29.5,24.5,30.9,25.0,24.9,23.0
5350,22400240,1610612752,NYK,1610612751,BKN,2024-25,30,29,2024-11-17,59,27.5,20.0,26.0,20.0,22.8,21.8
5363,22400234,1610612750,MIN,1610612756,PHX,2024-25,22,31,2024-11-17,53,28.8,18.5,30.2,20.5,21.8,22.8
5341,22400247,1610612754,IND,1610612761,TOR,2024-25,27,34,2024-11-18,61,31.9,26.5,28.1,21.0,23.3,21.2
5343,22400250,1610612758,SAC,1610612737,ATL,2024-25,31,32,2024-11-18,63,30.1,24.0,25.3,18.5,21.2,23.3
5336,22400246,1610612764,WAS,1610612752,NYK,2024-25,27,40,2024-11-18,67,26.1,19.0,28.7,22.0,22.9,22.2
5335,22400249,1610612756,PHX,1610612753,ORL,2024-25,22,26,2024-11-18,48,27.0,17.0,27.5,15.0,22.2,22.9
5345,22400251,1610612744,GSW,1610612746,LAC,2024-25,22,27,2024-11-18,49,27.2,16.5,25.9,17.0,24.4,21.9
5344,22400251,1610612746,LAC,1610612744,GSW,2024-25,27,22,2024-11-18,49,27.3,17.5,30.0,24.5,21.9,24.4
5337,22400246,1610612752,NYK,1610612764,WAS,2024-25,40,27,2024-11-18,67,28.7,22.0,26.1,19.0,22.7,23.0
5338,22400244,1610612741,CHI,1610612765,DET,2024-25,36,25,2024-11-18,61,28.1,21.0,31.9,26.5,23.0,22.7
5334,22400249,1610612753,ORL,1610612756,PHX,2024-25,26,22,2024-11-18,48,25.9,17.0,27.2,16.5,22.4,21.7
5332,22400245,1610612755,PHI,1610612748,MIA,2024-25,33,25,2024-11-18,58,25.3,18.5,30.1,24.0,21.7,22.4
5339,22400244,1610612765,DET,1610612741,CHI,2024-25,25,36,2024-11-18,61,27.5,15.0,27.0,17.0,23.5,22.0
5346,22400248,1610612749,MIL,1610612745,HOU,2024-25,27,28,2024-11-18,55,30.7,24.0,28.1,20.0,22.0,23.5
5347,22400248,1610612745,HOU,1610612749,MIL,2024-25,28,27,2024-11-18,55,28.1,20.0,30.7,24.0,24.4,24.8
5342,22400250,1610612737,ATL,1610612758,SAC,2024-25,32,31,2024-11-18,63,30.0,24.5,27.3,17.5,24.8,24.4
5333,22400245,1610612748,MIA,1610612755,PHI,2024-25,25,33,2024-11-18,58,26.2,20.5,27.2,17.5,22.1,23.2
5340,22400247,1610612761,TOR,1610612754,IND,2024-25,34,27,2024-11-18,61,27.2,17.5,26.2,20.5,23.2,22.1
5327,22400024,1610612742,DAL,1610612740,NOP,2024-25,44,29,2024-11-19,73,28.4,22.0,26.6,21.5,27.0,25.0
5326,22400024,1610612740,NOP,1610612742,DAL,2024-25,29,44,2024-11-19,73,28.4,21.0,30.8,23.5,25.0,27.0
5331,22400025,1610612759,SAS,1610612760,OKC,2024-25,32,35,2024-11-19,67,27.7,19.0,29.6,24.0,18.0,25.0
5322,22400022,1610612751,BKN,1610612766,CHA,2024-25,23,37,2024-11-19,60,29.6,24.0,27.7,19.0,25.0,18.0
5320,22400026,1610612747,LAL,1610612762,UTA,2024-25,34,22,2024-11-19,56,30.1,21.5,30.5,25.0,26.0,22.0
5325,22400023,1610612763,MEM,1610612743,DEN,2024-25,24,31,2024-11-19,55,30.5,25.0,30.1,21.5,22.0,26.0
5330,22400025,1610612760,OKC,1610612759,SAS,2024-25,35,32,2024-11-19,67,31.2,22.0,26.0,19.0,26.0,23.0
5321,22400026,1610612762,UTA,1610612747,LAL,2024-25,22,34,2024-11-19,56,26.6,21.5,28.4,22.0,23.0,26.0
5328,22400021,1610612739,CLE,1610612738,BOS,2024-25,20,26,2024-11-19,46,35.3,29.5,31.3,24.0,23.0,27.0
5329,22400021,1610612738,BOS,1610612739,CLE,2024-25,26,20,2024-11-19,46,31.3,24.0,35.3,29.5,27.0,23.0
5323,22400022,1610612766,CHA,1610612751,BKN,2024-25,37,23,2024-11-19,60,26.0,19.0,31.2,22.0,27.0,22.0
5324,22400023,1610612743,DEN,1610612763,MEM,2024-25,31,24,2024-11-19,55,30.8,23.5,28.4,21.0,22.0,27.0
5307,22400254,1610612745,HOU,1610612754,IND,2024-25,30,23,2024-11-20,53,27.5,20.0,30.5,24.0,24.4,24.5
5311,22400255,1610612763,MEM,1610612755,PHI,2024-25,31,31,2024-11-20,62,30.0,24.0,25.2,17.0,24.5,24.4
5304,22400252,1610612739,CLE,1610612740,NOP,2024-25,29,24,2024-11-20,53,33.9,24.5,26.3,17.5,21.8,22.0
5310,22400255,1610612755,PHI,1610612763,MEM,2024-25,31,31,2024-11-20,62,25.8,18.5,31.0,26.5,22.0,21.8
5316,22400258,1610612744,GSW,1610612737,ATL,2024-25,41,22,2024-11-20,63,26.0,16.5,27.2,18.0,24.8,23.3
5306,22400254,1610612754,IND,1610612745,HOU,2024-25,23,30,2024-11-20,53,31.0,26.5,25.8,18.5,23.3,24.8
5312,22400253,1610612749,MIL,1610612741,CHI,2024-25,36,30,2024-11-20,66,30.5,24.0,27.5,20.0,22.0,21.8
5314,22400259,1610612753,ORL,1610612746,LAC,2024-25,25,29,2024-11-20,54,25.2,17.0,30.0,24.0,21.8,22.0
5318,22400257,1610612756,PHX,1610612752,NYK,2024-25,28,44,2024-11-20,72,27.2,18.0,26.0,16.5,22.2,23.9
5309,22400256,1610612760,OKC,1610612757,POR,2024-25,21,23,2024-11-20,44,31.0,22.0,29.8,24.5,23.9,22.2
5308,22400256,1610612757,POR,1610612760,OKC,2024-25,23,21,2024-11-20,44,22.0,17.0,30.1,22.0,22.0,23.5
5319,22400257,1610612752,NYK,1610612756,PHX,2024-25,44,28,2024-11-20,72,30.1,22.0,22.0,17.0,23.5,22.0
5315,22400259,1610612746,LAC,1610612753,ORL,2024-25,29,25,2024-11-20,54,26.3,17.5,33.9,24.5,22.6,21.5
5305,22400252,1610612740,NOP,1610612739,CLE,2024-25,24,29,2024-11-20,53,29.3,22.5,29.9,24.0,21.5,22.6
5317,22400258,1610612737,ATL,1610612744,GSW,2024-25,22,41,2024-11-20,63,29.8,24.5,31.0,22.0,24.7,23.2
5313,22400253,1610612741,CHI,1610612749,MIL,2024-25,30,36,2024-11-20,66,29.9,24.0,29.3,22.5,23.2,24.7
5302,22400261,1610612761,TOR,1610612750,MIN,2024-25,32,27,2024-11-21,59,29.0,20.0,26.7,19.0,23.3,21.0
5297,22400262,1610612759,SAS,1610612762,UTA,2024-25,17,32,2024-11-21,49,29.0,20.5,27.6,18.5,21.0,23.3
5303,22400261,1610612750,MIN,1610612761,TOR,2024-25,27,32,2024-11-21,59,27.6,18.5,29.0,20.5,22.4,23.6
5298,22400260,1610612766,CHA,1610612765,DET,2024-25,33,27,2024-11-21,60,26.7,19.0,29.0,20.0,23.6,22.4
5300,22400263,1610612753,ORL,1610612747,LAL,2024-25,36,38,2024-11-21,74,26.1,20.0,28.7,20.5,21.8,22.7
5299,22400260,1610612765,DET,1610612766,CHA,2024-25,27,33,2024-11-21,60,28.7,20.5,26.1,20.0,22.7,21.8
5301,22400263,1610612747,LAL,1610612753,ORL,2024-25,38,36,2024-11-21,74,30.1,21.5,26.6,21.5,22.9,21.3
5296,22400262,1610612762,UTA,1610612759,SAS,2024-25,32,17,2024-11-21,49,26.6,21.5,30.1,21.5,21.3,22.9
5287,22400027,1610612755,PHI,1610612751,BKN,2024-25,29,24,2024-11-22,53,26.3,18.5,28.5,23.5,25.0,25.0
5293,22400033,1610612742,DAL,1610612743,DEN,2024-25,33,31,2024-11-22,64,30.7,24.5,28.7,20.5,25.0,25.0
5281,22400031,1610612745,HOU,1610612757,POR,2024-25,31,20,2024-11-22,51,28.5,23.5,26.3,18.5,29.0,23.5
5284,22400032,1610612740,NOP,1610612744,GSW,2024-25,30,34,2024-11-22,64,28.2,22.5,31.0,23.5,23.5,29.0
5290,22400030,1610612741,CHI,1610612737,ATL,2024-25,28,25,2024-11-22,53,29.9,24.0,31.7,24.5,22.0,25.0
5283,22400028,1610612738,BOS,1610612764,WAS,2024-25,29,27,2024-11-22,56,30.8,24.0,29.4,22.5,25.0,22.0
5280,22400031,1610612757,POR,1610612745,HOU,2024-25,20,31,2024-11-22,51,21.9,17.0,26.3,19.0,24.0,23.0
5292,22400033,1610612743,DEN,1610612742,DAL,2024-25,31,33,2024-11-22,64,31.0,23.5,28.2,22.5,23.0,24.0
5294,22400029,1610612754,IND,1610612749,MIL,2024-25,22,34,2024-11-22,56,29.8,24.5,29.9,24.0,20.0,21.0
5289,22400034,1610612746,LAC,1610612758,SAC,2024-25,26,12,2024-11-22,38,26.4,17.5,28.5,23.0,21.0,20.0
5285,22400032,1610612744,GSW,1610612740,NOP,2024-25,34,30,2024-11-22,64,28.7,20.5,30.7,24.5,26.0,19.0
5288,22400034,1610612758,SAC,1610612746,LAC,2024-25,12,26,2024-11-22,38,29.9,24.0,29.8,24.5,19.0,26.0
5295,22400029,1610612749,MIL,1610612754,IND,2024-25,34,22,2024-11-22,56,31.7,24.5,29.9,24.0,19.0,25.0
5286,22400027,1610612751,BKN,1610612755,PHI,2024-25,24,29,2024-11-22,53,28.5,23.0,26.4,17.5,25.0,19.0
5291,22400030,1610612737,ATL,1610612741,CHI,2024-25,25,28,2024-11-22,53,29.4,22.5,30.8,24.0,22.0,25.0
5282,22400028,1610612764,WAS,1610612738,BOS,2024-25,27,29,2024-11-22,56,26.3,19.0,21.9,17.0,25.0,22.0
5273,22400266,1610612741,CHI,1610612763,MEM,2024-25,22,30,2024-11-23,52,30.0,24.0,31.3,24.5,23.9,21.8
5278,22400265,1610612753,ORL,1610612765,DET,2024-25,33,21,2024-11-23,54,27.5,21.0,29.1,24.0,21.8,23.9
5272,22400266,1610612763,MEM,1610612741,CHI,2024-25,30,22,2024-11-23,52,29.1,24.0,27.5,21.0,24.9,22.5
5270,22400270,1610612747,LAL,1610612743,DEN,2024-25,27,31,2024-11-23,58,31.6,21.5,27.5,19.0,22.5,24.9
5266,22400264,1610612762,UTA,1610612752,NYK,2024-25,28,28,2024-11-23,56,26.8,21.5,29.3,20.5,21.8,23.7
5267,22400264,1610612752,NYK,1610612762,UTA,2024-25,28,28,2024-11-23,56,30.6,22.0,21.5,17.0,23.7,21.8
5274,22400268,1610612749,MIL,1610612766,CHA,2024-25,28,28,2024-11-23,56,31.3,24.5,30.0,24.0,22.0,25.0
5269,22400269,1610612744,GSW,1610612759,SAS,2024-25,29,17,2024-11-23,46,29.3,20.5,26.8,21.5,25.0,22.0
5275,22400268,1610612766,CHA,1610612749,MIL,2024-25,28,28,2024-11-23,56,27.5,19.0,31.6,21.5,23.1,21.6
5271,22400270,1610612743,DEN,1610612747,LAL,2024-25,31,27,2024-11-23,58,31.4,23.5,27.5,18.0,21.6,23.1
5279,22400265,1610612765,DET,1610612753,ORL,2024-25,21,33,2024-11-23,54,28.5,20.5,28.5,23.5,22.6,21.6
5268,22400269,1610612759,SAS,1610612744,GSW,2024-25,17,29,2024-11-23,46,27.5,18.0,31.4,23.5,21.6,22.6
5276,22400267,1610612745,HOU,1610612757,POR,2024-25,21,26,2024-11-23,47,28.5,23.5,28.5,20.5,23.9,22.3
5277,22400267,1610612757,POR,1610612745,HOU,2024-25,26,21,2024-11-23,47,21.5,17.0,30.6,22.0,22.3,23.9
5258,22400276,1610612758,SAC,1610612751,BKN,2024-25,28,37,2024-11-24,65,28.2,17.0,27.6,22.5,21.0,21.3
5259,22400276,1610612751,BKN,1610612758,SAC,2024-25,37,28,2024-11-24,65,27.2,23.0,26.4,18.5,21.3,21.0
5261,22400275,1610612761,TOR,1610612739,CLE,2024-25,22,38,2024-11-24,60,30.3,21.5,28.5,22.5,22.9,22.9
5264,22400272,1610612764,WAS,1610612754,IND,2024-25,28,31,2024-11-24,59,25.7,19.0,25.9,20.5,22.9,22.9
5256,22400271,1610612750,MIN,1610612738,BOS,2024-25,27,24,2024-11-24,51,27.0,18.5,29.7,24.0,22.4,21.8
5262,22400273,1610612748,MIA,1610612742,DAL,2024-25,33,28,2024-11-24,61,25.9,20.5,25.7,19.0,21.8,22.4
5265,22400272,1610612754,IND,1610612764,WAS,2024-25,31,28,2024-11-24,59,28.5,22.5,30.3,21.5,23.3,21.9
5257,22400271,1610612738,BOS,1610612750,MIN,2024-25,24,27,2024-11-24,51,29.7,24.0,27.0,18.5,21.9,23.3
5254,22400274,1610612755,PHI,1610612746,LAC,2024-25,27,39,2024-11-24,66,26.4,18.5,27.2,23.0,22.1,22.1
5260,22400275,1610612739,CLE,1610612761,TOR,2024-25,38,22,2024-11-24,60,33.8,24.5,31.0,24.5,22.1,22.1
5263,22400273,1610612742,DAL,1610612748,MIA,2024-25,28,33,2024-11-24,61,31.0,24.5,33.8,24.5,22.4,22.9
5255,22400274,1610612746,LAC,1610612755,PHI,2024-25,39,27,2024-11-24,66,27.6,22.5,28.2,17.0,22.9,22.4
5238,22400279,1610612740,NOP,1610612754,IND,2024-25,25,29,2024-11-25,54,28.2,22.5,28.3,24.0,21.6,22.8
5248,22400277,1610612766,CHA,1610612753,ORL,2024-25,25,18,2024-11-25,43,27.9,19.0,31.2,23.0,22.8,21.6
5246,22400285,1610612760,OKC,1610612758,SAC,2024-25,31,30,2024-11-25,61,31.2,23.0,27.9,19.0,23.6,24.9
5243,22400280,1610612737,ATL,1610612742,DAL,2024-25,31,28,2024-11-25,59,28.6,22.5,28.2,21.0,24.9,23.6
5244,22400281,1610612738,BOS,1610612746,LAC,2024-25,27,20,2024-11-25,47,28.3,24.0,28.2,22.5,22.0,21.6
5241,22400284,1610612751,BKN,1610612744,GSW,2024-25,34,30,2024-11-25,64,28.4,23.0,28.8,21.5,21.6,22.0
5253,22400283,1610612752,NYK,1610612743,DEN,2024-25,36,24,2024-11-25,60,30.8,22.0,29.7,25.0,23.2,22.4
5242,22400280,1610612742,DAL,1610612737,ATL,2024-25,28,31,2024-11-25,59,30.9,24.5,28.4,20.5,22.4,23.2
5245,22400281,1610612746,LAC,1610612738,BOS,2024-25,20,27,2024-11-25,47,29.1,22.5,28.8,19.0,23.2,22.3
5236,22400282,1610612757,POR,1610612763,MEM,2024-25,24,36,2024-11-25,60,22.3,17.0,27.3,19.0,22.3,23.2
5252,22400283,1610612743,DEN,1610612752,NYK,2024-25,24,36,2024-11-25,60,31.6,23.5,28.0,22.5,21.9,23.2
5239,22400279,1610612754,IND,1610612740,NOP,2024-25,29,25,2024-11-25,54,28.0,22.5,31.6,23.5,23.2,21.9
5249,22400277,1610612753,ORL,1610612766,CHA,2024-25,18,25,2024-11-25,43,28.2,21.0,28.6,22.5,21.6,24.3
5240,22400284,1610612744,GSW,1610612751,BKN,2024-25,30,34,2024-11-25,64,28.4,20.5,30.9,24.5,24.3,21.6
5247,22400285,1610612758,SAC,1610612760,OKC,2024-25,30,31,2024-11-25,61,28.8,19.0,29.1,22.5,21.7,22.8
5251,22400278,1610612761,TOR,1610612765,DET,2024-25,22,29,2024-11-25,51,28.8,21.5,28.4,23.0,22.8,21.7
5237,22400282,1610612763,MEM,1610612757,POR,2024-25,36,24,2024-11-25,60,29.7,25.0,30.8,22.0,24.8,22.4
5250,22400278,1610612765,DET,1610612761,TOR,2024-25,29,22,2024-11-25,51,27.3,19.0,22.3,17.0,22.4,24.8
5233,22400039,1610612756,PHX,1610612747,LAL,2024-25,31,25,2024-11-26,56,27.8,18.0,26.0,20.5,19.5,21.5
5234,22400038,1610612759,SAS,1610612762,UTA,2024-25,32,35,2024-11-26,67,25.2,17.0,27.0,21.5,21.5,19.5
5229,22400036,1610612749,MIL,1610612748,MIA,2024-25,31,20,2024-11-26,51,31.0,24.5,27.5,20.5,22.5,20.5
5228,22400036,1610612748,MIA,1610612749,MIL,2024-25,20,31,2024-11-26,51,26.0,20.5,27.8,18.0,20.5,22.5
5230,22400035,1610612741,CHI,1610612764,WAS,2024-25,21,29,2024-11-26,50,29.8,23.0,26.5,18.5,23.0,19.0
5226,22400037,1610612750,MIN,1610612745,HOU,2024-25,26,32,2024-11-26,58,26.5,18.5,29.8,23.0,19.0,23.0
5231,22400035,1610612764,WAS,1610612741,CHI,2024-25,29,21,2024-11-26,50,26.4,19.0,30.0,21.5,24.5,22.0
5232,22400039,1610612747,LAL,1610612756,PHX,2024-25,25,31,2024-11-26,56,30.0,21.5,26.4,19.0,22.0,24.5
5227,22400037,1610612745,HOU,1610612750,MIN,2024-25,32,26,2024-11-26,58,27.5,20.5,31.0,24.5,27.5,23.5
5235,22400038,1610612762,UTA,1610612759,SAS,2024-25,35,32,2024-11-26,67,27.0,21.5,25.2,17.0,23.5,27.5
5209,22400286,1610612766,CHA,1610612748,MIA,2024-25,26,26,2024-11-27,52,28.0,19.0,30.3,23.0,22.6,22.7
5210,22400292,1610612752,NYK,1610612742,DAL,2024-25,15,28,2024-11-27,43,32.2,24.0,30.5,24.5,22.7,22.6
5215,22400295,1610612761,TOR,1610612740,NOP,2024-25,21,20,2024-11-27,41,27.3,21.5,28.7,22.5,22.7,21.4
5213,22400294,1610612758,SAC,1610612750,MIN,2024-25,31,33,2024-11-27,64,28.8,19.0,30.3,25.0,21.4,22.7
5198,22400298,1610612743,DEN,1610612762,UTA,2024-25,34,35,2024-11-27,69,30.3,23.0,28.0,19.0,22.3,21.5
5208,22400286,1610612748,MIA,1610612766,CHA,2024-25,26,26,2024-11-27,52,24.9,20.0,26.5,17.0,21.5,22.3
5217,22400297,1610612756,PHX,1610612751,BKN,2024-25,37,34,2024-11-27,71,28.1,18.0,27.5,21.5,21.7,21.5
5214,22400295,1610612740,NOP,1610612761,TOR,2024-25,20,21,2024-11-27,41,27.7,22.5,28.5,21.5,21.5,21.7
5221,22400293,1610612765,DET,1610612763,MEM,2024-25,35,34,2024-11-27,69,27.8,19.0,26.5,18.5,22.2,23.0
5223,22400291,1610612746,LAC,1610612764,WAS,2024-25,37,26,2024-11-27,63,27.7,20.5,27.6,20.5,23.0,22.2
5203,22400288,1610612757,POR,1610612754,IND,2024-25,31,26,2024-11-27,57,22.6,17.0,34.1,24.5,22.1,22.1
5199,22400298,1610612762,UTA,1610612743,DEN,2024-25,35,34,2024-11-27,69,27.5,21.5,28.1,18.0,22.1,22.1
5224,22400299,1610612760,OKC,1610612744,GSW,2024-25,39,23,2024-11-27,62,30.4,23.0,27.3,20.0,24.0,20.9
5218,22400289,1610612753,ORL,1610612741,CHI,2024-25,38,25,2024-11-27,63,27.4,18.0,26.7,18.5,20.9,24.0
5206,22400290,1610612745,HOU,1610612755,PHI,2024-25,35,24,2024-11-27,59,27.6,20.5,27.7,20.5,23.3,22.6
5201,22400296,1610612747,LAL,1610612759,SAS,2024-25,32,23,2024-11-27,55,30.3,23.0,28.5,20.5,22.6,23.3
5202,22400288,1610612754,IND,1610612757,POR,2024-25,26,31,2024-11-27,57,27.1,22.5,29.5,23.5,22.3,23.1
5205,22400287,1610612739,CLE,1610612737,ATL,2024-25,35,35,2024-11-27,70,34.1,24.5,22.6,17.0,23.1,22.3
5211,22400292,1610612742,DAL,1610612752,NYK,2024-25,28,15,2024-11-27,43,30.5,24.5,32.2,24.0,23.1,22.9
5207,22400290,1610612755,PHI,1610612745,HOU,2024-25,24,35,2024-11-27,59,26.5,18.5,27.8,19.0,22.9,23.1
5219,22400289,1610612741,CHI,1610612753,ORL,2024-25,25,38,2024-11-27,63,28.5,21.5,27.7,22.5,23.5,24.6
5204,22400287,1610612737,ATL,1610612739,CLE,2024-25,35,35,2024-11-27,70,28.7,22.5,27.3,21.5,24.6,23.5
5225,22400299,1610612744,GSW,1610612760,OKC,2024-25,23,39,2024-11-27,62,28.5,20.5,30.3,23.0,24.1,22.1
5216,22400297,1610612751,BKN,1610612756,PHX,2024-25,34,37,2024-11-27,71,29.5,23.5,27.1,22.5,22.1,24.1
5200,22400296,1610612759,SAS,1610612747,LAL,2024-25,23,32,2024-11-27,55,26.5,17.0,24.9,20.0,21.5,22.9
5222,22400291,1610612764,WAS,1610612746,LAC,2024-25,26,37,2024-11-27,63,27.3,20.0,30.4,23.0,22.9,21.5
5220,22400293,1610612763,MEM,1610612765,DET,2024-25,34,35,2024-11-27,69,30.3,25.0,28.8,19.0,25.0,22.0
5212,22400294,1610612750,MIN,1610612758,SAC,2024-25,33,31,2024-11-27,64,26.7,18.5,27.4,18.0,22.0,25.0
5181,22400049,1610612758,SAC,1610612757,POR,2024-25,30,25,2024-11-29,55,29.1,19.0,26.3,21.0,20.5,21.0
5183,22400044,1610612746,LAC,1610612750,MIN,2024-25,25,26,2024-11-29,51,28.6,20.5,28.6,21.5,21.0,20.5
5194,22400046,1610612761,TOR,1610612748,MIA,2024-25,21,20,2024-11-29,41,26.1,21.0,31.1,23.0,19.0,20.666666666666668
5195,22400046,1610612748,MIA,1610612761,TOR,2024-25,20,21,2024-11-29,41,25.0,20.0,23.0,17.0,20.666666666666668,19.0
5180,22400049,1610612757,POR,1610612758,SAC,2024-25,25,30,2024-11-29,55,23.0,17.0,25.0,20.0,23.5,24.666666666666668
5178,22400047,1610612738,BOS,1610612741,CHI,2024-25,39,30,2024-11-29,69,27.5,24.0,29.6,22.5,24.666666666666668,23.5
5192,22400041,1610612739,CLE,1610612737,ATL,2024-25,27,29,2024-11-29,56,34.7,24.5,30.5,18.5,22.5,23.0
5193,22400041,1610612737,ATL,1610612739,CLE,2024-25,29,27,2024-11-29,56,29.6,22.5,27.5,24.0,23.0,22.5
5184,22400043,1610612753,ORL,1610612751,BKN,2024-25,33,29,2024-11-29,62,27.5,18.0,30.1,23.5,24.0,22.5
5197,22400045,1610612765,DET,1610612754,IND,2024-25,33,24,2024-11-29,57,27.3,19.0,30.2,25.0,22.5,24.0
5186,22400042,1610612740,NOP,1610612763,MEM,2024-25,28,32,2024-11-29,60,26.3,21.0,29.1,19.0,24.333333333333332,21.0
5188,22400040,1610612752,NYK,1610612766,CHA,2024-25,15,23,2024-11-29,38,30.5,18.5,34.7,24.5,21.0,24.333333333333332
5191,22400048,1610612760,OKC,1610612747,LAL,2024-25,32,24,2024-11-29,56,31.1,23.0,26.1,21.0,26.5,22.666666666666668
5179,22400047,1610612741,CHI,1610612738,BOS,2024-25,30,39,2024-11-29,69,28.6,21.5,28.6,20.5,22.666666666666668,26.5
5190,22400048,1610612747,LAL,1610612760,OKC,2024-25,24,32,2024-11-29,56,30.8,23.0,28.3,20.0,23.333333333333332,26.0
5189,22400040,1610612766,CHA,1610612752,NYK,2024-25,23,15,2024-11-29,38,28.3,20.0,30.8,23.0,26.0,23.333333333333332
5182,22400044,1610612750,MIN,1610612746,LAC,2024-25,26,25,2024-11-29,51,27.2,18.5,27.1,22.5,20.0,25.0
5185,22400043,1610612751,BKN,1610612753,ORL,2024-25,29,33,2024-11-29,62,30.1,23.5,27.5,18.0,25.0,20.0
5187,22400042,1610612763,MEM,1610612740,NOP,2024-25,32,28,2024-11-29,60,30.2,25.0,27.3,19.0,21.0,19.0
5196,22400045,1610612754,IND,1610612765,DET,2024-25,24,33,2024-11-29,57,27.1,22.5,27.2,18.5,19.0,21.0
5175,22400304,1610612762,UTA,1610612742,DAL,2024-25,22,40,2024-11-30,62,28.1,21.5,30.7,25.0,22.5,22.2
5171,22400301,1610612765,DET,1610612755,PHI,2024-25,20,37,2024-11-30,57,28.9,23.0,28.9,22.0,22.2,22.5
5168,22400303,1610612744,GSW,1610612756,PHX,2024-25,29,35,2024-11-30,64,28.9,22.0,28.9,23.0,24.1,22.5
5172,22400302,1610612749,MIL,1610612764,WAS,2024-25,28,29,2024-11-30,57,31.0,24.5,27.7,19.0,22.5,24.1
