index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE
4701,0022300165,1610612765,DET,1610612749,MIL,2023-24,23,24,2023-11-08
4712,0022300159,1610612755,PHI,1610612738,BOS,2023-24,22,27,2023-11-08
4711,0022300167,1610612760,OKC,1610612739,CLE,2023-24,36,29,2023-11-08
4710,0022300167,1610612739,CLE,1610612760,OKC,2023-24,29,36,2023-11-08
4709,0022300168,1610612761,TOR,1610612742,DAL,2023-24,27,33,2023-11-08
4708,0022300168,1610612742,DAL,1610612761,TOR,2023-24,33,27,2023-11-08
4713,0022300159,1610612738,BOS,1610612755,PHI,2023-24,27,22,2023-11-08
4706,0022300166,1610612740,NOP,1610612750,MIN,2023-24,24,28,2023-11-08
4705,0022300158,1610612754,IND,1610612762,UTA,2023-24,29,29,2023-11-08
4704,0022300158,1610612762,UTA,1610612754,IND,2023-24,29,29,2023-11-08
4703,0022300169,1610612744,GSW,1610612743,DEN,2023-24,21,26,2023-11-08
4702,0022300169,1610612743,DEN,1610612744,GSW,2023-24,26,21,2023-11-08
4707,0022300166,1610612750,MIN,1610612740,NOP,2023-24,28,24,2023-11-08
4682,0022300171,1610612749,MIL,1610612754,IND,2023-24,24,38,2023-11-09
4683,0022300171,1610612754,IND,1610612749,MIL,2023-24,38,24,2023-11-09
4685,0022300172,1610612737,ATL,1610612753,ORL,2023-24,34,34,2023-11-09
4684,0022300172,1610612753,ORL,1610612737,ATL,2023-24,34,34,2023-11-09
4670,0022300016,1610612760,OKC,1610612758,SAC,2023-24,20,34,2023-11-10
4664,0022300013,1610612750,MIN,1610612759,SAS,2023-24,22,27,2023-11-10
4665,0022300013,1610612759,SAS,1610612750,MIN,2023-24,27,22,2023-11-10
4666,0022300008,1610612755,PHI,1610612765,DET,2023-24,21,33,2023-11-10
4667,0022300008,1610612765,DET,1610612755,PHI,2023-24,33,21,2023-11-10
4668,0022300009,1610612764,WAS,1610612766,CHA,2023-24,27,22,2023-11-10
4669,0022300009,1610612766,CHA,1610612764,WAS,2023-24,22,27,2023-11-10
4672,0022300014,1610612742,DAL,1610612746,LAC,2023-24,30,33,2023-11-10
4671,0022300016,1610612758,SAC,1610612760,OKC,2023-24,34,20,2023-11-10
4674,0022300015,1610612756,PHX,1610612747,LAL,2023-24,34,25,2023-11-10
4681,0022300010,1610612738,BOS,1610612751,BKN,2023-24,38,33,2023-11-10
4680,0022300010,1610612751,BKN,1610612738,BOS,2023-24,33,38,2023-11-10
4679,0022300012,1610612762,UTA,1610612763,MEM,2023-24,34,32,2023-11-10
4678,0022300012,1610612763,MEM,1610612762,UTA,2023-24,32,34,2023-11-10
4673,0022300014,1610612746,LAC,1610612742,DAL,2023-24,33,30,2023-11-10
4676,0022300011,1610612745,HOU,1610612740,NOP,2023-24,26,31,2023-11-10
4675,0022300015,1610612747,LAL,1610612756,PHX,2023-24,25,34,2023-11-10
4677,0022300011,1610612740,NOP,1610612745,HOU,2023-24,31,26,2023-11-10
4657,0022300175,1610612737,ATL,1610612748,MIA,2023-24,24,41,2023-11-11
4658,0022300176,1610612744,GSW,1610612739,CLE,2023-24,31,30,2023-11-11
4660,0022300174,1610612761,TOR,1610612738,BOS,2023-24,26,30,2023-11-11
4656,0022300175,1610612748,MIA,1610612737,ATL,2023-24,41,24,2023-11-11
4662,0022300173,1610612749,MIL,1610612753,ORL,2023-24,25,29,2023-11-11
4663,0022300173,1610612753,ORL,1610612749,MIL,2023-24,29,25,2023-11-11
4661,0022300174,1610612738,BOS,1610612761,TOR,2023-24,30,26,2023-11-11
4659,0022300176,1610612739,CLE,1610612744,GSW,2023-24,30,31,2023-11-11
4644,0022300179,1610612763,MEM,1610612746,LAC,2023-24,33,20,2023-11-12
4634,0022300184,1610612759,SAS,1610612748,MIA,2023-24,29,15,2023-11-12
4635,0022300184,1610612748,MIA,1610612759,SAS,2023-24,15,29,2023-11-12
4636,0022300187,1610612747,LAL,1610612757,POR,2023-24,31,28,2023-11-12
4637,0022300187,1610612757,POR,1610612747,LAL,2023-24,28,31,2023-11-12
4638,0022300181,1610612765,DET,1610612741,CHI,2023-24,31,22,2023-11-12
4639,0022300181,1610612741,CHI,1610612765,DET,2023-24,22,31,2023-11-12
4640,0022300183,1610612740,NOP,1610612742,DAL,2023-24,27,34,2023-11-12
4641,0022300183,1610612742,DAL,1610612740,NOP,2023-24,34,27,2023-11-12
4642,0022300186,1610612744,GSW,1610612750,MIN,2023-24,31,29,2023-11-12
4643,0022300186,1610612750,MIN,1610612744,GSW,2023-24,29,31,2023-11-12
4645,0022300179,1610612746,LAC,1610612763,MEM,2023-24,20,33,2023-11-12
4647,0022300182,1610612743,DEN,1610612745,HOU,2023-24,30,23,2023-11-12
4648,0022300178,1610612751,BKN,1610612764,WAS,2023-24,30,15,2023-11-12
4649,0022300178,1610612764,WAS,1610612751,BKN,2023-24,15,30,2023-11-12
4650,0022300180,1610612754,IND,1610612755,PHI,2023-24,27,38,2023-11-12
4651,0022300180,1610612755,PHI,1610612754,IND,2023-24,38,27,2023-11-12
4652,0022300177,1610612766,CHA,1610612752,NYK,2023-24,25,32,2023-11-12
4653,0022300177,1610612752,NYK,1610612766,CHA,2023-24,32,25,2023-11-12
4654,0022300185,1610612756,PHX,1610612760,OKC,2023-24,29,29,2023-11-12
4655,0022300185,1610612760,OKC,1610612756,PHX,2023-24,29,29,2023-11-12
4646,0022300182,1610612745,HOU,1610612743,DEN,2023-24,23,30,2023-11-12
4626,0022300188,1610612738,BOS,1610612752,NYK,2023-24,25,24,2023-11-13
4627,0022300188,1610612752,NYK,1610612738,BOS,2023-24,24,25,2023-11-13
4628,0022300189,1610612764,WAS,1610612761,TOR,2023-24,32,25,2023-11-13
4629,0022300189,1610612761,TOR,1610612764,WAS,2023-24,25,32,2023-11-13
4630,0022300190,1610612749,MIL,1610612741,CHI,2023-24,35,18,2023-11-13
4632,0022300191,1610612739,CLE,1610612758,SAC,2023-24,25,33,2023-11-13
4633,0022300191,1610612758,SAC,1610612739,CLE,2023-24,33,25,2023-11-13
4631,0022300190,1610612741,CHI,1610612749,MIL,2023-24,18,35,2023-11-13
4614,0022300025,1610612750,MIN,1610612744,GSW,2023-24,22,30,2023-11-14
4607,0022300020,1610612751,BKN,1610612753,ORL,2023-24,33,24,2023-11-14
4606,0022300020,1610612753,ORL,1610612751,BKN,2023-24,24,33,2023-11-14
4609,0022300018,1610612737,ATL,1610612765,DET,2023-24,38,29,2023-11-14
4610,0022300021,1610612760,OKC,1610612759,SAS,2023-24,28,25,2023-11-14
4611,0022300021,1610612759,SAS,1610612760,OKC,2023-24,25,28,2023-11-14
4612,0022300024,1610612743,DEN,1610612746,LAC,2023-24,28,26,2023-11-14
4613,0022300024,1610612746,LAC,1610612743,DEN,2023-24,26,28,2023-11-14
4615,0022300025,1610612744,GSW,1610612750,MIN,2023-24,30,22,2023-11-14
4608,0022300018,1610612765,DET,1610612737,ATL,2023-24,29,38,2023-11-14
4617,0022300023,1610612757,POR,1610612762,UTA,2023-24,28,36,2023-11-14
4616,0022300023,1610612762,UTA,1610612757,POR,2023-24,36,28,2023-11-14
4624,0022300022,1610612740,NOP,1610612742,DAL,2023-24,33,26,2023-11-14
4623,0022300026,1610612763,MEM,1610612747,LAL,2023-24,26,37,2023-11-14
4622,0022300026,1610612747,LAL,1610612763,MEM,2023-24,37,26,2023-11-14
4625,0022300022,1610612742,DAL,1610612740,NOP,2023-24,26,33,2023-11-14
4620,0022300017,1610612748,MIA,1610612766,CHA,2023-24,24,32,2023-11-14
4619,0022300019,1610612754,IND,1610612755,PHI,2023-24,36,30,2023-11-14
4618,0022300019,1610612755,PHI,1610612754,IND,2023-24,30,36,2023-11-14
4621,0022300017,1610612766,CHA,1610612748,MIA,2023-24,32,24,2023-11-14
4596,0022300199,1610612757,POR,1610612739,CLE,2023-24,25,30,2023-11-15
4591,0022300193,1610612752,NYK,1610612737,ATL,2023-24,33,22,2023-11-15
4592,0022300197,1610612756,PHX,1610612750,MIN,2023-24,35,29,2023-11-15
4593,0022300197,1610612750,MIN,1610612756,PHX,2023-24,29,35,2023-11-15
4594,0022300198,1610612758,SAC,1610612747,LAL,2023-24,38,25,2023-11-15
4595,0022300198,1610612747,LAL,1610612758,SAC,2023-24,25,38,2023-11-15
4597,0022300199,1610612739,CLE,1610612757,POR,2023-24,30,25,2023-11-15
4602,0022300195,1610612749,MIL,1610612761,TOR,2023-24,36,21,2023-11-15
4599,0022300194,1610612755,PHI,1610612738,BOS,2023-24,22,37,2023-11-15
4600,0022300196,1610612741,CHI,1610612753,ORL,2023-24,21,21,2023-11-15
4601,0022300196,1610612753,ORL,1610612741,CHI,2023-24,21,21,2023-11-15
4590,0022300193,1610612737,ATL,1610612752,NYK,2023-24,22,33,2023-11-15
4603,0022300195,1610612761,TOR,1610612749,MIL,2023-24,21,36,2023-11-15
4604,0022300192,1610612742,DAL,1610612764,WAS,2023-24,41,26,2023-11-15
4605,0022300192,1610612764,WAS,1610612742,DAL,2023-24,26,41,2023-11-15
4598,0022300194,1610612738,BOS,1610612755,PHI,2023-24,37,22,2023-11-15
4586,0022300200,1610612751,BKN,1610612748,MIA,2023-24,27,30,2023-11-16
4587,0022300200,1610612748,MIA,1610612751,BKN,2023-24,30,27,2023-11-16
4589,0022300201,1610612760,OKC,1610612744,GSW,2023-24,39,24,2023-11-16
4588,0022300201,1610612744,GSW,1610612760,OKC,2023-24,24,39,2023-11-16
4573,0022300034,1610612743,DEN,1610612740,NOP,2023-24,28,36,2023-11-17
4565,0022300036,1610612747,LAL,1610612757,POR,2023-24,30,23,2023-11-17
4566,0022300028,1610612764,WAS,1610612752,NYK,2023-24,25,35,2023-11-17
4567,0022300028,1610612752,NYK,1610612764,WAS,2023-24,35,25,2023-11-17
4568,0022300037,1610612745,HOU,1610612746,LAC,2023-24,23,29,2023-11-17
4569,0022300037,1610612746,LAC,1610612745,HOU,2023-24,29,23,2023-11-17
4570,0022300030,1610612739,CLE,1610612765,DET,2023-24,35,26,2023-11-17
4571,0022300030,1610612765,DET,1610612739,CLE,2023-24,26,35,2023-11-17
4572,0022300034,1610612740,NOP,1610612743,DEN,2023-24,36,28,2023-11-17
4574,0022300029,1610612755,PHI,1610612737,ATL,2023-24,30,24,2023-11-17
4575,0022300029,1610612737,ATL,1610612755,PHI,2023-24,24,30,2023-11-17
4576,0022300032,1610612758,SAC,1610612759,SAS,2023-24,29,31,2023-11-17
4577,0022300032,1610612759,SAS,1610612758,SAC,2023-24,31,29,2023-11-17
4578,0022300027,1610612749,MIL,1610612766,CHA,2023-24,28,37,2023-11-17
4579,0022300027,1610612766,CHA,1610612749,MIL,2023-24,37,28,2023-11-17
4580,0022300031,1610612761,TOR,1610612738,BOS,2023-24,32,26,2023-11-17
4581,0022300031,1610612738,BOS,1610612761,TOR,2023-24,26,32,2023-11-17
4582,0022300033,1610612741,CHI,1610612753,ORL,2023-24,16,23,2023-11-17
4583,0022300033,1610612753,ORL,1610612741,CHI,2023-24,23,16,2023-11-17
4584,0022300035,1610612762,UTA,1610612756,PHX,2023-24,38,41,2023-11-17
4585,0022300035,1610612756,PHX,1610612762,UTA,2023-24,41,38,2023-11-17
4564,0022300036,1610612757,POR,1610612747,LAL,2023-24,23,30,2023-11-17
4555,0022300207,1610612744,GSW,1610612760,OKC,2023-24,31,33,2023-11-18
4556,0022300203,1610612740,NOP,1610612750,MIN,2023-24,35,27,2023-11-18
4552,0022300206,1610612759,SAS,1610612763,MEM,2023-24,35,26,2023-11-18
4554,0022300207,1610612760,OKC,1610612744,GSW,2023-24,33,31,2023-11-18
4557,0022300203,1610612750,MIN,1610612740,NOP,2023-24,27,35,2023-11-18
4553,0022300206,1610612763,MEM,1610612759,SAS,2023-24,26,35,2023-11-18
4559,0022300205,1610612749,MIL,1610612742,DAL,2023-24,33,34,2023-11-18
4560,0022300204,1610612741,CHI,1610612748,MIA,2023-24,14,26,2023-11-18
4561,0022300204,1610612748,MIA,1610612741,CHI,2023-24,26,14,2023-11-18
4562,0022300202,1610612766,CHA,1610612752,NYK,2023-24,19,30,2023-11-18
4563,0022300202,1610612752,NYK,1610612766,CHA,2023-24,30,19,2023-11-18
4558,0022300205,1610612742,DAL,1610612749,MIL,2023-24,34,33,2023-11-18
4534,0022300211,1610612761,TOR,1610612765,DET,2023-24,32,20,2023-11-19
4535,0022300211,1610612765,DET,1610612761,TOR,2023-24,20,32,2023-11-19
4536,0022300210,1610612743,DEN,1610612739,CLE,2023-24,27,29,2023-11-19
4537,0022300210,1610612739,CLE,1610612743,DEN,2023-24,29,27,2023-11-19
4538,0022300209,1610612754,IND,1610612753,ORL,2023-24,21,42,2023-11-19
4539,0022300209,1610612753,ORL,1610612754,IND,2023-24,42,21,2023-11-19
4540,0022300212,1610612758,SAC,1610612742,DAL,2023-24,35,36,2023-11-19
4541,0022300212,1610612742,DAL,1610612758,SAC,2023-24,36,35,2023-11-19
4542,0022300215,1610612760,OKC,1610612757,POR,2023-24,33,21,2023-11-19
4544,0022300216,1610612745,HOU,1610612747,LAL,2023-24,28,20,2023-11-19
4545,0022300216,1610612747,LAL,1610612745,HOU,2023-24,20,28,2023-11-19
4546,0022300213,1610612738,BOS,1610612763,MEM,2023-24,26,27,2023-11-19
4547,0022300213,1610612763,MEM,1610612738,BOS,2023-24,27,26,2023-11-19
4548,0022300208,1610612751,BKN,1610612755,PHI,2023-24,22,23,2023-11-19
4549,0022300208,1610612755,PHI,1610612751,BKN,2023-24,23,22,2023-11-19
4550,0022300214,1610612762,UTA,1610612756,PHX,2023-24,30,30,2023-11-19
4551,0022300214,1610612756,PHX,1610612762,UTA,2023-24,30,30,2023-11-19
4543,0022300215,1610612757,POR,1610612760,OKC,2023-24,21,33,2023-11-19
4518,0022300224,1610612745,HOU,1610612744,GSW,2023-24,27,29,2023-11-20
4519,0022300224,1610612744,GSW,1610612745,HOU,2023-24,29,27,2023-11-20
4520,0022300220,1610612741,CHI,1610612748,MIA,2023-24,27,33,2023-11-20
4521,0022300220,1610612748,MIA,1610612741,CHI,2023-24,33,27,2023-11-20
4522,0022300219,1610612764,WAS,1610612749,MIL,2023-24,27,31,2023-11-20
4523,0022300219,1610612749,MIL,1610612764,WAS,2023-24,31,27,2023-11-20
4525,0022300222,1610612740,NOP,1610612758,SAC,2023-24,29,31,2023-11-20
4524,0022300222,1610612758,SAC,1610612740,NOP,2023-24,31,29,2023-11-20
4527,0022300221,1610612750,MIN,1610612752,NYK,2023-24,31,28,2023-11-20
4528,0022300223,1610612746,LAC,1610612759,SAS,2023-24,33,27,2023-11-20
4529,0022300223,1610612759,SAS,1610612746,LAC,2023-24,27,33,2023-11-20
4530,0022300217,1610612738,BOS,1610612766,CHA,2023-24,31,25,2023-11-20
4531,0022300217,1610612766,CHA,1610612738,BOS,2023-24,25,31,2023-11-20
4532,0022300218,1610612743,DEN,1610612765,DET,2023-24,27,23,2023-11-20
4533,0022300218,1610612765,DET,1610612743,DEN,2023-24,23,27,2023-11-20
4526,0022300221,1610612752,NYK,1610612750,MIN,2023-24,28,31,2023-11-20
4509,0022300038,1610612753,ORL,1610612761,TOR,2023-24,30,23,2023-11-21
4510,0022300039,1610612737,ATL,1610612754,IND,2023-24,40,34,2023-11-21
4511,0022300039,1610612754,IND,1610612737,ATL,2023-24,34,40,2023-11-21
4512,0022300042,1610612747,LAL,1610612762,UTA,2023-24,32,17,2023-11-21
4508,0022300038,1610612761,TOR,1610612753,ORL,2023-24,23,30,2023-11-21
4514,0022300040,1610612739,CLE,1610612755,PHI,2023-24,27,24,2023-11-21
4515,0022300040,1610612755,PHI,1610612739,CLE,2023-24,24,27,2023-11-21
4516,0022300041,1610612756,PHX,1610612757,POR,2023-24,34,21,2023-11-21
4517,0022300041,1610612757,POR,1610612756,PHX,2023-24,21,34,2023-11-21
4513,0022300042,1610612762,UTA,1610612747,LAL,2023-24,17,32,2023-11-21
4481,0022300231,1610612763,MEM,1610612745,HOU,2023-24,28,21,2023-11-22
4482,0022300238,1610612742,DAL,1610612747,LAL,2023-24,29,25,2023-11-22
4483,0022300238,1610612747,LAL,1610612742,DAL,2023-24,25,29,2023-11-22
4484,0022300230,1610612754,IND,1610612761,TOR,2023-24,35,27,2023-11-22
4485,0022300230,1610612761,TOR,1610612754,IND,2023-24,27,35,2023-11-22
4486,0022300228,1610612738,BOS,1610612749,MIL,2023-24,29,17,2023-11-22
4487,0022300228,1610612749,MIL,1610612738,BOS,2023-24,17,29,2023-11-22
4490,0022300226,1610612743,DEN,1610612753,ORL,2023-24,28,28,2023-11-22
4489,0022300229,1610612748,MIA,1610612739,CLE,2023-24,37,26,2023-11-22
4491,0022300226,1610612753,ORL,1610612743,DEN,2023-24,28,28,2023-11-22
4492,0022300225,1610612764,WAS,1610612766,CHA,2023-24,24,21,2023-11-22
4493,0022300225,1610612766,CHA,1610612764,WAS,2023-24,21,24,2023-11-22
4494,0022300227,1610612737,ATL,1610612751,BKN,2023-24,45,33,2023-11-22
4495,0022300227,1610612751,BKN,1610612737,ATL,2023-24,33,45,2023-11-22
4480,0022300231,1610612745,HOU,1610612763,MEM,2023-24,21,28,2023-11-22
4488,0022300229,1610612739,CLE,1610612748,MIA,2023-24,26,37,2023-11-22
4496,0022300234,1610612741,CHI,1610612760,OKC,2023-24,14,26,2023-11-22
4497,0022300234,1610612760,OKC,1610612741,CHI,2023-24,26,14,2023-11-22
4499,0022300237,1610612757,POR,1610612762,UTA,2023-24,32,21,2023-11-22
4507,0022300233,1610612758,SAC,1610612740,NOP,2023-24,30,32,2023-11-22
4506,0022300233,1610612740,NOP,1610612758,SAC,2023-24,32,30,2023-11-22
4505,0022300236,1610612744,GSW,1610612756,PHX,2023-24,31,26,2023-11-22
4504,0022300236,1610612756,PHX,1610612744,GSW,2023-24,26,31,2023-11-22
4503,0022300232,1610612755,PHI,1610612750,MIN,2023-24,20,37,2023-11-22
4502,0022300232,1610612750,MIN,1610612755,PHI,2023-24,37,20,2023-11-22
4501,0022300235,1610612746,LAC,1610612759,SAS,2023-24,26,14,2023-11-22
4500,0022300235,1610612759,SAS,1610612746,LAC,2023-24,14,26,2023-11-22
4498,0022300237,1610612762,UTA,1610612757,POR,2023-24,21,32,2023-11-22
4467,0022300046,1610612741,CHI,1610612761,TOR,2023-24,22,36,2023-11-24
4466,0022300046,1610612761,TOR,1610612741,CHI,2023-24,36,22,2023-11-24
4465,0022300050,1610612758,SAC,1610612750,MIN,2023-24,38,31,2023-11-24
4464,0022300050,1610612750,MIN,1610612758,SAC,2023-24,31,38,2023-11-24
4473,0022300044,1610612763,MEM,1610612756,PHX,2023-24,27,29,2023-11-24
4462,0022300052,1610612740,NOP,1610612746,LAC,2023-24,36,23,2023-11-24
4461,0022300047,1610612765,DET,1610612754,IND,2023-24,26,33,2023-11-24
4468,0022300045,1610612748,MIA,1610612752,NYK,2023-24,28,25,2023-11-24
4463,0022300052,1610612746,LAC,1610612740,NOP,2023-24,23,36,2023-11-24
4469,0022300045,1610612752,NYK,1610612748,MIA,2023-24,25,28,2023-11-24
4475,0022300049,1610612764,WAS,1610612749,MIL,2023-24,35,34,2023-11-24
4471,0022300043,1610612738,BOS,1610612753,ORL,2023-24,30,19,2023-11-24
4472,0022300044,1610612756,PHX,1610612763,MEM,2023-24,29,27,2023-11-24
4474,0022300049,1610612749,MIL,1610612764,WAS,2023-24,34,35,2023-11-24
4460,0022300047,1610612754,IND,1610612765,DET,2023-24,33,26,2023-11-24
4476,0022300051,1610612759,SAS,1610612744,GSW,2023-24,35,32,2023-11-24
4477,0022300051,1610612744,GSW,1610612759,SAS,2023-24,32,35,2023-11-24
4478,0022300048,1610612743,DEN,1610612745,HOU,2023-24,19,29,2023-11-24
4479,0022300048,1610612745,HOU,1610612743,DEN,2023-24,29,19,2023-11-24
4470,0022300043,1610612753,ORL,1610612738,BOS,2023-24,19,30,2023-11-24
4450,0022300243,1610612740,NOP,1610612762,UTA,2023-24,29,22,2023-11-25
4449,0022300241,1610612737,ATL,1610612764,WAS,2023-24,34,30,2023-11-25
4453,0022300240,1610612748,MIA,1610612751,BKN,2023-24,22,26,2023-11-25
4451,0022300243,1610612762,UTA,1610612740,NOP,2023-24,22,29,2023-11-25
4448,0022300241,1610612764,WAS,1610612737,ATL,2023-24,30,34,2023-11-25
4452,0022300240,1610612751,BKN,1610612748,MIA,2023-24,26,22,2023-11-25
4459,0022300242,1610612739,CLE,1610612747,LAL,2023-24,40,35,2023-11-25
4455,0022300244,1610612742,DAL,1610612746,LAC,2023-24,18,29,2023-11-25
4456,0022300239,1610612755,PHI,1610612760,OKC,2023-24,29,31,2023-11-25
4457,0022300239,1610612760,OKC,1610612755,PHI,2023-24,31,29,2023-11-25
4458,0022300242,1610612747,LAL,1610612739,CLE,2023-24,35,40,2023-11-25
4454,0022300244,1610612746,LAC,1610612742,DAL,2023-24,29,18,2023-11-25
4441,0022300252,1610612759,SAS,1610612743,DEN,2023-24,35,39,2023-11-26
4434,0022300251,1610612739,CLE,1610612761,TOR,2023-24,25,28,2023-11-26
4435,0022300251,1610612761,TOR,1610612739,CLE,2023-24,28,25,2023-11-26
4436,0022300247,1610612756,PHX,1610612752,NYK,2023-24,34,22,2023-11-26
4437,0022300247,1610612752,NYK,1610612756,PHX,2023-24,22,34,2023-11-26
4438,0022300250,1610612751,BKN,1610612741,CHI,2023-24,19,36,2023-11-26
4439,0022300250,1610612741,CHI,1610612751,BKN,2023-24,36,19,2023-11-26
4440,0022300252,1610612743,DEN,1610612759,SAS,2023-24,39,35,2023-11-26
4443,0022300245,1610612749,MIL,1610612757,POR,2023-24,26,31,2023-11-26
4433,0022300249,1610612763,MEM,1610612750,MIN,2023-24,26,31,2023-11-26
4444,0022300246,1610612737,ATL,1610612738,BOS,2023-24,26,33,2023-11-26
4445,0022300246,1610612738,BOS,1610612737,ATL,2023-24,33,26,2023-11-26
4446,0022300248,1610612766,CHA,1610612753,ORL,2023-24,33,25,2023-11-26
4447,0022300248,1610612753,ORL,1610612766,CHA,2023-24,25,33,2023-11-26
4442,0022300245,1610612757,POR,1610612749,MIL,2023-24,31,26,2023-11-26
4432,0022300249,1610612750,MIN,1610612763,MEM,2023-24,31,26,2023-11-26
4424,0022300256,1610612740,NOP,1610612762,UTA,2023-24,24,32,2023-11-27
4422,0022300255,1610612755,PHI,1610612747,LAL,2023-24,32,19,2023-11-27
4425,0022300256,1610612762,UTA,1610612740,NOP,2023-24,32,24,2023-11-27
4423,0022300255,1610612747,LAL,1610612755,PHI,2023-24,19,32,2023-11-27
4426,0022300253,1610612765,DET,1610612764,WAS,2023-24,27,31,2023-11-27
4430,0022300257,1610612746,LAC,1610612743,DEN,2023-24,28,25,2023-11-27
4428,0022300254,1610612754,IND,1610612757,POR,2023-24,34,30,2023-11-27
4429,0022300254,1610612757,POR,1610612754,IND,2023-24,30,34,2023-11-27
4431,0022300257,1610612743,DEN,1610612746,LAC,2023-24,25,28,2023-11-27
4427,0022300253,1610612764,WAS,1610612765,DET,2023-24,31,27,2023-11-27
4406,0022300053,1610612738,BOS,1610612741,CHI,2023-24,31,20,2023-11-28
4412,0022300057,1610612752,NYK,1610612766,CHA,2023-24,29,16,2023-11-28
4407,0022300053,1610612741,CHI,1610612738,BOS,2023-24,20,31,2023-11-28
4408,0022300058,1610612750,MIN,1610612760,OKC,2023-24,19,29,2023-11-28
4409,0022300058,1610612760,OKC,1610612750,MIN,2023-24,29,19,2023-11-28
4410,0022300060,1610612758,SAC,1610612744,GSW,2023-24,29,37,2023-11-28
4411,0022300060,1610612744,GSW,1610612758,SAC,2023-24,37,29,2023-11-28
4413,0022300057,1610612766,CHA,1610612752,NYK,2023-24,16,29,2023-11-28
4421,0022300054,1610612761,TOR,1610612751,BKN,2023-24,21,22,2023-11-28
4415,0022300055,1610612739,CLE,1610612737,ATL,2023-24,29,33,2023-11-28
4416,0022300059,1610612742,DAL,1610612745,HOU,2023-24,29,22,2023-11-28
4417,0022300059,1610612745,HOU,1610612742,DAL,2023-24,22,29,2023-11-28
4418,0022300056,1610612748,MIA,1610612749,MIL,2023-24,22,31,2023-11-28
4419,0022300056,1610612749,MIL,1610612748,MIA,2023-24,31,22,2023-11-28
4420,0022300054,1610612751,BKN,1610612761,TOR,2023-24,22,21,2023-11-28
4414,0022300055,1610612737,ATL,1610612739,CLE,2023-24,33,29,2023-11-28
4392,0022300258,1610612747,LAL,1610612765,DET,2023-24,38,24,2023-11-29
4393,0022300258,1610612765,DET,1610612747,LAL,2023-24,24,38,2023-11-29
4394,0022300261,1610612763,MEM,1610612762,UTA,2023-24,24,25,2023-11-29
4395,0022300261,1610612762,UTA,1610612763,MEM,2023-24,25,24,2023-11-29
4396,0022300260,1610612756,PHX,1610612761,TOR,2023-24,20,27,2023-11-29
4397,0022300260,1610612761,TOR,1610612756,PHX,2023-24,27,20,2023-11-29
4398,0022300262,1610612755,PHI,1610612740,NOP,2023-24,24,39,2023-11-29
4399,0022300262,1610612740,NOP,1610612755,PHI,2023-24,39,24,2023-11-29
4400,0022300259,1610612753,ORL,1610612764,WAS,2023-24,31,26,2023-11-29
4401,0022300259,1610612764,WAS,1610612753,ORL,2023-24,26,31,2023-11-29
4402,0022300263,1610612745,HOU,1610612743,DEN,2023-24,26,41,2023-11-29
4403,0022300263,1610612743,DEN,1610612745,HOU,2023-24,41,26,2023-11-29
4404,0022300264,1610612758,SAC,1610612746,LAC,2023-24,27,35,2023-11-29
4405,0022300264,1610612746,LAC,1610612758,SAC,2023-24,35,27,2023-11-29
4375,0022300267,1610612748,MIA,1610612754,IND,2023-24,33,38,2023-11-30
4374,0022300267,1610612754,IND,1610612748,MIA,2023-24,38,33,2023-11-30
4376,0022300271,1610612747,LAL,1610612760,OKC,2023-24,37,30,2023-11-30
4377,0022300271,1610612760,OKC,1610612747,LAL,2023-24,30,37,2023-11-30
4378,0022300266,1610612766,CHA,1610612751,BKN,2023-24,31,37,2023-11-30
4379,0022300266,1610612751,BKN,1610612766,CHA,2023-24,37,31,2023-11-30
4380,0022300268,1610612765,DET,1610612752,NYK,2023-24,17,31,2023-11-30
4381,0022300268,1610612752,NYK,1610612765,DET,2023-24,31,17,2023-11-30
4382,0022300269,1610612741,CHI,1610612749,MIL,2023-24,26,24,2023-11-30
4391,0022300273,1610612746,LAC,1610612744,GSW,2023-24,24,31,2023-11-30
4384,0022300270,1610612750,MIN,1610612762,UTA,2023-24,20,23,2023-11-30
4385,0022300270,1610612762,UTA,1610612750,MIN,2023-24,23,20,2023-11-30
4386,0022300265,1610612757,POR,1610612739,CLE,2023-24,22,25,2023-11-30
4387,0022300265,1610612739,CLE,1610612757,POR,2023-24,25,22,2023-11-30
4388,0022300272,1610612737,ATL,1610612759,SAS,2023-24,26,35,2023-11-30
4389,0022300272,1610612759,SAS,1610612737,ATL,2023-24,35,26,2023-11-30
4390,0022300273,1610612744,GSW,1610612746,LAC,2023-24,31,24,2023-11-30
4383,0022300269,1610612749,MIL,1610612741,CHI,2023-24,24,26,2023-11-30
4367,0022300278,1610612740,NOP,1610612759,SAS,2023-24,32,31,2023-12-01
4363,0022300275,1610612755,PHI,1610612738,BOS,2023-24,36,44,2023-12-01
4364,0022300279,1610612756,PHX,1610612743,DEN,2023-24,30,41,2023-12-01
4365,0022300279,1610612743,DEN,1610612756,PHX,2023-24,41,30,2023-12-01
4366,0022300278,1610612759,SAS,1610612740,NOP,2023-24,31,32,2023-12-01
4368,0022300274,1610612753,ORL,1610612764,WAS,2023-24,31,36,2023-12-01
4362,0022300275,1610612738,BOS,1610612755,PHI,2023-24,44,36,2023-12-01
