index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP
3359,22300754,1610612745,HOU,1610612737,ATL,2023-24,31,19,2024-02-10,50,28.7,17.5,26.7,20.5,24.0,22.4,103.0,98.2,32.1,25.5,26.7,21.0,0.5332000000000001,0.5702,0.4829,0.4705,0.3036,0.3738,0.7693999999999999,0.715,4.0,3.0,2.9,3.5,2.1,1.9,9.0,8.0,111.68000000000002,114.56000000000002
3363,22300755,1610612752,NYK,1610612754,IND,2023-24,27,26,2024-02-10,53,27.8,23.5,30.0,22.0,23.1,22.8,96.0,99.2,27.2,21.5,28.5,22.5,0.5428,0.575,0.4719,0.4705,0.3776,0.2061,0.725,0.7884,3.3,4.7,3.1,3.2,3.5,3.9,8.4,10.0,117.14000000000001,114.41000000000001
3361,22300750,1610612759,SAS,1610612751,BKN,2023-24,30,33,2024-02-10,63,28.6,21.5,26.5,19.5,24.3,23.7,99.4,101.6,29.9,23.5,28.6,19.0,0.5353,0.5486,0.4668,0.5365,0.3745,0.3327,0.6678,0.5942000000000001,3.6,2.0,3.2,2.6,3.3,2.2,7.7,7.0,114.41000000000001,117.14000000000001
3367,22300757,1610612756,PHX,1610612744,GSW,2023-24,28,33,2024-02-10,61,32.1,22.0,31.9,24.5,22.4,24.0,100.2,103.2,29.5,24.0,27.0,19.5,0.6045,0.5748,0.5382,0.5114,0.4222,0.3718,0.8368,0.6814,6.3,5.2,2.7,2.3,2.3,3.6,7.9,8.1,127.00999999999999,106.37
3364,22300756,1610612761,TOR,1610612739,CLE,2023-24,24,30,2024-02-10,54,26.5,19.5,28.6,21.5,22.7,22.5,99.4,100.4,30.7,21.5,30.9,25.5,0.5374000000000001,0.5553999999999999,0.4701000000000001,0.4881,0.4006999999999999,0.4162,0.715,0.7693999999999999,3.2,5.8,2.6,3.2,1.6,2.4,7.2,8.8,106.37,127.00999999999999
3365,22300756,1610612739,CLE,1610612761,TOR,2023-24,30,24,2024-02-10,54,30.9,27.0,28.7,21.5,23.0,22.8,102.0,103.4,26.1,20.0,29.1,17.5,0.6086,0.5543,0.5114,0.5382,0.4284,0.3416,0.6857,0.7461,3.8,3.6,3.3,3.0,2.4,1.6,9.9,7.4,121.94000000000001,123.46
3362,22300755,1610612754,IND,1610612752,NYK,2023-24,26,27,2024-02-10,53,31.9,24.5,32.1,22.0,24.4,23.1,103.2,100.2,31.7,19.0,25.9,20.0,0.6105,0.506,0.5468999999999999,0.5087,0.3646,0.3772999999999999,0.58,0.75,3.8,3.2,2.6,3.6,2.4,2.3,7.7,9.1,123.46,121.94000000000001
3357,22300748,1610612742,DAL,1610612760,OKC,2023-24,47,30,2024-02-10,77,28.8,23.0,28.9,20.0,22.8,23.0,101.6,99.4,26.7,21.0,32.1,25.5,0.575,0.5428,0.4881,0.4701000000000001,0.3681,0.385,0.7461,0.6857,3.9,5.1,3.4,2.9,1.8,2.6,10.2,9.6,113.59,118.91
3360,22300750,1610612751,BKN,1610612759,SAS,2023-24,33,30,2024-02-10,63,30.0,22.0,27.8,23.5,24.0,24.1,100.4,99.4,25.2,17.5,31.9,26.0,0.5748,0.6045,0.4921,0.4822,0.3743,0.3299,0.8834,0.625,2.0,3.6,2.1,4.4,1.9,2.1,9.5,9.8,118.91,113.59
3369,22300758,1610612740,NOP,1610612757,POR,2023-24,29,24,2024-02-10,53,32.2,24.0,29.6,24.0,23.7,24.3,102.4,105.6,28.6,19.0,29.9,23.5,0.6139999999999999,0.5787,0.5365,0.4668,0.3718,0.4222,0.7592,0.6362,3.2,3.8,2.9,3.4,2.3,2.4,9.6,10.2,126.42,103.08000000000001
3350,22300752,1610612753,ORL,1610612741,CHI,2023-24,26,24,2024-02-10,50,25.2,19.0,28.4,22.0,21.6,24.4,98.2,103.0,29.4,19.5,26.5,21.5,0.5208999999999999,0.5550999999999999,0.4705,0.4829,0.2911,0.3311,0.625,0.8834,5.2,6.3,3.7,3.0,2.6,1.8,7.0,7.7,103.08000000000001,126.42
3368,22300758,1610612757,POR,1610612740,NOP,2023-24,24,29,2024-02-10,53,28.9,20.0,28.8,23.0,22.8,23.1,98.2,102.6,30.6,25.0,27.9,20.5,0.5486,0.5353,0.4705,0.4719,0.3738,0.3036,0.944,0.8099999999999999,4.7,3.3,2.7,2.5,2.3,2.7,7.7,8.7,118.84,100.62
3348,22300751,1610612766,CHA,1610612763,MEM,2023-24,25,28,2024-02-10,53,24.9,15.0,29.4,23.5,24.1,24.0,99.6,103.2,31.9,26.0,25.2,17.5,0.4808999999999999,0.5993,0.4082,0.5006999999999999,0.3416,0.4284,0.6362,0.7592,3.0,4.0,2.7,3.6,2.2,3.2,8.8,7.2,100.62,118.84
3345,22300760,1610612758,SAC,1610612760,OKC,2023-24,27,29,2024-02-11,56,30.8,20.0,26.4,20.5,23.0,21.8,103.6,107.0,31.1,24.5,26.9,19.0,0.6153,0.5415,0.5361999999999999,0.4696000000000001,0.3362,0.3126,0.6799999999999999,0.5900000000000001,3.0,3.9,3.4,3.6,1.6,2.2,9.1,9.2,119.21,108.01999999999998
3347,22300759,1610612748,MIA,1610612738,BOS,2023-24,22,26,2024-02-11,48,26.4,20.5,30.8,20.0,21.8,23.0,97.4,101.6,26.9,19.0,31.1,24.5,0.5062,0.5785,0.4411,0.4968999999999999,0.327,0.393,0.9361,0.8356999999999999,4.8,4.3,3.6,3.4,2.8,2.0,8.7,10.2,108.01999999999998,119.21
3344,22300760,1610612760,OKC,1610612758,SAC,2023-24,29,27,2024-02-11,56,29.8,20.5,30.3,22.5,23.3,23.7,101.6,97.4,28.8,21.5,28.8,22.5,0.5785,0.5062,0.4968999999999999,0.4411,0.393,0.327,0.5900000000000001,0.6799999999999999,3.9,3.0,2.3,2.8,2.0,2.8,9.2,9.1,116.42,113.22
3346,22300759,1610612738,BOS,1610612748,MIA,2023-24,26,22,2024-02-11,48,30.3,22.5,29.8,20.5,23.7,23.3,107.0,103.6,28.8,22.5,28.8,21.5,0.5415,0.6153,0.4696000000000001,0.5361999999999999,0.3126,0.3362,0.8356999999999999,0.9361,4.3,4.8,2.8,2.3,2.2,1.6,10.2,8.7,113.22,116.42
3329,22300764,1610612759,SAS,1610612761,TOR,2023-24,34,28,2024-02-12,62,28.1,21.5,31.6,24.5,24.3,23.1,99.4,98.2,29.8,23.5,27.0,19.5,0.5213,0.5331999999999999,0.4601999999999999,0.4577,0.354,0.4122,0.6678,0.58,4.1,3.8,3.3,2.5,3.3,3.2,7.8,7.1,112.87,123.68000000000002
3327,22300761,1610612754,IND,1610612766,CHA,2023-24,24,25,2024-02-12,49,31.6,24.5,28.1,21.5,24.4,22.2,102.6,103.0,31.6,19.0,25.9,20.0,0.6237999999999999,0.5779000000000001,0.5542999999999999,0.4944999999999999,0.3979,0.3527,0.48,0.6414,3.5,4.0,2.5,3.3,2.3,2.6,7.7,10.1,123.68000000000002,112.87
3336,22300763,1610612741,CHI,1610612737,ATL,2023-24,26,33,2024-02-12,59,27.3,21.5,27.4,23.5,23.1,24.3,96.0,96.0,26.9,19.5,32.8,25.0,0.5751999999999999,0.6181,0.5083,0.4891,0.2935999999999999,0.3791,0.5216999999999999,0.825,2.0,3.2,3.2,3.4,2.4,2.5,8.8,10.0,116.51999999999998,118.95
3332,22300769,1610612762,UTA,1610612744,GSW,2023-24,26,34,2024-02-12,60,30.7,23.0,26.5,20.5,23.8,23.7,102.4,104.0,32.8,25.0,26.9,19.5,0.5809999999999998,0.5483,0.4881999999999999,0.4734999999999999,0.3826,0.4439,0.8291999999999999,0.7,3.9,4.9,3.5,3.4,2.7,1.6,8.9,7.8,118.95,116.51999999999998
3325,22300768,1610612742,DAL,1610612764,WAS,2023-24,26,22,2024-02-12,48,30.9,23.0,29.3,17.5,22.6,22.8,101.8,94.8,27.3,21.0,30.6,21.5,0.6181,0.5751999999999999,0.5264,0.5073000000000001,0.4122,0.354,0.7318,0.7384000000000001,4.3,2.9,3.2,4.2,1.7,3.6,10.1,7.7,121.99000000000001,121.76000000000002
3343,22300770,1610612750,MIN,1610612746,LAC,2023-24,28,24,2024-02-12,52,30.9,24.0,31.4,23.5,21.4,23.2,101.2,101.8,25.6,21.5,33.5,28.5,0.6009,0.5189999999999999,0.5206999999999999,0.4612,0.4375999999999999,0.3083,0.7558,0.6362,6.2,3.1,2.6,3.0,2.1,3.3,9.7,8.5,121.76000000000002,121.99000000000001
3340,22300766,1610612763,MEM,1610612740,NOP,2023-24,26,31,2024-02-12,57,26.5,20.5,30.7,23.0,22.8,22.6,99.4,107.2,25.9,20.0,31.6,19.0,0.5245000000000001,0.5465,0.4244,0.4915000000000001,0.3791,0.2935999999999999,0.6414,0.48,3.1,3.6,3.2,3.0,3.0,3.5,8.2,8.5,107.17,113.53999999999999
3333,22300769,1610612744,GSW,1610612762,UTA,2023-24,34,26,2024-02-12,60,29.3,17.5,30.9,23.0,22.7,24.2,103.0,102.6,29.0,22.5,29.7,19.5,0.5779000000000001,0.6237999999999999,0.4951,0.5072000000000001,0.3614,0.3424,0.7384000000000001,0.7318,3.7,4.1,4.2,3.2,2.2,2.3,9.7,9.0,113.53999999999999,107.17
3330,22300762,1610612755,PHI,1610612739,CLE,2023-24,34,33,2024-02-12,67,28.3,22.0,28.5,19.0,23.2,24.5,101.4,100.0,28.2,17.5,28.2,20.5,0.5038,0.5903,0.4634999999999999,0.4331,0.2193999999999999,0.3203,0.865,0.7694,4.9,3.9,3.4,2.7,3.6,1.7,8.6,9.6,111.55,128.82999999999998
3341,22300766,1610612740,NOP,1610612763,MEM,2023-24,31,26,2024-02-12,57,32.3,24.0,30.1,27.0,24.5,23.2,100.8,99.0,26.9,19.0,31.2,26.0,0.6154,0.5721,0.5369,0.4088,0.3936,0.3609,0.7466999999999999,0.55,3.8,4.1,3.0,3.2,2.5,2.4,9.6,7.6,128.82999999999998,111.55
3339,22300765,1610612745,HOU,1610612752,NYK,2023-24,29,22,2024-02-12,51,29.3,17.5,29.8,24.5,24.0,24.8,103.4,102.2,30.5,21.0,26.6,22.0,0.543,0.4840999999999999,0.4891,0.5083,0.3083,0.4375999999999999,0.7694,0.865,4.0,3.5,3.2,2.3,2.3,2.2,9.6,8.6,113.49000000000001,119.45
3335,22300767,1610612743,DEN,1610612749,MIL,2023-24,23,28,2024-02-12,51,28.8,23.0,25.8,19.5,24.0,23.1,96.0,96.0,27.0,19.5,29.8,23.5,0.5465,0.5245000000000001,0.4734999999999999,0.4881999999999999,0.4439,0.3826,0.58,0.6678,3.1,6.2,2.6,1.9,3.5,3.0,8.3,9.7,119.45,113.49000000000001
3337,22300763,1610612737,ATL,1610612741,CHI,2023-24,33,26,2024-02-12,59,31.4,23.5,30.9,24.0,24.2,22.7,104.0,102.4,31.2,26.0,26.9,19.0,0.5556,0.5085,0.4915000000000001,0.4244,0.3272,0.4046,0.882,0.75,4.9,3.9,2.7,3.5,3.2,2.2,8.5,8.2,120.85,119.06000000000002
3331,22300762,1610612739,CLE,1610612755,PHI,2023-24,33,34,2024-02-12,67,30.1,27.0,32.3,24.0,23.1,24.0,101.8,101.2,26.6,22.0,30.5,21.0,0.5903,0.5038,0.5073000000000001,0.5264,0.4046,0.3272,0.7,0.8291999999999999,3.2,2.0,3.4,3.5,2.4,2.0,10.0,8.8,119.06000000000002,120.85
3328,22300764,1610612761,TOR,1610612759,SAS,2023-24,28,34,2024-02-12,62,25.8,19.5,28.8,23.0,22.2,24.4,98.2,99.4,30.6,21.5,27.3,21.0,0.5331999999999999,0.5213,0.4612,0.5206999999999999,0.4256999999999999,0.278,0.7150000000000001,0.8099999999999999,2.9,4.3,2.7,3.4,1.6,2.7,7.1,7.8,104.4,116.4
3342,22300770,1610612746,LAC,1610612750,MIN,2023-24,24,28,2024-02-12,52,28.5,19.0,28.3,22.0,22.8,23.3,99.0,100.8,28.2,20.5,28.2,17.5,0.5721,0.6154,0.5072000000000001,0.4951,0.3203,0.2193999999999999,0.8099999999999999,0.7150000000000001,3.6,3.1,3.0,2.6,2.0,2.4,8.5,9.7,116.4,104.4
3338,22300765,1610612752,NYK,1610612745,HOU,2023-24,22,29,2024-02-12,51,27.4,23.5,27.3,21.5,23.2,21.4,94.8,101.8,26.7,21.5,31.9,26.0,0.5189999999999999,0.6009,0.4577,0.4601999999999999,0.3609,0.3936,0.825,0.5216999999999999,3.9,4.9,2.3,3.2,3.3,2.1,7.8,8.9,116.96000000000001,97.7
3326,22300761,1610612766,CHA,1610612754,IND,2023-24,25,24,2024-02-12,49,24.3,15.0,28.6,21.5,23.7,23.8,100.0,101.4,31.9,26.0,26.7,21.5,0.4840999999999999,0.543,0.4088,0.5369,0.3527,0.3979,0.6362,0.7558,3.0,3.7,3.4,3.2,2.2,3.2,9.0,9.7,97.7,116.96000000000001
3324,22300768,1610612764,WAS,1610612742,DAL,2023-24,22,26,2024-02-12,48,29.8,24.5,29.3,17.5,23.3,22.8,107.2,99.4,33.5,28.5,25.6,21.5,0.5483,0.5809999999999998,0.4944999999999999,0.5542999999999999,0.278,0.4256999999999999,0.75,0.882,4.1,3.7,3.5,2.7,2.6,2.3,7.6,9.6,112.79,112.21
3334,22300767,1610612749,MIL,1610612743,DEN,2023-24,28,23,2024-02-12,51,28.6,21.5,24.3,15.0,24.8,24.0,102.2,103.4,29.7,19.5,29.0,22.5,0.5085,0.5556,0.4331,0.4634999999999999,0.3424,0.3614,0.55,0.7466999999999999,3.7,3.0,1.9,2.6,3.2,3.3,9.7,8.3,112.21,112.79
3316,22300773,1610612748,MIA,1610612749,MIL,2023-24,40,28,2024-02-13,68,26.7,22.0,29.4,22.5,22.0,21.5,98.8,106.2,27.3,19.0,29.9,22.0,0.5187999999999999,0.5395999999999999,0.4542,0.5356000000000001,0.3292,0.2893,0.9528,0.7642,4.4,6.9,3.6,2.1,2.6,2.4,9.0,8.9,108.17999999999999,116.03
3318,22300772,1610612760,OKC,1610612753,ORL,2023-24,31,32,2024-02-13,63,28.9,20.5,30.3,24.0,23.2,24.8,99.4,107.4,28.7,21.5,29.2,19.5,0.5700000000000001,0.6066,0.4892999999999999,0.5095,0.3734,0.3097999999999999,0.6167,0.55,3.5,5.9,2.1,3.9,1.7,2.4,8.7,7.9,116.03,108.17999999999999
3315,22300771,1610612751,BKN,1610612738,BOS,2023-24,30,36,2024-02-13,66,30.6,22.0,30.4,25.0,24.4,23.5,99.0,102.2,25.8,17.5,29.9,25.0,0.5977,0.538,0.5095,0.4892999999999999,0.3969,0.3994999999999999,0.7834,0.944,2.0,4.5,2.1,3.2,2.0,2.0,8.9,9.0,122.66,112.53000000000002
3322,22300776,1610612765,DET,1610612747,LAL,2023-24,24,34,2024-02-13,58,28.6,23.5,28.2,21.5,23.5,24.4,101.6,101.2,30.6,25.5,28.5,21.0,0.538,0.5977,0.4684,0.4768,0.3994999999999999,0.3969,0.7333999999999999,0.6466999999999999,4.2,5.2,3.9,2.1,3.3,2.8,8.7,6.9,112.53000000000002,122.66
3313,22300775,1610612750,MIN,1610612757,POR,2023-24,37,25,2024-02-13,62,30.3,24.0,28.9,20.5,21.5,22.0,101.2,101.6,24.8,21.5,31.6,25.0,0.5726,0.5402000000000001,0.5045999999999999,0.5285,0.3956,0.3237,0.7891,0.75,6.4,3.4,2.5,4.0,2.3,2.1,9.9,8.7,119.45,117.35
3312,22300775,1610612757,POR,1610612750,MIN,2023-24,25,37,2024-02-13,62,28.2,20.0,32.7,23.5,22.5,22.3,96.8,102.8,29.9,25.0,25.8,17.5,0.5395999999999999,0.5187999999999999,0.4636,0.4695999999999999,0.3805,0.3167999999999999,0.944,0.7834,4.5,2.0,2.9,2.7,2.6,2.5,7.4,8.2,117.35,119.45
3314,22300771,1610612738,BOS,1610612751,BKN,2023-24,36,30,2024-02-13,66,29.4,22.5,26.7,22.0,23.7,25.2,106.2,98.8,28.5,21.0,30.6,25.5,0.5359,0.5301,0.4695999999999999,0.4636,0.2893,0.3292,0.75,0.7891,3.6,3.1,2.7,2.9,2.0,2.0,10.1,9.8,110.66,120.57000000000001
3320,22300774,1610612758,SAC,1610612756,PHX,2023-24,39,38,2024-02-13,77,30.8,20.0,25.6,19.0,22.3,22.5,102.2,99.0,31.6,25.0,24.8,21.5,0.6066,0.5700000000000001,0.5285,0.5045999999999999,0.3237,0.3956,0.6466999999999999,0.7333999999999999,3.1,3.6,3.5,2.3,2.1,2.3,8.7,9.9,120.57000000000001,110.66
3323,22300776,1610612747,LAL,1610612765,DET,2023-24,34,24,2024-02-13,58,30.4,25.0,30.6,22.0,24.8,23.2,107.4,99.4,32.2,25.0,29.1,24.0,0.5301,0.5359,0.4768,0.4684,0.3097999999999999,0.3734,0.7642,0.9528,5.9,3.5,2.3,3.5,2.5,2.6,7.9,8.7,113.15,127.81000000000002
3321,22300774,1610612756,PHX,1610612758,SAC,2023-24,38,39,2024-02-13,77,32.7,23.5,28.2,20.0,22.0,21.1,102.0,98.4,29.1,24.0,32.2,25.0,0.6068,0.5185,0.5356000000000001,0.4542,0.4412000000000001,0.3591,0.8368,0.575,6.9,4.4,3.2,2.1,2.4,2.6,8.2,7.4,127.81000000000002,113.15
3317,22300773,1610612749,MIL,1610612748,MIA,2023-24,28,40,2024-02-13,68,28.2,21.5,28.6,23.5,25.2,23.7,102.8,96.8,29.2,19.5,28.7,21.5,0.5185,0.6068,0.4392999999999999,0.487,0.3591,0.4412000000000001,0.55,0.6167,3.4,6.4,2.1,3.6,2.8,3.3,9.8,10.1,110.17999999999999,104.42
3319,22300772,1610612753,ORL,1610612760,OKC,2023-24,32,31,2024-02-13,63,25.6,19.0,30.8,20.0,21.1,22.0,98.4,102.0,29.9,22.0,27.3,19.0,0.5402000000000001,0.5726,0.487,0.4392999999999999,0.3167999999999999,0.3805,0.575,0.8368,5.2,4.2,4.0,2.5,2.4,1.7,6.9,8.7,104.42,110.17999999999999
3308,22300787,1610612756,PHX,1610612765,DET,2023-24,37,25,2024-02-14,62,34.0,25.0,27.0,21.5,22.3,24.4,103.4,96.4,29.6,24.0,28.1,17.5,0.6397999999999999,0.5439999999999999,0.5644000000000001,0.5233,0.5012,0.364,0.8257,0.75,6.6,2.9,3.4,3.2,2.0,3.5,8.2,8.0,131.01,111.55
3294,22300784,1610612764,WAS,1610612740,NOP,2023-24,26,31,2024-02-14,57,29.6,23.5,26.1,19.5,23.7,24.0,107.6,99.0,33.1,26.5,31.6,19.0,0.5439999999999999,0.6397999999999999,0.4901999999999999,0.5021,0.278,0.3731,0.675,0.605,3.6,3.0,3.4,2.6,2.7,1.9,7.6,9.9,111.55,131.01
3299,22300785,1610612759,SAS,1610612742,DAL,2023-24,32,25,2024-02-14,57,28.7,21.5,27.0,22.0,24.0,22.8,100.4,103.2,29.1,23.5,26.8,22.0,0.5403,0.5537,0.4744999999999999,0.4785,0.3873,0.3442,0.6614000000000001,0.8167,3.9,2.5,3.2,3.7,3.1,1.6,8.0,8.2,113.80999999999999,112.54
3286,22300789,1610612746,LAC,1610612744,GSW,2023-24,23,30,2024-02-14,53,27.4,19.0,32.0,24.0,22.5,22.9,98.8,102.0,28.1,20.5,31.0,25.5,0.5511,0.5873999999999999,0.4884,0.5391,0.3203,0.3204,0.7988999999999999,0.6867,4.4,3.7,3.1,2.9,1.9,3.4,8.4,8.4,112.54,113.80999999999999
3306,22300777,1610612737,ATL,1610612766,CHA,2023-24,31,29,2024-02-14,60,31.6,23.5,28.0,23.5,24.4,22.3,104.0,99.6,30.0,26.0,28.5,22.5,0.5554000000000001,0.6204,0.4978000000000001,0.4082999999999999,0.3167,0.2471,0.857,0.8317,4.9,5.0,2.4,3.8,3.2,2.1,8.6,8.8,121.65,96.12
3307,22300777,1610612766,CHA,1610612737,ATL,2023-24,29,31,2024-02-14,60,24.0,15.0,30.8,22.0,23.7,23.2,100.2,101.0,31.3,25.0,27.0,21.0,0.4864,0.5363,0.4082999999999999,0.4978000000000001,0.3663,0.4046000000000001,0.5695,0.9278,2.7,3.3,3.8,3.8,2.3,2.5,8.8,8.6,96.12,121.65
3291,22300778,1610612753,ORL,1610612752,NYK,2023-24,27,36,2024-02-14,63,26.9,21.0,30.6,23.0,21.1,23.1,99.6,107.8,29.2,22.0,26.8,20.5,0.5538000000000001,0.534,0.4949,0.4392999999999999,0.3368,0.3886,0.605,0.675,5.3,4.5,3.8,4.4,2.4,3.5,7.3,7.6,108.47,112.0
3287,22300789,1610612744,GSW,1610612746,LAC,2023-24,30,23,2024-02-14,53,28.9,17.5,30.9,25.0,22.8,24.0,103.2,100.4,28.5,22.5,30.0,26.0,0.5793,0.6155,0.4931,0.4862,0.364,0.5012,0.6384000000000001,0.6985,3.1,3.3,4.4,3.8,2.1,2.4,9.5,7.9,112.0,108.47
3295,22300784,1610612740,NOP,1610612764,WAS,2023-24,31,26,2024-02-14,57,32.0,24.0,27.4,19.0,24.2,21.6,99.6,102.8,26.5,19.0,28.9,21.0,0.6232,0.5934999999999999,0.5391,0.4884,0.4117,0.4045999999999999,0.6867,0.7988999999999999,3.3,3.1,3.2,3.4,2.5,2.0,9.2,7.1,129.16,116.61000000000001
3290,22300778,1610612752,NYK,1610612753,ORL,2023-24,36,27,2024-02-14,63,27.0,22.0,28.7,21.5,23.4,25.0,94.0,96.4,26.8,21.5,31.1,24.5,0.5215,0.5082,0.4551,0.4599,0.3442,0.3873,0.7583,0.7666999999999999,3.7,4.4,2.5,2.9,3.7,2.2,7.6,7.3,116.61000000000001,129.16
3301,22300788,1610612747,LAL,1610612762,UTA,2023-24,34,28,2024-02-14,62,30.9,25.0,28.9,17.5,25.0,23.4,107.8,99.6,31.1,24.5,26.8,21.5,0.5516,0.5302,0.4979999999999999,0.5111000000000001,0.3365,0.4368,0.7642,0.5467,5.5,4.5,2.6,3.3,2.4,2.0,8.3,8.5,114.59,114.27000000000001
3311,22300783,1610612745,HOU,1610612763,MEM,2023-24,21,36,2024-02-14,57,29.1,17.5,28.5,22.0,23.5,24.2,102.0,98.8,29.7,20.5,31.0,21.5,0.534,0.58,0.4729,0.5497,0.3416,0.3128,0.7472,0.48,4.5,5.5,3.1,3.0,2.5,2.1,9.5,8.8,114.27000000000001,114.59
3305,22300779,1610612755,PHI,1610612748,MIA,2023-24,33,33,2024-02-14,66,29.2,22.0,27.8,23.0,23.9,23.3,101.0,100.2,28.1,17.5,29.6,24.0,0.534,0.5538000000000001,0.4862,0.4931,0.2471,0.3167,0.8317,0.857,5.0,4.9,3.5,3.4,3.4,1.9,8.4,8.4,115.89000000000001,122.99000000000001
3293,22300780,1610612751,BKN,1610612738,BOS,2023-24,15,30,2024-02-14,45,30.8,22.0,24.0,15.0,24.7,22.4,99.2,105.8,26.8,17.5,32.2,25.0,0.6155,0.5793,0.5233,0.5644000000000001,0.4161,0.3678,0.7167,0.7584,2.1,4.6,2.0,3.5,1.6,3.1,8.8,9.5,122.99000000000001,115.89000000000001
3310,22300783,1610612763,MEM,1610612745,HOU,2023-24,36,21,2024-02-14,57,27.0,21.5,34.0,25.0,23.1,21.1,99.0,103.2,26.8,20.5,29.2,22.0,0.5363,0.4864,0.4378999999999999,0.4925,0.3731,0.278,0.6414,0.6466999999999999,2.8,3.4,3.0,3.1,3.0,2.7,7.9,9.5,109.6,119.57000000000001
3303,22300786,1610612758,SAC,1610612743,DEN,2023-24,16,27,2024-02-14,43,30.7,20.0,30.9,24.0,22.9,22.5,102.8,99.6,32.2,25.0,26.8,17.5,0.6013,0.5702,0.5312,0.4553,0.3204,0.3203,0.6466999999999999,0.6414,3.4,2.8,3.7,3.2,2.2,3.7,8.7,8.8,119.57000000000001,109.6
3304,22300779,1610612748,MIA,1610612755,PHI,2023-24,33,33,2024-02-14,66,28.5,22.0,29.1,17.5,21.6,24.2,99.0,107.6,28.0,19.0,28.5,22.5,0.5537,0.5403,0.4785,0.4744999999999999,0.3678,0.4161,0.9278,0.5695,4.6,2.1,3.3,2.6,2.4,2.1,8.8,10.5,115.38,111.08
3309,22300787,1610612765,DET,1610612756,PHX,2023-24,25,37,2024-02-14,62,28.0,23.5,31.6,23.5,23.3,23.9,101.0,102.0,31.0,25.5,28.1,20.5,0.5328999999999999,0.5825,0.4599,0.4551,0.4227,0.3671999999999999,0.7584,0.7167,3.1,2.0,3.8,2.4,3.5,2.0,8.1,7.5,111.08,115.38
3292,22300780,1610612738,BOS,1610612751,BKN,2023-24,30,15,2024-02-14,45,30.6,23.0,26.9,21.0,24.5,23.9,105.8,99.2,28.9,21.0,26.5,19.0,0.5702,0.6013,0.4957,0.5187999999999999,0.3349,0.4006999999999999,0.75,0.8257,3.0,3.6,2.6,3.4,2.0,2.4,10.3,8.7,116.05999999999999,115.28
3302,22300786,1610612743,DEN,1610612758,SAC,2023-24,27,16,2024-02-14,43,27.8,22.0,30.1,23.0,24.2,23.5,96.4,103.4,27.4,19.5,33.1,25.0,0.5302,0.5516,0.4553,0.5312,0.4368,0.3365,0.5467,0.7642,2.9,6.6,2.9,2.3,3.5,2.4,8.5,8.3,115.28,116.05999999999999
3297,22300781,1610612741,CHI,1610612739,CLE,2023-24,32,25,2024-02-14,57,27.8,23.0,29.2,22.0,22.9,22.5,96.4,94.0,28.5,22.5,28.0,19.0,0.5825,0.5328999999999999,0.5187999999999999,0.4957,0.3128,0.3416,0.5216999999999999,0.64,2.0,3.1,2.9,3.1,2.1,2.5,8.7,10.3,117.77000000000001,120.55000000000003
3296,22300781,1610612739,CLE,1610612741,CHI,2023-24,25,32,2024-02-14,57,30.6,27.0,30.6,23.5,23.2,23.7,102.0,101.0,26.8,22.0,29.1,23.5,0.5934999999999999,0.6232,0.5111000000000001,0.4979999999999999,0.4045999999999999,0.4117,0.7666999999999999,0.7583,3.1,4.6,3.5,2.0,2.7,3.0,9.9,7.6,120.55000000000003,117.77000000000001
3300,22300788,1610612762,UTA,1610612747,LAL,2023-24,28,34,2024-02-14,62,30.9,24.0,30.7,20.0,23.9,24.5,103.2,99.0,33.1,25.0,27.4,19.5,0.5873999999999999,0.5511,0.4925,0.4378999999999999,0.3886,0.3368,0.8167,0.6614000000000001,4.6,3.1,3.8,3.8,2.5,2.3,8.8,8.7,118.95,116.17999999999999
3298,22300785,1610612742,DAL,1610612759,SAS,2023-24,25,32,2024-02-14,57,30.1,23.0,27.8,22.0,22.4,24.7,104.4,102.2,27.0,21.0,31.3,25.0,0.58,0.534,0.5021,0.4901999999999999,0.3671999999999999,0.4227,0.6985,0.6384000000000001,4.5,5.3,3.4,3.5,2.1,3.2,10.5,8.8,116.17999999999999,118.95
3289,22300782,1610612761,TOR,1610612754,IND,2023-24,35,31,2024-02-14,66,26.1,19.5,29.6,23.5,22.5,22.9,99.6,104.0,31.0,21.5,29.7,20.5,0.5082,0.5215,0.4392999999999999,0.4949,0.4006999999999999,0.3349,0.64,0.5216999999999999,2.5,3.9,2.3,2.9,1.9,2.7,7.1,9.2,103.97999999999999,120.2
