index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP
2360,22200044,1610612755,PHI,1610612754,IND,2022-23,33,23,2022-10-24,56,26.0,24.5,26.5,26.5,21.666666666666668,22.0,98.66666666666669,101.33333333333331,24.33333333333333,21.5,31.0,26.0,0.4756666666666667,0.5546666666666668,0.3979999999999999,0.441,0.4463333333333333,0.5676666666666667,0.7953333333333333,0.5553333333333333,7.0,5.666666666666667,3.0,4.0
2364,22200045,1610612761,TOR,1610612748,MIA,2022-23,27,23,2022-10-24,50,28.33333333333333,26.0,29.666666666666668,28.5,20.666666666666668,24.0,102.0,102.0,29.33333333333333,25.0,25.0,23.5,0.5236666666666667,0.4016666666666666,0.4506666666666667,0.4613333333333333,0.4703333333333333,0.3626666666666667,0.6723333333333333,0.5556666666666666,9.666666666666666,4.333333333333333,3.3333333333333335,2.3333333333333335
2366,22200047,1610612741,CHI,1610612738,BOS,2022-23,30,39,2022-10-24,69,27.666666666666668,26.5,22.666666666666668,21.0,22.666666666666668,24.0,100.0,110.0,31.0,29.5,28.0,25.5,0.515,0.6216666666666667,0.4703333333333333,0.3786666666666666,0.237,0.5125,0.8333333333333334,1.0,5.0,5.0,2.3333333333333335,3.3333333333333335
2361,22200044,1610612754,IND,1610612755,PHI,2022-23,23,33,2022-10-24,56,25.33333333333333,25.0,29.33333333333333,27.5,23.0,24.0,107.33333333333331,102.66666666666669,35.666666666666664,35.5,31.666666666666668,27.0,0.4223333333333333,0.535,0.3786666666666666,0.4703333333333333,0.1666666666666666,0.352,1.0,0.8506666666666667,6.0,3.6666666666666665,5.333333333333333,4.666666666666667
2370,22200050,1610612759,SAS,1610612750,MIN,2022-23,39,28,2022-10-24,67,25.666666666666668,20.5,21.0,21.0,24.0,20.666666666666668,105.33333333333331,102.0,29.666666666666668,25.5,22.0,20.0,0.4836666666666667,0.5383333333333333,0.4216666666666667,0.5523333333333333,0.3383333333333333,0.345,0.5556666666666666,0.6723333333333333,3.6666666666666665,6.0,4.666666666666667,5.333333333333333
2363,22200046,1610612752,NYK,1610612753,ORL,2022-23,34,28,2022-10-24,62,26.5,26.5,26.0,24.5,24.0,22.666666666666668,102.0,102.0,22.5,22.5,31.33333333333333,27.5,0.535,0.4223333333333333,0.441,0.3979999999999999,0.5125,0.237,0.5,0.7776666666666667,2.0,10.666666666666666,3.5,5.0
2369,22200049,1610612751,BKN,1610612763,MEM,2022-23,34,39,2022-10-24,73,21.0,21.0,25.666666666666668,20.5,21.0,22.0,102.0,105.33333333333331,28.0,28.0,33.333333333333336,31.5,0.4,0.5693333333333334,0.3775,0.4236666666666666,0.143,0.4776666666666667,1.0,0.8333333333333334,4.0,3.0,5.0,3.5
2358,22200051,1610612757,POR,1610612743,DEN,2022-23,23,31,2022-10-24,54,29.666666666666668,28.5,28.33333333333333,26.0,19.666666666666668,23.666666666666668,102.66666666666669,101.33333333333331,25.0,23.5,29.33333333333333,25.0,0.525,0.627,0.4403333333333333,0.5023333333333333,0.4776666666666667,0.143,0.8506666666666667,1.0,10.666666666666666,2.0,4.0,3.6666666666666665
2359,22200051,1610612743,DEN,1610612757,POR,2022-23,31,23,2022-10-24,54,32.666666666666664,29.0,29.666666666666668,26.0,24.0,23.0,108.66666666666669,106.66666666666669,33.333333333333336,31.5,28.0,28.0,0.627,0.525,0.5523333333333333,0.4216666666666667,0.4453333333333333,0.2743333333333333,0.7776666666666667,0.5,3.0,4.0,3.6666666666666665,4.0
2372,22200048,1610612745,HOU,1610612762,UTA,2022-23,21,18,2022-10-24,39,25.0,21.5,31.0,27.5,22.666666666666668,26.0,108.0,102.66666666666669,31.0,26.0,24.33333333333333,21.5,0.481,0.6376666666666666,0.4236666666666666,0.3775,0.3133333333333333,0.264,0.8889999999999999,0.8056666666666666,3.333333333333333,3.0,5.0,3.0
2367,22200047,1610612738,BOS,1610612741,CHI,2022-23,39,30,2022-10-24,69,30.0,27.0,35.666666666666664,33.0,22.0,21.0,101.33333333333331,102.66666666666669,28.0,25.5,31.0,29.5,0.5693333333333334,0.4,0.4663333333333333,0.5106666666666667,0.3626666666666667,0.4703333333333333,0.8056666666666666,0.8889999999999999,5.666666666666667,7.0,3.0,5.0
2356,22200052,1610612764,WAS,1610612765,DET,2022-23,28,25,2022-10-25,53,31.0,28.5,23.0,20.0,24.0,24.666666666666668,100.0,98.66666666666669,28.33333333333333,27.5,27.666666666666668,26.5,0.5906666666666666,0.5813333333333334,0.5146666666666667,0.5914999999999999,0.4666666666666666,0.295,0.7223333333333333,0.6,4.0,9.666666666666666,3.3333333333333335,3.3333333333333335
2352,22200054,1610612760,OKC,1610612746,LAC,2022-23,23,18,2022-10-25,41,23.0,20.0,31.0,28.5,24.666666666666668,24.0,104.0,98.0,31.33333333333333,29.5,20.5,20.5,0.4346666666666667,0.4479999999999999,0.3653333333333333,0.5073333333333333,0.295,0.4666666666666666,0.6223333333333333,0.7223333333333333,3.333333333333333,5.0,3.3333333333333335,3.3333333333333335
2355,22200055,1610612744,GSW,1610612756,PHX,2022-23,29,37,2022-10-25,66,32.666666666666664,29.5,24.0,18.5,21.666666666666668,22.33333333333333,111.33333333333331,107.33333333333331,32.666666666666664,29.0,27.33333333333333,24.5,0.592,0.5156666666666666,0.5223333333333333,0.3903333333333333,0.377,0.4036666666666667,0.8029999999999999,0.5926666666666667,9.666666666666666,4.0,4.333333333333333,3.3333333333333335
2357,22200052,1610612765,DET,1610612764,WAS,2022-23,25,28,2022-10-25,53,24.0,18.5,32.666666666666664,29.5,23.0,22.0,101.33333333333331,106.0,27.666666666666668,26.5,28.33333333333333,27.5,0.4479999999999999,0.4346666666666667,0.3903333333333333,0.5223333333333333,0.2406666666666666,0.2813333333333334,0.625,0.723,5.0,3.333333333333333,3.3333333333333335,4.333333333333333
2351,22200053,1610612740,NOP,1610612742,DAL,2022-23,40,31,2022-10-25,71,30.33333333333333,28.0,27.33333333333333,23.5,23.666666666666668,23.0,106.0,101.33333333333331,21.33333333333333,19.0,25.0,21.5,0.5813333333333334,0.5906666666666666,0.5236666666666666,0.4573333333333333,0.4036666666666667,0.377,0.5926666666666667,0.8029999999999999,4.333333333333333,7.5,4.666666666666667,2.0
2350,22200053,1610612742,DAL,1610612740,NOP,2022-23,31,40,2022-10-25,71,35.5,35.5,28.33333333333333,26.0,22.0,23.0,98.0,104.0,20.5,20.5,31.33333333333333,29.5,0.6835,0.5663333333333334,0.5914999999999999,0.5146666666666667,0.472,0.363,0.723,0.625,7.5,4.333333333333333,2.0,4.666666666666667
2354,22200055,1610612756,PHX,1610612744,GSW,2022-23,37,29,2022-10-25,66,28.33333333333333,26.0,35.5,35.5,23.0,23.666666666666668,98.66666666666669,100.0,25.0,21.5,21.33333333333333,19.0,0.5663333333333334,0.6835,0.5073333333333333,0.3653333333333333,0.2813333333333334,0.2406666666666666,0.7223333333333333,0.6223333333333333,3.0,6.0,3.6666666666666665,3.3333333333333335
2353,22200054,1610612746,LAC,1610612760,OKC,2022-23,18,23,2022-10-25,41,27.33333333333333,23.5,30.33333333333333,28.0,22.33333333333333,21.666666666666668,107.33333333333331,111.33333333333331,27.33333333333333,24.5,32.666666666666664,29.0,0.5156666666666666,0.592,0.4573333333333333,0.5236666666666666,0.363,0.472,0.6,0.7223333333333333,6.0,3.0,3.3333333333333335,3.6666666666666665
2344,22200061,1610612754,IND,1610612741,CHI,2022-23,27,38,2022-10-26,65,24.75,24.0,35.5,35.5,22.75,21.33333333333333,105.5,104.5,35.0,34.0,30.75,26.0,0.4077499999999999,0.5043333333333333,0.3635,0.484,0.1875,0.48125,0.925,0.763,7.0,9.5,5.0,4.0
2340,22200056,1610612739,CLE,1610612753,ORL,2022-23,30,24,2022-10-26,54,28.666666666666668,26.0,28.0,23.0,21.33333333333333,22.75,99.33333333333331,107.0,28.0,26.5,31.666666666666668,28.0,0.5963333333333333,0.5033333333333333,0.5023333333333334,0.3386666666666666,0.593,0.389,0.9166666666666666,0.4076666666666667,3.6666666666666665,5.0,4.0,5.0
2348,22200064,1610612743,DEN,1610612747,LAL,2022-23,26,22,2022-10-26,48,32.25,29.0,24.25,18.5,23.75,20.0,107.0,99.33333333333331,30.75,26.0,35.0,34.0,0.63325,0.6084999999999999,0.5555,0.4115,0.47675,0.151,0.70825,0.85425,2.75,5.0,3.5,3.0
2336,22200060,1610612749,MIL,1610612751,BKN,2022-23,25,20,2022-10-26,45,35.5,35.5,24.75,24.0,22.0,22.25,97.0,105.0,23.5,23.5,27.75,22.5,0.747,0.52825,0.6114999999999999,0.469,0.5775,0.22575,0.7855,0.7823333333333333,4.0,6.0,3.0,3.5
2335,22200059,1610612755,PHI,1610612761,TOR,2022-23,27,35,2022-10-26,62,27.75,24.5,29.0,22.5,22.25,22.0,99.0,102.0,24.0,21.0,26.5,23.5,0.48175,0.4807499999999999,0.39225,0.4576666666666666,0.4285,0.436,0.8215,0.58325,7.75,5.25,2.5,3.75
2333,22200057,1610612765,DET,1610612737,ATL,2022-23,32,36,2022-10-26,68,24.25,18.5,32.25,29.0,22.0,22.5,99.0,108.5,27.75,26.5,26.25,20.0,0.4807499999999999,0.48175,0.41125,0.47775,0.3055,0.3652499999999999,0.65625,0.83325,4.75,3.5,3.75,2.5
2338,22200065,1610612748,MIA,1610612757,POR,2022-23,28,31,2022-10-26,59,29.0,22.5,27.75,24.5,21.25,24.666666666666668,101.5,102.5,29.5,27.5,30.666666666666668,28.5,0.59775,0.427,0.5015000000000001,0.3993333333333333,0.48125,0.1875,0.58325,0.8215,5.0,2.75,3.25,4.666666666666667
2349,22200064,1610612747,LAL,1610612743,DEN,2022-23,22,26,2022-10-26,48,23.0,22.5,29.0,27.5,24.666666666666668,21.25,115.33333333333331,106.0,30.666666666666668,28.5,29.5,27.5,0.3716666666666666,0.509,0.3386666666666666,0.5023333333333334,0.158,0.4083333333333332,0.7823333333333333,0.7855,6.0,4.5,4.666666666666667,3.25
2341,22200056,1610612753,ORL,1610612739,CLE,2022-23,24,30,2022-10-26,54,29.0,27.5,23.0,22.5,23.0,24.33333333333333,104.5,105.5,26.5,18.0,24.33333333333333,22.5,0.529,0.4545,0.484,0.3635,0.22575,0.5775,0.61775,0.7666666666666666,5.75,8.5,3.5,4.333333333333333
2337,22200060,1610612751,BKN,1610612749,MIL,2022-23,20,25,2022-10-26,45,25.33333333333333,21.0,28.25,26.5,23.0,20.75,103.33333333333331,100.5,31.666666666666668,28.0,28.0,26.5,0.4333333333333333,0.52975,0.412,0.5475000000000001,0.151,0.47675,0.9,0.70425,6.0,4.0,4.333333333333333,3.5
2331,22200063,1610612745,HOU,1610612762,UTA,2022-23,21,22,2022-10-26,43,24.0,20.5,29.0,26.5,23.0,24.25,107.0,104.66666666666669,27.75,22.0,29.0,22.5,0.4545,0.529,0.4115,0.5555,0.235,0.3475,0.85425,0.70825,3.5,4.75,5.0,4.333333333333333
2332,22200057,1610612737,ATL,1610612765,DET,2022-23,36,32,2022-10-26,68,25.0,22.5,29.0,20.5,24.0,24.75,104.66666666666669,107.0,23.0,21.0,29.25,25.5,0.427,0.59775,0.3993333333333333,0.5015000000000001,0.1326666666666666,0.41375,0.7666666666666666,0.61775,5.666666666666667,4.0,4.333333333333333,5.0
2342,22200062,1610612759,SAS,1610612750,MIN,2022-23,28,39,2022-10-26,67,29.0,20.5,25.0,22.5,24.75,24.0,105.0,97.0,29.25,25.5,23.0,21.0,0.534,0.51275,0.47375,0.4379999999999999,0.3475,0.235,0.51675,0.5375,4.0,5.666666666666667,4.0,3.5
2339,22200065,1610612757,POR,1610612748,MIA,2022-23,31,28,2022-10-26,59,28.0,24.0,28.0,25.5,20.0,23.75,102.5,101.5,26.5,23.5,24.0,21.0,0.51275,0.534,0.4375,0.4273333333333333,0.41375,0.1326666666666666,0.763,0.925,9.5,7.0,3.5,4.0
2345,22200061,1610612741,CHI,1610612754,IND,2022-23,38,27,2022-10-26,65,28.25,26.5,25.33333333333333,21.0,22.5,22.0,100.5,103.33333333333331,33.0,29.5,29.0,26.0,0.52825,0.747,0.47775,0.41125,0.3652499999999999,0.3055,0.83325,0.65625,5.25,7.75,2.75,3.5
2334,22200059,1610612761,TOR,1610612755,PHI,2022-23,35,27,2022-10-26,62,28.0,25.5,28.0,24.0,20.75,23.0,102.0,99.0,27.75,22.5,23.5,23.5,0.52975,0.4333333333333333,0.469,0.6114999999999999,0.436,0.4285,0.70425,0.9,8.5,5.75,3.5,2.75
2346,22200058,1610612766,CHA,1610612752,NYK,2022-23,30,32,2022-10-26,62,28.0,23.0,28.666666666666668,26.0,24.33333333333333,24.25,105.33333333333331,104.66666666666669,29.0,26.0,33.0,29.5,0.5043333333333333,0.4077499999999999,0.4576666666666666,0.39225,0.4223333333333334,0.31425,0.4076666666666667,0.9166666666666666,5.0,3.6666666666666665,3.6666666666666665,4.5
2330,22200063,1610612762,UTA,1610612745,HOU,2022-23,22,21,2022-10-26,43,26.75,22.0,33.75,29.5,24.25,23.0,108.5,99.0,29.0,22.5,27.75,22.0,0.509,0.3716666666666666,0.4379999999999999,0.47375,0.31425,0.4223333333333334,0.5375,0.51675,3.5,6.666666666666667,4.5,3.6666666666666665
2343,22200062,1610612750,MIN,1610612759,SAS,2022-23,39,28,2022-10-26,67,33.75,29.5,26.75,22.0,24.25,24.33333333333333,106.0,115.33333333333331,26.25,20.0,27.75,26.5,0.6084999999999999,0.63325,0.5475000000000001,0.412,0.389,0.593,0.7222500000000001,0.5833333333333334,4.5,6.0,3.75,3.3333333333333335
2347,22200058,1610612752,NYK,1610612766,CHA,2022-23,32,30,2022-10-26,62,29.0,26.5,24.0,20.5,24.33333333333333,23.0,104.66666666666669,105.33333333333331,24.33333333333333,22.5,26.5,18.0,0.5033333333333333,0.5963333333333333,0.4273333333333333,0.4375,0.4083333333333332,0.158,0.5833333333333334,0.7222500000000001,6.666666666666667,3.5,3.3333333333333335,3.75
2327,22200069,1610612763,MEM,1610612758,SAC,2022-23,32,28,2022-10-27,60,26.75,21.0,31.75,27.0,24.25,26.0,103.5,110.0,32.0,27.5,27.0,20.5,0.4945,0.57375,0.42225,0.4323333333333334,0.31675,0.366,0.595,0.7689999999999999,5.0,5.25,3.0,3.0
2326,22200069,1610612758,SAC,1610612763,MEM,2022-23,28,32,2022-10-27,60,28.33333333333333,24.5,28.8,22.5,23.33333333333333,22.5,106.0,104.5,33.333333333333336,30.5,26.25,23.0,0.5136666666666666,0.4845,0.4323333333333334,0.42225,0.3349999999999999,0.4738,0.7000000000000001,0.71675,6.0,4.5,3.0,3.0
2324,22200067,1610612760,OKC,1610612746,LAC,2022-23,34,24,2022-10-27,58,23.0,20.0,24.0,17.0,26.0,24.25,105.0,107.5,28.0,23.0,29.8,27.5,0.41775,0.4175,0.36575,0.4299999999999999,0.22125,0.16325,0.71675,0.7000000000000001,2.75,5.333333333333333,2.75,4.0
2328,22200068,1610612748,MIA,1610612744,GSW,2022-23,30,31,2022-10-27,61,28.8,22.5,28.33333333333333,24.5,20.8,23.0,101.2,98.66666666666669,29.8,27.5,28.0,23.0,0.5833999999999999,0.664,0.4854,0.50725,0.4738,0.3349999999999999,0.6266,0.45,6.0,8.0,4.0,2.75
2322,22200066,1610612751,BKN,1610612742,DAL,2022-23,23,30,2022-10-27,53,24.0,17.0,23.0,20.0,23.0,20.8,104.5,106.0,30.0,24.5,33.75,29.0,0.4175,0.41775,0.396,0.5886666666666666,0.16325,0.22125,0.925,0.8153333333333332,5.25,5.0,4.75,4.0
2329,22200068,1610612744,GSW,1610612748,MIA,2022-23,31,30,2022-10-27,61,31.75,27.0,26.75,21.0,22.75,22.666666666666668,110.0,103.5,33.75,29.0,30.0,24.5,0.57375,0.4945,0.50725,0.4854,0.366,0.31675,0.7689999999999999,0.595,8.0,6.0,4.0,4.75
2325,22200067,1610612746,LAC,1610612760,OKC,2022-23,24,34,2022-10-27,58,25.0,18.0,34.0,31.5,22.5,23.33333333333333,107.5,105.0,26.25,23.0,33.333333333333336,30.5,0.4845,0.5136666666666666,0.4299999999999999,0.36575,0.33475,0.3979999999999999,0.45,0.6266,4.5,6.0,3.75,2.0
2323,22200066,1610612742,DAL,1610612751,BKN,2022-23,30,23,2022-10-27,53,34.0,31.5,25.0,18.0,22.666666666666668,22.75,98.66666666666669,101.2,27.0,20.5,32.0,27.5,0.664,0.5833999999999999,0.5886666666666666,0.396,0.3979999999999999,0.33475,0.8153333333333332,0.925,5.333333333333333,2.75,2.0,3.75
2310,22200079,1610612740,NOP,1610612756,PHX,2022-23,27,21,2022-10-28,48,32.75,28.0,25.2,24.0,23.5,22.75,104.5,97.6,23.75,19.0,27.0,24.5,0.637,0.5305,0.5775,0.4189999999999999,0.42775,0.2334,0.632,0.85425,4.25,5.2,3.75,4.0
2309,22200077,1610612759,SAS,1610612741,CHI,2022-23,36,29,2022-10-28,65,28.8,20.5,29.75,26.5,24.4,24.0,105.2,104.0,31.2,25.5,22.33333333333333,21.5,0.5316000000000001,0.5192,0.466,0.47375,0.3667999999999999,0.2245,0.6134000000000001,0.79175,4.0,4.4,4.0,3.75
2308,22200077,1610612741,CHI,1610612759,SAS,2022-23,29,36,2022-10-28,65,30.2,26.5,28.0,25.5,22.8,22.8,99.2,100.66666666666669,31.8,26.5,35.6,34.0,0.5602,0.58775,0.4987999999999999,0.495,0.4034,0.457,0.8666,0.766,5.2,4.25,2.4,4.8
2300,22200078,1610612762,UTA,1610612743,DEN,2022-23,25,35,2022-10-28,60,25.8,20.0,25.8,18.5,23.8,23.2,108.4,98.0,27.4,21.0,26.0,21.5,0.5025999999999999,0.5118,0.4413999999999999,0.4905,0.2736,0.465,0.53,0.5942000000000001,3.2,2.2,4.8,2.4
2317,22200075,1610612749,MIL,1610612752,NYK,2022-23,26,24,2022-10-28,50,32.0,27.5,27.6,24.5,24.33333333333333,22.5,100.66666666666669,99.2,22.33333333333333,21.5,31.2,25.5,0.6186666666666666,0.4725,0.511,0.4836,0.462,0.174,0.7903333333333333,0.75,4.333333333333333,7.4,3.0,4.5
2313,22200076,1610612747,LAL,1610612750,MIN,2022-23,25,28,2022-10-28,53,22.75,22.0,34.8,29.5,24.75,23.75,115.0,101.5,29.5,25.5,27.5,25.0,0.38875,0.6106,0.354,0.5748000000000001,0.174,0.462,0.58675,0.8265,4.75,4.5,4.5,3.0
2312,22200076,1610612750,MIN,1610612747,LAL,2022-23,28,25,2022-10-28,53,34.8,29.5,22.75,22.0,23.2,23.8,106.0,103.2,26.6,20.0,27.6,22.5,0.6761999999999999,0.4427999999999999,0.5748000000000001,0.354,0.465,0.2736,0.6528,0.55575,5.2,5.0,3.8,3.8
2301,22200078,1610612743,DEN,1610612762,UTA,2022-23,35,25,2022-10-28,60,31.0,27.0,30.5,26.0,24.0,24.4,108.4,100.5,29.0,22.5,27.2,18.0,0.6106,0.38875,0.5404,0.3636,0.4214,0.45375,0.5666,0.7572,2.2,3.2,3.8,3.8
2315,22200080,1610612757,POR,1610612745,HOU,2022-23,32,23,2022-10-28,55,28.6,24.0,30.25,27.0,20.4,22.6,102.0,101.5,26.8,23.5,29.75,26.0,0.5192,0.5316000000000001,0.45,0.46175,0.381,0.3556,0.766,0.8666,9.4,6.8,3.6,2.8
2305,22200073,1610612761,TOR,1610612755,PHI,2022-23,26,28,2022-10-28,54,29.4,25.5,32.25,27.0,21.4,21.6,100.8,105.5,27.6,22.5,26.6,20.0,0.5614000000000001,0.5232,0.4836,0.511,0.4654,0.35,0.6968,0.5916,7.4,4.333333333333333,2.8,3.6
2321,22200070,1610612765,DET,1610612737,ATL,2022-23,29,35,2022-10-28,64,25.8,18.5,25.8,20.0,22.8,22.8,97.6,104.5,29.4,26.5,26.2,21.0,0.5037999999999999,0.6145,0.429,0.44075,0.3556,0.381,0.5916,0.6968,4.4,4.0,3.2,2.6
2304,22200073,1610612755,PHI,1610612761,TOR,2022-23,28,26,2022-10-28,54,27.6,24.5,32.0,27.5,21.6,21.4,98.4,100.0,26.2,21.0,29.4,26.5,0.5118,0.5025999999999999,0.4189999999999999,0.5775,0.457,0.4034,0.7572,0.5666,7.4,3.4,2.6,3.2
2306,22200074,1610612754,IND,1610612764,WAS,2022-23,36,28,2022-10-28,64,25.2,24.0,32.75,28.0,22.6,23.25,103.2,106.0,35.6,34.0,31.8,26.5,0.4215999999999999,0.5297499999999999,0.3636,0.5404,0.2334,0.42775,0.94,0.8168,6.8,9.4,4.6,3.0
2307,22200074,1610612764,WAS,1610612754,IND,2022-23,28,36,2022-10-28,64,30.25,27.0,28.6,24.0,22.75,23.5,98.0,108.4,27.5,25.0,29.5,25.5,0.58775,0.5602,0.5175000000000001,0.3958,0.4125,0.601,0.79175,0.6134000000000001,4.5,4.75,3.0,4.6
2311,22200079,1610612756,PHX,1610612740,NOP,2022-23,21,27,2022-10-28,48,30.5,26.0,31.0,27.0,23.25,22.6,100.5,108.4,26.0,21.5,27.4,21.0,0.5655,0.5892499999999999,0.495,0.4987999999999999,0.35,0.4654,0.75,0.7903333333333333,5.25,5.8,3.5,2.75
2319,22200072,1610612738,BOS,1610612739,CLE,2022-23,34,33,2022-10-28,67,32.25,27.0,29.4,25.5,22.5,24.33333333333333,101.5,102.0,28.5,25.5,26.6,20.0,0.6145,0.5037999999999999,0.4955,0.4824,0.45375,0.4214,0.85425,0.632,5.0,5.2,2.75,3.5
2318,22200072,1610612739,CLE,1610612738,BOS,2022-23,33,34,2022-10-28,67,29.0,26.0,28.5,23.0,21.5,24.0,100.0,98.4,27.0,24.5,23.75,19.0,0.5892499999999999,0.5655,0.4905,0.4413999999999999,0.601,0.4125,0.8265,0.58675,5.0,6.25,3.75,5.0
2314,22200080,1610612745,HOU,1610612757,POR,2022-23,23,32,2022-10-28,55,23.4,20.5,27.75,22.5,23.2,24.0,107.2,105.0,26.6,20.0,28.5,25.5,0.4427999999999999,0.6761999999999999,0.3958,0.5175000000000001,0.263,0.44175,0.8168,0.94,3.4,7.4,5.0,3.75
2302,22200071,1610612753,ORL,1610612766,CHA,2022-23,22,19,2022-10-28,41,28.0,25.5,30.2,26.5,22.6,20.4,104.0,105.2,27.2,18.0,29.0,22.5,0.5232,0.5614000000000001,0.4824,0.4955,0.214,0.40625,0.5942000000000001,0.53,5.8,5.25,3.8,3.75
2303,22200071,1610612766,CHA,1610612753,ORL,2022-23,19,22,2022-10-28,41,28.5,23.0,29.0,26.0,24.0,21.5,105.5,100.8,29.75,26.0,26.8,23.5,0.5305,0.637,0.47375,0.466,0.44175,0.263,0.55575,0.6528,4.25,6.0,3.75,3.8
2316,22200075,1610612752,NYK,1610612749,MIL,2022-23,24,26,2022-10-28,50,29.75,26.5,28.8,20.5,24.0,23.2,105.0,107.2,25.75,22.5,25.25,21.0,0.5297499999999999,0.4215999999999999,0.46175,0.45,0.40625,0.214,0.6875,0.825,6.0,4.25,3.75,3.25
2320,22200070,1610612737,ATL,1610612765,DET,2022-23,35,29,2022-10-28,64,27.75,22.5,23.4,20.5,23.75,24.75,101.5,115.0,25.25,21.0,25.75,22.5,0.4725,0.6186666666666666,0.44075,0.429,0.2245,0.3667999999999999,0.825,0.6875,6.25,5.0,3.25,3.75
2293,22200086,1610612760,OKC,1610612742,DAL,2022-23,27,25,2022-10-29,52,25.2,20.0,27.0,24.0,25.6,22.2,105.2,98.0,27.2,21.0,26.0,20.0,0.4758,0.5764999999999999,0.4092,0.4303333333333333,0.297,0.2946666666666667,0.5734,0.6888333333333333,2.2,5.6,3.0,2.5
2289,22200084,1610612755,PHI,1610612741,CHI,2022-23,37,22,2022-10-29,59,27.666666666666668,24.5,25.666666666666668,20.0,21.33333333333333,23.83333333333333,96.0,100.33333333333331,26.166666666666668,21.0,31.2,25.5,0.539,0.5021666666666667,0.4324999999999999,0.4378,0.4641666666666666,0.3195,0.7976666666666666,0.6083333333333333,6.333333333333333,5.666666666666667,2.5,3.0
2298,22200085,1610612737,ATL,1610612749,MIL,2022-23,30,32,2022-10-29,62,29.2,22.5,28.25,24.5,23.6,22.83333333333333,102.8,103.6,26.0,21.0,30.0,27.5,0.5128,0.5818,0.4744,0.4456,0.2796,0.3715,0.7933999999999999,0.4446,6.2,6.75,3.0,3.0
2294,22200087,1610612763,MEM,1610612762,UTA,2022-23,30,24,2022-10-29,54,27.8,21.0,30.5,25.5,24.6,25.0,103.6,109.2,31.2,25.5,26.166666666666668,21.0,0.5032,0.623,0.4378,0.4324999999999999,0.3199999999999999,0.3528,0.6759999999999999,0.816,4.8,2.833333333333333,3.0,3.0
2288,22200084,1610612741,CHI,1610612755,PHI,2022-23,22,37,2022-10-29,59,30.0,26.5,26.6,20.5,22.83333333333333,24.0,100.33333333333331,96.0,32.5,26.5,33.0,30.5,0.5573333333333333,0.5519999999999999,0.4953333333333332,0.44925,0.4076666666666666,0.4134,0.8888333333333334,0.8151999999999999,5.0,3.6,2.3333333333333335,3.8333333333333335
2291,22200081,1610612748,MIA,1610612758,SAC,2022-23,23,32,2022-10-29,55,29.0,22.5,23.8,17.0,21.33333333333333,22.6,102.0,102.8,30.0,27.5,26.0,21.0,0.5764999999999999,0.4758,0.4808333333333334,0.4009999999999999,0.4555,0.38175,0.6888333333333333,0.5734,5.666666666666667,6.333333333333333,3.8333333333333335,2.3333333333333335
2286,22200082,1610612744,GSW,1610612766,CHA,2022-23,23,34,2022-10-29,57,31.6,27.0,33.0,30.5,22.6,21.33333333333333,109.2,103.6,33.0,26.0,28.666666666666668,21.0,0.5818,0.5128,0.5147999999999999,0.3793333333333333,0.3528,0.3199999999999999,0.8151999999999999,0.8888333333333334,7.2,5.25,4.4,1.75
2292,22200086,1610612742,DAL,1610612760,OKC,2022-23,25,27,2022-10-29,52,33.0,30.5,31.6,27.0,22.25,23.0,98.0,105.2,26.0,20.0,27.2,21.0,0.623,0.5032,0.54875,0.4664999999999999,0.38175,0.4555,0.816,0.6759999999999999,6.75,6.2,1.75,4.4
2296,22200083,1610612754,IND,1610612751,BKN,2022-23,26,26,2022-10-29,52,27.0,24.0,25.2,20.0,22.83333333333333,23.6,103.66666666666669,103.0,34.333333333333336,30.5,28.2,22.0,0.4554999999999999,0.5035999999999999,0.3793333333333333,0.5147999999999999,0.2896666666666667,0.1806,0.95,0.8827999999999999,6.666666666666667,5.25,4.333333333333333,4.0
2287,22200082,1610612766,CHA,1610612744,GSW,2022-23,34,23,2022-10-29,57,26.6,20.5,30.0,26.5,24.0,22.83333333333333,103.6,102.8,28.2,22.0,34.333333333333336,30.5,0.5035999999999999,0.4554999999999999,0.4456,0.4744,0.4134,0.4076666666666666,0.4446,0.7933999999999999,3.6,5.0,4.0,4.333333333333333
2290,22200081,1610612758,SAC,1610612748,MIA,2022-23,32,23,2022-10-29,55,28.25,24.5,29.2,22.5,23.0,22.25,105.5,106.66666666666669,33.0,30.5,32.5,26.5,0.52725,0.4288,0.44925,0.4953333333333332,0.3195,0.4641666666666666,0.775,0.8115,5.25,7.2,3.0,4.333333333333333
