GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,PTS_QTR1,OPP_PTS_QTR1,Total_First_Quarter_Points,GAME_DATE,MATCHUP,MONTH,Home_Away,Recent_Trend_Team,Recent_Trend_Opponent,Head_to_Head_Q1
0022000253,1610612759,SAS,1610612764,WAS,23,26,49,2021-01-24,SAS vs. WAS,1,Home,"[34, 24, 32, 21, 27]","[29, 44, 28, 24, 29]",66.0
0022000252,1610612766,CHA,1610612753,ORL,24,29,53,2021-01-24,CHA @ ORL,1,Away,"[29, 27, 34, 16, 31]","[28, 25, 13, 26, 28]",50.0
0022000252,1610612753,ORL,1610612766,CHA,29,24,53,2021-01-24,ORL vs. CHA,1,Home,"[28, 25, 13, 26, 28]","[29, 27, 34, 16, 31]",50.0
0022000254,1610612749,MIL,1610612737,ATL,32,15,47,2021-01-24,MIL vs. ATL,1,Home,"[33, 34, 30, 27, 25]","[25, 29, 29, 38, 23]",53.666666666666664
0022000254,1610612737,ATL,1610612749,MIL,15,32,47,2021-01-24,ATL @ MIL,1,Away,"[25, 29, 29, 38, 23]","[33, 34, 30, 27, 25]",53.666666666666664
0022000256,1610612752,NYK,1610612757,POR,24,37,61,2021-01-24,NYK @ POR,1,Away,"[26, 40, 19, 28, 25]","[28, 34, 26, 33, 21]",55.333333333333336
0022000256,1610612757,POR,1610612752,NYK,37,24,61,2021-01-24,POR vs. NYK,1,Home,"[28, 34, 26, 33, 21]","[26, 40, 19, 28, 25]",55.333333333333336
0022000251,1610612746,LAC,1610612760,OKC,36,19,55,2021-01-24,LAC vs. OKC,1,Home,"[36, 25, 36, 34, 28]","[18, 31, 22, 21, 26]",54.0
0022000251,1610612760,OKC,1610612746,LAC,19,36,55,2021-01-24,OKC @ LAC,1,Away,"[18, 31, 22, 21, 26]","[36, 25, 36, 34, 28]",54.0
0022000247,1610612742,DAL,1610612745,HOU,27,38,65,2021-01-23,DAL vs. HOU,1,Home,"[37, 37, 18, 23, 23]","[34, 23, 16, 30, 30]",67.0
0022000247,1610612745,HOU,1610612742,DAL,38,27,65,2021-01-23,HOU @ DAL,1,Away,"[34, 23, 16, 30, 30]","[37, 37, 18, 23, 23]",67.0
0022000243,1610612755,PHI,1610612765,DET,28,31,59,2021-01-23,PHI @ DET,1,Away,"[25, 32, 26, 38, 28]","[21, 31, 36, 29, 13]",57.666666666666664
0022000243,1610612765,DET,1610612755,PHI,31,28,59,2021-01-23,DET vs. PHI,1,Home,"[21, 31, 36, 29, 13]","[25, 32, 26, 38, 28]",57.666666666666664
0022000248,1610612743,DEN,1610612756,PHX,28,30,58,2021-01-23,DEN @ PHX,1,Away,"[25, 31, 31, 37, 35]","[34, 30, 24, 15, 30]",63.333333333333336
0022000248,1610612756,PHX,1610612743,DEN,30,28,58,2021-01-23,PHX vs. DEN,1,Home,"[34, 30, 24, 15, 30]","[25, 31, 31, 37, 35]",63.333333333333336
0022000246,1610612740,NOP,1610612750,MIN,31,28,59,2021-01-23,NOP @ MIN,1,Away,"[43, 24, 34, 28, 28]","[19, 21, 25, 29, 25]",60.333333333333336
0022000246,1610612750,MIN,1610612740,NOP,28,31,59,2021-01-23,MIN vs. NOP,1,Home,"[19, 21, 25, 29, 25]","[43, 24, 34, 28, 28]",60.333333333333336
0022000242,1610612744,GSW,1610612762,UTA,30,39,69,2021-01-23,GSW @ UTA,1,Away,"[31, 36, 22, 24, 28]","[31, 29, 32, 33, 22]",52.333333333333336
0022000242,1610612762,UTA,1610612744,GSW,39,30,69,2021-01-23,UTA vs. GSW,1,Home,"[31, 29, 32, 33, 22]","[31, 36, 22, 24, 28]",52.333333333333336
0022000245,1610612741,CHI,1610612747,LAL,17,29,46,2021-01-23,CHI vs. LAL,1,Home,"[30, 28, 27, 30, 31]","[29, 34, 20, 30, 35]",54.666666666666664
0022000245,1610612747,LAL,1610612741,CHI,29,17,46,2021-01-23,LAL @ CHI,1,Away,"[29, 34, 20, 30, 35]","[30, 28, 27, 30, 31]",54.666666666666664
0022000244,1610612751,BKN,1610612748,MIA,36,25,61,2021-01-23,BKN vs. MIA,1,Home,"[33, 23, 28, 29, 26]","[20, 29, 24, 23, 30]",62.333333333333336
0022000244,1610612748,MIA,1610612751,BKN,25,36,61,2021-01-23,MIA @ BKN,1,Away,"[20, 29, 24, 23, 30]","[33, 23, 28, 29, 26]",62.333333333333336
0022000241,1610612758,SAC,1610612752,NYK,25,26,51,2021-01-22,SAC vs. NYK,1,Home,"[29, 25, 31, 43, 30]","[40, 19, 28, 25, 25]",53.333333333333336
0022000241,1610612752,NYK,1610612758,SAC,26,25,51,2021-01-22,NYK @ SAC,1,Away,"[40, 19, 28, 25, 25]","[29, 25, 31, 43, 30]",53.333333333333336
0022000236,1610612737,ATL,1610612750,MIN,25,19,44,2021-01-22,ATL @ MIN,1,Away,"[29, 29, 38, 23, 28]","[21, 25, 29, 25, 34]",60.666666666666664
0022000236,1610612750,MIN,1610612737,ATL,19,25,44,2021-01-22,MIN vs. ATL,1,Home,"[21, 25, 29, 25, 34]","[29, 29, 38, 23, 28]",60.666666666666664
0022000234,1610612761,TOR,1610612748,MIA,37,20,57,2021-01-22,TOR vs. MIA,1,Home,"[23, 22, 31, 35, 32]","[29, 24, 23, 30, 25]",43.333333333333336
0022000234,1610612748,MIA,1610612761,TOR,20,37,57,2021-01-22,MIA @ TOR,1,Away,"[29, 24, 23, 30, 25]","[23, 22, 31, 35, 32]",43.333333333333336
0022000230,1610612765,DET,1610612745,HOU,21,34,55,2021-01-22,DET vs. HOU,1,Home,"[31, 36, 29, 13, 19]","[23, 16, 30, 30, 14]",62.0
0022000230,1610612745,HOU,1610612765,DET,34,21,55,2021-01-22,HOU @ DET,1,Away,"[23, 16, 30, 30, 14]","[31, 36, 29, 13, 19]",62.0
0022000238,1610612743,DEN,1610612756,PHX,25,34,59,2021-01-22,DEN @ PHX,1,Away,"[31, 31, 37, 35, 28]","[30, 24, 15, 30, 29]",62.333333333333336
0022000238,1610612756,PHX,1610612743,DEN,34,25,59,2021-01-22,PHX vs. DEN,1,Home,"[30, 24, 15, 30, 29]","[31, 31, 37, 35, 28]",62.333333333333336
0022000237,1610612742,DAL,1610612759,SAS,37,34,71,2021-01-22,DAL @ SAS,1,Away,"[37, 18, 23, 23, 32]","[24, 32, 21, 27, 26]",52.0
0022000237,1610612759,SAS,1610612742,DAL,34,37,71,2021-01-22,SAS vs. DAL,1,Home,"[24, 32, 21, 27, 26]","[37, 18, 23, 23, 32]",52.0
0022000229,1610612766,CHA,1610612741,CHI,29,30,59,2021-01-22,CHA vs. CHI,1,Home,"[27, 34, 16, 31, 28]","[28, 27, 30, 31, 33]",49.666666666666664
0022000229,1610612741,CHI,1610612766,CHA,30,29,59,2021-01-22,CHI @ CHA,1,Away,"[28, 27, 30, 31, 33]","[27, 34, 16, 31, 28]",49.666666666666664
0022000232,1610612739,CLE,1610612751,BKN,34,33,67,2021-01-22,CLE vs. BKN,1,Home,"[28, 28, 18, 27, 14]","[23, 28, 29, 26, 27]",51.0
0022000232,1610612751,BKN,1610612739,CLE,33,34,67,2021-01-22,BKN @ CLE,1,Away,"[23, 28, 29, 26, 27]","[28, 28, 18, 27, 14]",51.0
0022000233,1610612738,BOS,1610612755,PHI,33,25,58,2021-01-22,BOS @ PHI,1,Away,"[25, 17, 34, 33, 34]","[32, 26, 38, 28, 32]",56.333333333333336
0022000233,1610612755,PHI,1610612738,BOS,25,33,58,2021-01-22,PHI vs. BOS,1,Home,"[32, 26, 38, 28, 32]","[25, 17, 34, 33, 34]",56.333333333333336
0022000231,1610612754,IND,1610612753,ORL,37,28,65,2021-01-22,IND vs. ORL,1,Home,"[28, 26, 26, 19, 30]","[25, 13, 26, 28, 23]",58.666666666666664
0022000231,1610612753,ORL,1610612754,IND,28,37,65,2021-01-22,ORL @ IND,1,Away,"[25, 13, 26, 28, 23]","[28, 26, 26, 19, 30]",58.666666666666664
0022000239,1610612760,OKC,1610612746,LAC,18,36,54,2021-01-22,OKC @ LAC,1,Away,"[31, 22, 21, 26, 29]","[25, 36, 34, 28, 22]",56.0
0022000239,1610612746,LAC,1610612760,OKC,36,18,54,2021-01-22,LAC vs. OKC,1,Home,"[25, 36, 34, 28, 22]","[31, 22, 21, 26, 29]",56.0
0022000226,1610612747,LAL,1610612749,MIL,29,33,62,2021-01-21,LAL @ MIL,1,Away,"[34, 20, 30, 35, 25]","[34, 30, 27, 25, 27]",46.666666666666664
0022000226,1610612749,MIL,1610612747,LAL,33,29,62,2021-01-21,MIL vs. LAL,1,Home,"[34, 30, 27, 25, 27]","[34, 20, 30, 35, 25]",46.666666666666664
0022000227,1610612740,NOP,1610612762,UTA,43,31,74,2021-01-21,NOP @ UTA,1,Away,"[24, 34, 28, 28, 38]","[29, 32, 33, 22, 34]",51.666666666666664
0022000227,1610612762,UTA,1610612740,NOP,31,43,74,2021-01-21,UTA vs. NOP,1,Home,"[29, 32, 33, 22, 34]","[24, 34, 28, 28, 38]",51.666666666666664
0022000228,1610612752,NYK,1610612744,GSW,40,31,71,2021-01-21,NYK @ GSW,1,Away,"[19, 28, 25, 25, 25]","[36, 22, 24, 28, 31]",52.0
0022000228,1610612744,GSW,1610612752,NYK,31,40,71,2021-01-21,GSW vs. NYK,1,Home,"[36, 22, 24, 28, 31]","[19, 28, 25, 25, 25]",52.0
0022000224,1610612746,LAC,1610612758,SAC,25,29,54,2021-01-20,LAC vs. SAC,1,Home,"[36, 34, 28, 22, 30]","[25, 31, 43, 30, 24]",54.666666666666664
0022000224,1610612758,SAC,1610612746,LAC,29,25,54,2021-01-20,SAC @ LAC,1,Away,"[25, 31, 43, 30, 24]","[36, 34, 28, 22, 30]",54.666666666666664
0022000217,1610612754,IND,1610612742,DAL,28,37,65,2021-01-20,IND vs. DAL,1,Home,"[26, 26, 19, 30, 32]","[18, 23, 23, 32, 36]",53.0
0022000217,1610612742,DAL,1610612754,IND,37,28,65,2021-01-20,DAL @ IND,1,Away,"[18, 23, 23, 32, 36]","[26, 26, 19, 30, 32]",53.0
0022000221,1610612750,MIN,1610612753,ORL,21,25,46,2021-01-20,MIN vs. ORL,1,Home,"[25, 29, 25, 34, 29]","[13, 26, 28, 23, 27]",62.0
0022000221,1610612753,ORL,1610612750,MIN,25,21,46,2021-01-20,ORL @ MIN,1,Away,"[13, 26, 28, 23, 27]","[25, 29, 25, 34, 29]",62.0
0022000219,1610612737,ATL,1610612765,DET,29,31,60,2021-01-20,ATL vs. DET,1,Home,"[29, 38, 23, 28, 29]","[36, 29, 13, 19, 20]",59.666666666666664
0022000219,1610612765,DET,1610612737,ATL,31,29,60,2021-01-20,DET @ ATL,1,Away,"[36, 29, 13, 19, 20]","[29, 38, 23, 28, 29]",59.666666666666664
0022000218,1610612755,PHI,1610612738,BOS,32,25,57,2021-01-20,PHI vs. BOS,1,Home,"[26, 38, 28, 32, 26]","[17, 34, 33, 34, 23]",58.0
0022000218,1610612738,BOS,1610612755,PHI,25,32,57,2021-01-20,BOS @ PHI,1,Away,"[17, 34, 33, 34, 23]","[26, 38, 28, 32, 26]",58.0
0022000216,1610612751,BKN,1610612739,CLE,23,28,51,2021-01-20,BKN @ CLE,1,Away,"[28, 29, 26, 27, 41]","[28, 18, 27, 14, 19]",53.666666666666664
0022000216,1610612739,CLE,1610612751,BKN,28,23,51,2021-01-20,CLE vs. BKN,1,Home,"[28, 18, 27, 14, 19]","[28, 29, 26, 27, 41]",53.666666666666664
0022000223,1610612744,GSW,1610612759,SAS,36,24,60,2021-01-20,GSW vs. SAS,1,Home,"[22, 24, 28, 31, 22]","[32, 21, 27, 26, 22]",54.666666666666664
0022000223,1610612759,SAS,1610612744,GSW,24,36,60,2021-01-20,SAS @ GSW,1,Away,"[32, 21, 27, 26, 22]","[22, 24, 28, 31, 22]",54.666666666666664
0022000220,1610612761,TOR,1610612748,MIA,23,29,52,2021-01-20,TOR vs. MIA,1,Home,"[22, 31, 35, 32, 24]","[24, 23, 30, 25, 47]",44.333333333333336
0022000220,1610612748,MIA,1610612761,TOR,29,23,52,2021-01-20,MIA @ TOR,1,Away,"[24, 23, 30, 25, 47]","[22, 31, 35, 32, 24]",44.333333333333336
0022000222,1610612756,PHX,1610612745,HOU,30,23,53,2021-01-20,PHX @ HOU,1,Away,"[24, 15, 30, 29, 22]","[16, 30, 30, 14, 21]",65.66666666666667
0022000222,1610612745,HOU,1610612756,PHX,23,30,53,2021-01-20,HOU vs. PHX,1,Home,"[16, 30, 30, 14, 21]","[24, 15, 30, 29, 22]",65.66666666666667
0022000213,1610612743,DEN,1610612760,OKC,31,31,62,2021-01-19,DEN vs. OKC,1,Home,"[31, 37, 35, 28, 28]","[22, 21, 26, 29, 15]",45.333333333333336
0022000213,1610612760,OKC,1610612743,DEN,31,31,62,2021-01-19,OKC @ DEN,1,Away,"[22, 21, 26, 29, 15]","[31, 37, 35, 28, 28]",45.333333333333336
0022000214,1610612762,UTA,1610612740,NOP,29,24,53,2021-01-19,UTA vs. NOP,1,Home,"[32, 33, 22, 34, 34]","[34, 28, 28, 38, 34]",57.666666666666664
0022000214,1610612740,NOP,1610612762,UTA,24,29,53,2021-01-19,NOP @ UTA,1,Away,"[34, 28, 28, 38, 34]","[32, 33, 22, 34, 34]",57.666666666666664
0022000211,1610612741,CHI,1610612745,HOU,28,16,44,2021-01-18,CHI vs. HOU,1,Home,"[27, 30, 31, 33, 25]","[30, 30, 14, 21, 32]",54.0
0022000211,1610612745,HOU,1610612741,CHI,16,28,44,2021-01-18,HOU @ CHI,1,Away,"[30, 30, 14, 21, 32]","[27, 30, 31, 33, 25]",54.0
0022000212,1610612747,LAL,1610612744,GSW,34,22,56,2021-01-18,LAL vs. GSW,1,Home,"[20, 30, 35, 25, 28]","[24, 28, 31, 22, 15]",56.666666666666664
0022000212,1610612744,GSW,1610612747,LAL,22,34,56,2021-01-18,GSW @ LAL,1,Away,"[24, 28, 31, 22, 15]","[20, 30, 35, 25, 28]",56.666666666666664
0022000205,1610612737,ATL,1610612750,MIN,29,25,54,2021-01-18,ATL vs. MIN,1,Home,"[38, 23, 28, 29, 11]","[29, 25, 34, 29, 22]",67.0
0022000205,1610612750,MIN,1610612737,ATL,25,29,54,2021-01-18,MIN @ ATL,1,Away,"[29, 25, 34, 29, 22]","[38, 23, 28, 29, 11]",67.0
0022000208,1610612756,PHX,1610612763,MEM,24,18,42,2021-01-18,PHX @ MEM,1,Away,"[15, 30, 29, 22, 24]","[25, 27, 24, 40, 24]",50.666666666666664
0022000208,1610612763,MEM,1610612756,PHX,18,24,42,2021-01-18,MEM vs. PHX,1,Home,"[25, 27, 24, 40, 24]","[15, 30, 29, 22, 24]",50.666666666666664
0022000207,1610612759,SAS,1610612757,POR,32,28,60,2021-01-18,SAS @ POR,1,Away,"[21, 27, 26, 22, 28]","[34, 26, 33, 21, 38]",59.333333333333336
0022000207,1610612757,POR,1610612759,SAS,28,32,60,2021-01-18,POR vs. SAS,1,Home,"[34, 26, 33, 21, 38]","[21, 27, 26, 22, 28]",59.333333333333336
0022000206,1610612765,DET,1610612748,MIA,36,24,60,2021-01-18,DET @ MIA,1,Away,"[29, 13, 19, 20, 33]","[23, 30, 25, 47, 26]",48.333333333333336
0022000206,1610612748,MIA,1610612765,DET,24,36,60,2021-01-18,MIA vs. DET,1,Home,"[23, 30, 25, 47, 26]","[29, 13, 19, 20, 33]",48.333333333333336
0022000210,1610612761,TOR,1610612742,DAL,22,18,40,2021-01-18,TOR vs. DAL,1,Home,"[31, 35, 32, 24, 35]","[23, 23, 32, 36, 22]",53.666666666666664
0022000210,1610612742,DAL,1610612761,TOR,18,22,40,2021-01-18,DAL @ TOR,1,Away,"[23, 23, 32, 36, 22]","[31, 35, 32, 24, 35]",53.666666666666664
0022000203,1610612752,NYK,1610612753,ORL,19,13,32,2021-01-18,NYK vs. ORL,1,Home,"[28, 25, 25, 25, 21]","[26, 28, 23, 27, 17]",49.333333333333336
0022000203,1610612753,ORL,1610612752,NYK,13,19,32,2021-01-18,ORL @ NYK,1,Away,"[26, 28, 23, 27, 17]","[28, 25, 25, 25, 21]",49.333333333333336
0022000209,1610612751,BKN,1610612749,MIL,28,34,62,2021-01-18,BKN vs. MIL,1,Home,"[29, 26, 27, 41, 28]","[30, 27, 25, 27, 31]",62.0
0022000209,1610612749,MIL,1610612751,BKN,34,28,62,2021-01-18,MIL @ BKN,1,Away,"[30, 27, 25, 27, 31]","[29, 26, 27, 41, 28]",62.0
0022000202,1610612754,IND,1610612746,LAC,26,36,62,2021-01-17,IND @ LAC,1,Away,"[26, 19, 30, 32, 35]","[34, 28, 22, 30, 21]",50.333333333333336
0022000202,1610612746,LAC,1610612754,IND,36,26,62,2021-01-17,LAC vs. IND,1,Home,"[34, 28, 22, 30, 21]","[26, 19, 30, 32, 35]",50.333333333333336
0022000200,1610612762,UTA,1610612743,DEN,32,31,63,2021-01-17,UTA @ DEN,1,Away,"[33, 22, 34, 34, 27]","[37, 35, 28, 28, 28]",48.333333333333336
0022000200,1610612743,DEN,1610612762,UTA,31,32,63,2021-01-17,DEN vs. UTA,1,Home,"[37, 35, 28, 28, 28]","[33, 22, 34, 34, 27]",48.333333333333336
0022000198,1610612742,DAL,1610612741,CHI,23,27,50,2021-01-17,DAL vs. CHI,1,Home,"[23, 32, 36, 22, 33]","[30, 31, 33, 25, 21]",56.666666666666664
0022000198,1610612741,CHI,1610612742,DAL,27,23,50,2021-01-17,CHI @ DAL,1,Away,"[30, 31, 33, 25, 21]","[23, 32, 36, 22, 33]",56.666666666666664
0022000201,1610612758,SAC,1610612740,NOP,25,34,59,2021-01-17,SAC vs. NOP,1,Home,"[31, 43, 30, 24, 43]","[28, 28, 38, 34, 24]",65.0
0022000201,1610612740,NOP,1610612758,SAC,34,25,59,2021-01-17,NOP @ SAC,1,Away,"[28, 28, 38, 34, 24]","[31, 43, 30, 24, 43]",65.0
0022000196,1610612752,NYK,1610612738,BOS,28,17,45,2021-01-17,NYK @ BOS,1,Away,"[25, 25, 25, 21, 24]","[34, 33, 34, 23, 31]",50.666666666666664
0022000196,1610612738,BOS,1610612752,NYK,17,28,45,2021-01-17,BOS vs. NYK,1,Home,"[34, 33, 34, 23, 31]","[25, 25, 25, 21, 24]",50.666666666666664
0022000191,1610612766,CHA,1610612761,TOR,27,31,58,2021-01-16,CHA @ TOR,1,Away,"[34, 16, 31, 28, 22]","[35, 32, 24, 35, 25]",59.0
0022000191,1610612761,TOR,1610612766,CHA,31,27,58,2021-01-16,TOR vs. CHA,1,Home,"[35, 32, 24, 35, 25]","[34, 16, 31, 28, 22]",59.0
0022000189,1610612759,SAS,1610612745,HOU,21,30,51,2021-01-16,SAS vs. HOU,1,Home,"[27, 26, 22, 28, 34]","[30, 14, 21, 32, 30]",56.333333333333336
0022000189,1610612745,HOU,1610612759,SAS,30,21,51,2021-01-16,HOU @ SAS,1,Away,"[30, 14, 21, 32, 30]","[27, 26, 22, 28, 34]",56.333333333333336
0022000193,1610612755,PHI,1610612763,MEM,26,25,51,2021-01-16,PHI @ MEM,1,Away,"[38, 28, 32, 26, 26]","[27, 24, 40, 24, 24]",49.666666666666664
0022000193,1610612763,MEM,1610612755,PHI,25,26,51,2021-01-16,MEM vs. PHI,1,Home,"[27, 24, 40, 24, 24]","[38, 28, 32, 26, 26]",49.666666666666664
0022000195,1610612757,POR,1610612737,ATL,34,38,72,2021-01-16,POR vs. ATL,1,Home,"[26, 33, 21, 38, 28]","[23, 28, 29, 11, 29]",53.333333333333336
0022000195,1610612737,ATL,1610612757,POR,38,34,72,2021-01-16,ATL @ POR,1,Away,"[23, 28, 29, 11, 29]","[26, 33, 21, 38, 28]",53.333333333333336
0022000190,1610612751,BKN,1610612753,ORL,29,26,55,2021-01-16,BKN vs. ORL,1,Home,"[26, 27, 41, 28, 28]","[28, 23, 27, 17, 15]",60.0
0022000190,1610612753,ORL,1610612751,BKN,26,29,55,2021-01-16,ORL @ BKN,1,Away,"[28, 23, 27, 17, 15]","[26, 27, 41, 28, 28]",60.0
0022000192,1610612765,DET,1610612748,MIA,29,23,52,2021-01-16,DET @ MIA,1,Away,"[13, 19, 20, 33, 26]","[30, 25, 47, 26, 26]",47.333333333333336
0022000192,1610612748,MIA,1610612765,DET,23,29,52,2021-01-16,MIA vs. DET,1,Home,"[30, 25, 47, 26, 26]","[13, 19, 20, 33, 26]",47.333333333333336
0022000181,1610612739,CLE,1610612752,NYK,28,25,53,2021-01-15,CLE vs. NYK,1,Home,"[18, 27, 14, 19, 23]","[25, 25, 21, 24, 20]",55.333333333333336
0022000181,1610612752,NYK,1610612739,CLE,25,28,53,2021-01-15,NYK @ CLE,1,Away,"[25, 25, 21, 24, 20]","[18, 27, 14, 19, 23]",55.333333333333336
0022000184,1610612760,OKC,1610612741,CHI,22,30,52,2021-01-15,OKC vs. CHI,1,Home,"[21, 26, 29, 15, 26]","[31, 33, 25, 21, 31]",56.666666666666664
0022000184,1610612741,CHI,1610612760,OKC,30,22,52,2021-01-15,CHI @ OKC,1,Away,"[31, 33, 25, 21, 31]","[21, 26, 29, 15, 26]",56.666666666666664
0022000180,1610612753,ORL,1610612738,BOS,28,34,62,2021-01-15,ORL @ BOS,1,Away,"[23, 27, 17, 15, 26]","[33, 34, 23, 31, 12]",55.666666666666664
0022000180,1610612738,BOS,1610612753,ORL,34,28,62,2021-01-15,BOS vs. ORL,1,Home,"[33, 34, 23, 31, 12]","[23, 27, 17, 15, 26]",55.666666666666664
0022000186,1610612762,UTA,1610612737,ATL,33,23,56,2021-01-15,UTA vs. ATL,1,Home,"[22, 34, 34, 27, 14]","[28, 29, 11, 29, 35]",61.666666666666664
0022000186,1610612737,ATL,1610612762,UTA,23,33,56,2021-01-15,ATL @ UTA,1,Away,"[28, 29, 11, 29, 35]","[22, 34, 34, 27, 14]",61.666666666666664
0022000188,1610612746,LAC,1610612758,SAC,34,31,65,2021-01-15,LAC @ SAC,1,Away,"[28, 22, 30, 21, 27]","[43, 30, 24, 43, 28]",50.0
0022000188,1610612758,SAC,1610612746,LAC,31,34,65,2021-01-15,SAC vs. LAC,1,Home,"[43, 30, 24, 43, 28]","[28, 22, 30, 21, 27]",50.0
0022000187,1610612740,NOP,1610612747,LAL,28,20,48,2021-01-15,NOP @ LAL,1,Away,"[28, 38, 34, 24, 32]","[30, 35, 25, 28, 26]",63.333333333333336
0022000187,1610612747,LAL,1610612740,NOP,20,28,48,2021-01-15,LAL vs. NOP,1,Home,"[30, 35, 25, 28, 26]","[28, 38, 34, 24, 32]",63.333333333333336
0022000182,1610612742,DAL,1610612749,MIL,23,30,53,2021-01-15,DAL @ MIL,1,Away,"[32, 36, 22, 33, 31]","[27, 25, 27, 31, 44]",61.0
0022000182,1610612749,MIL,1610612742,DAL,30,23,53,2021-01-15,MIL vs. DAL,1,Home,"[27, 25, 27, 31, 44]","[32, 36, 22, 33, 31]",61.0
0022000177,1610612743,DEN,1610612744,GSW,37,24,61,2021-01-14,DEN vs. GSW,1,Home,"[35, 28, 28, 28, 34]","[28, 31, 22, 15, 37]",52.666666666666664
0022000177,1610612744,GSW,1610612743,DEN,24,37,61,2021-01-14,GSW @ DEN,1,Away,"[28, 31, 22, 15, 37]","[35, 28, 28, 28, 34]",52.666666666666664
0022000178,1610612754,IND,1610612757,POR,26,26,52,2021-01-14,IND @ POR,1,Away,"[19, 30, 32, 35, 26]","[33, 21, 38, 28, 39]",58.666666666666664
0022000178,1610612757,POR,1610612754,IND,26,26,52,2021-01-14,POR vs. IND,1,Home,"[33, 21, 38, 28, 39]","[19, 30, 32, 35, 26]",58.666666666666664
0022000176,1610612745,HOU,1610612759,SAS,30,27,57,2021-01-14,HOU @ SAS,1,Away,"[14, 21, 32, 30, 21]","[26, 22, 28, 34, 36]",54.666666666666664
0022000176,1610612759,SAS,1610612745,HOU,27,30,57,2021-01-14,SAS vs. HOU,1,Home,"[26, 22, 28, 34, 36]","[14, 21, 32, 30, 21]",54.666666666666664
0022000175,1610612766,CHA,1610612761,TOR,34,35,69,2021-01-14,CHA @ TOR,1,Away,"[16, 31, 28, 22, 27]","[32, 24, 35, 25, 32]",53.0
0022000175,1610612761,TOR,1610612766,CHA,35,34,69,2021-01-14,TOR vs. CHA,1,Home,"[32, 24, 35, 25, 32]","[16, 31, 28, 22, 27]",53.0
0022000174,1610612748,MIA,1610612755,PHI,30,38,68,2021-01-14,MIA @ PHI,1,Away,"[25, 47, 26, 26, 16]","[28, 32, 26, 26, 33]",56.666666666666664
0022000174,1610612755,PHI,1610612748,MIA,38,30,68,2021-01-14,PHI vs. MIA,1,Home,"[28, 32, 26, 26, 33]","[25, 47, 26, 26, 16]",56.666666666666664
0022000168,1610612752,NYK,1610612751,BKN,25,26,51,2021-01-13,NYK vs. BKN,1,Home,"[25, 21, 24, 20, 31]","[27, 41, 28, 28, 35]",49.333333333333336
0022000168,1610612751,BKN,1610612752,NYK,26,25,51,2021-01-13,BKN @ NYK,1,Away,"[27, 41, 28, 28, 35]","[25, 21, 24, 20, 31]",49.333333333333336
0022000164,1610612766,CHA,1610612742,DAL,16,32,48,2021-01-13,CHA vs. DAL,1,Home,"[31, 28, 22, 27, 20]","[36, 22, 33, 31, 20]",52.666666666666664
0022000164,1610612742,DAL,1610612766,CHA,32,16,48,2021-01-13,DAL @ CHA,1,Away,"[36, 22, 33, 31, 20]","[31, 28, 22, 27, 20]",52.666666666666664
0022000169,1610612763,MEM,1610612750,MIN,27,29,56,2021-01-13,MEM @ MIN,1,Away,"[24, 40, 24, 24, 36]","[25, 34, 29, 22, 28]",56.0
0022000169,1610612750,MIN,1610612763,MEM,29,27,56,2021-01-13,MIN vs. MEM,1,Home,"[25, 34, 29, 22, 28]","[24, 40, 24, 24, 36]",56.0
0022000172,1610612746,LAC,1610612740,NOP,28,28,56,2021-01-13,LAC vs. NOP,1,Home,"[22, 30, 21, 27, 37]","[38, 34, 24, 32, 32]",65.66666666666667
0022000172,1610612740,NOP,1610612746,LAC,28,28,56,2021-01-13,NOP @ LAC,1,Away,"[38, 34, 24, 32, 32]","[22, 30, 21, 27, 37]",65.66666666666667
0022000170,1610612760,OKC,1610612747,LAL,21,30,51,2021-01-13,OKC vs. LAL,1,Home,"[26, 29, 15, 26, 26]","[35, 25, 28, 26, 19]",57.0
0022000170,1610612747,LAL,1610612760,OKC,30,21,51,2021-01-13,LAL @ OKC,1,Away,"[35, 25, 28, 26, 19]","[26, 29, 15, 26, 26]",57.0
0022000173,1610612758,SAC,1610612757,POR,43,33,76,2021-01-13,SAC vs. POR,1,Home,"[30, 24, 43, 28, 20]","[21, 38, 28, 39, 33]",63.666666666666664
0022000173,1610612757,POR,1610612758,SAC,33,43,76,2021-01-13,POR @ SAC,1,Away,"[21, 38, 28, 39, 33]","[30, 24, 43, 28, 20]",63.666666666666664
0022000165,1610612765,DET,1610612749,MIL,13,27,40,2021-01-13,DET vs. MIL,1,Home,"[19, 20, 33, 26, 33]","[25, 27, 31, 44, 33]",62.0
0022000165,1610612749,MIL,1610612765,DET,27,13,40,2021-01-13,MIL @ DET,1,Away,"[25, 27, 31, 44, 33]","[19, 20, 33, 26, 33]",62.0
0022000158,1610612751,BKN,1610612743,DEN,27,35,62,2021-01-12,BKN vs. DEN,1,Home,"[41, 28, 28, 35, 28]","[28, 28, 28, 34, 29]",58.0
0022000158,1610612743,DEN,1610612751,BKN,35,27,62,2021-01-12,DEN @ BKN,1,Away,"[28, 28, 28, 34, 29]","[41, 28, 28, 35, 28]",58.0
0022000157,1610612755,PHI,1610612748,MIA,28,25,53,2021-01-12,PHI vs. MIA,1,Home,"[32, 26, 26, 33, 23]","[47, 26, 26, 16, 25]",55.0
