index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST
2445,22200003,1610612753,ORL,1610612765,DET,2022-23,28,17,2022-10-19,45,28.0,28.0,22.0,22.0,19.0,22.0,98.0,108.0,17.0,17.0,22.0,22.0
2450,22200005,1610612737,ATL,1610612745,HOU,2022-23,26,20,2022-10-19,46,26.0,26.0,28.0,28.0,25.0,21.0,110.0,110.0,20.0,20.0,23.0,23.0
2452,22200014,1610612757,POR,1610612758,SAC,2022-23,32,23,2022-10-19,55,32.0,32.0,35.0,35.0,20.0,25.0,100.0,106.0,23.0,23.0,20.0,20.0
2455,22200007,1610612748,MIA,1610612741,CHI,2022-23,33,28,2022-10-19,61,33.0,33.0,32.0,32.0,22.0,22.0,106.0,100.0,28.0,28.0,25.0,25.0
2435,22200009,1610612752,NYK,1610612763,MEM,2022-23,23,25,2022-10-19,48,23.0,23.0,37.0,37.0,25.0,24.0,100.0,108.0,25.0,25.0,28.0,28.0
2440,22200008,1610612761,TOR,1610612739,CLE,2022-23,28,22,2022-10-19,50,28.0,28.0,26.0,26.0,19.0,22.0,108.0,100.0,22.0,22.0,33.0,33.0
2454,22200007,1610612741,CHI,1610612748,MIA,2022-23,28,33,2022-10-19,61,28.0,28.0,25.0,25.0,22.0,22.0,106.0,110.0,33.0,33.0,22.0,22.0
2432,22200006,1610612740,NOP,1610612751,BKN,2022-23,32,14,2022-10-19,46,32.0,32.0,33.0,33.0,28.0,29.0,110.0,106.0,14.0,14.0,24.0,24.0
2443,22200013,1610612742,DAL,1610612756,PHX,2022-23,32,24,2022-10-19,56,32.0,32.0,14.0,14.0,20.0,23.0,100.0,110.0,24.0,24.0,14.0,14.0
2439,22200011,1610612759,SAS,1610612766,CHA,2022-23,22,38,2022-10-19,60,22.0,22.0,28.0,28.0,23.0,20.0,110.0,100.0,38.0,38.0,28.0,28.0
2441,22200008,1610612739,CLE,1610612761,TOR,2022-23,22,28,2022-10-19,50,22.0,22.0,24.0,24.0,22.0,26.0,108.0,98.0,28.0,28.0,38.0,38.0
2453,22200014,1610612758,SAC,1610612757,POR,2022-23,23,32,2022-10-19,55,23.0,23.0,22.0,22.0,18.0,23.0,100.0,100.0,32.0,32.0,23.0,23.0
2434,22200009,1610612763,MEM,1610612752,NYK,2022-23,25,23,2022-10-19,48,25.0,25.0,28.0,28.0,28.0,20.0,100.0,100.0,23.0,23.0,32.0,32.0
2430,22200016,1610612746,LAC,1610612747,LAL,2022-23,35,23,2022-10-20,58,35.0,35.0,22.0,22.0,24.0,24.0,112.0,106.0,23.0,23.0,25.0,25.0
2431,22200016,1610612747,LAL,1610612746,LAC,2022-23,23,35,2022-10-20,58,22.0,22.0,35.0,35.0,24.0,24.0,120.0,92.0,25.0,25.0,23.0,23.0
2428,22200015,1610612749,MIL,1610612755,PHI,2022-23,30,24,2022-10-20,54,30.0,30.0,29.0,29.0,21.0,20.0,92.0,120.0,24.0,24.0,24.0,24.0
2429,22200015,1610612755,PHI,1610612749,MIL,2022-23,24,30,2022-10-20,54,29.0,29.0,30.0,30.0,20.0,21.0,106.0,112.0,24.0,24.0,24.0,24.0
2423,22200017,1610612766,CHA,1610612740,NOP,2022-23,24,35,2022-10-21,59,38.0,38.0,24.0,24.0,29.0,19.0,110.0,110.0,22.0,22.0,37.0,37.0
2414,22200026,1610612743,DEN,1610612744,GSW,2022-23,40,34,2022-10-21,74,30.0,30.0,35.0,35.0,22.0,26.0,112.0,112.0,37.0,37.0,22.0,22.0
2420,22200020,1610612753,ORL,1610612737,ATL,2022-23,27,19,2022-10-21,46,28.0,28.0,36.0,36.0,19.0,29.0,98.0,110.0,17.0,17.0,32.0,32.0
2407,22200021,1610612751,BKN,1610612761,TOR,2022-23,28,24,2022-10-21,52,14.0,14.0,28.0,28.0,20.0,22.0,110.0,110.0,32.0,32.0,17.0,17.0
2421,22200020,1610612737,ATL,1610612753,ORL,2022-23,19,27,2022-10-21,46,26.0,26.0,32.0,32.0,25.0,22.0,110.0,98.0,20.0,20.0,25.0,25.0
2417,22200019,1610612764,WAS,1610612741,CHI,2022-23,26,30,2022-10-21,56,36.0,36.0,28.0,28.0,25.0,23.0,112.0,120.0,25.0,25.0,20.0,20.0
2409,22200018,1610612754,IND,1610612759,SAS,2022-23,26,36,2022-10-21,62,25.0,25.0,25.0,25.0,23.0,25.0,112.0,112.0,36.0,36.0,38.0,38.0
2408,22200018,1610612759,SAS,1610612754,IND,2022-23,36,26,2022-10-21,62,22.0,22.0,28.0,28.0,23.0,22.0,110.0,100.0,38.0,38.0,36.0,36.0
2419,22200022,1610612748,MIA,1610612738,BOS,2022-23,22,30,2022-10-21,52,33.0,33.0,32.0,32.0,22.0,20.0,106.0,100.0,28.0,28.0,23.0,23.0
2410,22200024,1610612763,MEM,1610612745,HOU,2022-23,26,32,2022-10-21,58,25.0,25.0,25.0,25.0,28.0,19.0,100.0,108.0,23.0,23.0,28.0,28.0
2427,22200027,1610612756,PHX,1610612757,POR,2022-23,28,25,2022-10-21,53,24.0,24.0,38.0,38.0,24.0,20.0,100.0,110.0,32.0,32.0,23.0,23.0
2426,22200027,1610612757,POR,1610612756,PHX,2022-23,25,28,2022-10-21,53,32.0,32.0,33.0,33.0,20.0,24.0,100.0,106.0,23.0,23.0,32.0,32.0
2418,22200022,1610612738,BOS,1610612748,MIA,2022-23,30,22,2022-10-21,52,24.0,24.0,25.0,25.0,21.0,24.0,106.0,112.0,29.0,29.0,22.0,22.0
2415,22200026,1610612744,GSW,1610612743,DEN,2022-23,34,40,2022-10-21,74,25.0,25.0,24.0,24.0,24.0,25.0,120.0,112.0,22.0,22.0,29.0,29.0
2406,22200021,1610612761,TOR,1610612751,BKN,2022-23,24,28,2022-10-21,52,28.0,28.0,22.0,22.0,19.0,28.0,108.0,106.0,22.0,22.0,33.0,33.0
2416,22200019,1610612741,CHI,1610612764,WAS,2022-23,30,26,2022-10-21,56,28.0,28.0,14.0,14.0,22.0,25.0,106.0,108.0,33.0,33.0,22.0,22.0
2425,22200023,1610612752,NYK,1610612765,DET,2022-23,30,20,2022-10-21,50,23.0,23.0,20.0,20.0,25.0,24.0,100.0,98.0,25.0,25.0,28.0,28.0
2424,22200023,1610612765,DET,1610612752,NYK,2022-23,20,30,2022-10-21,50,17.0,17.0,37.0,37.0,22.0,23.0,98.0,100.0,28.0,28.0,25.0,25.0
2422,22200017,1610612740,NOP,1610612766,CHA,2022-23,35,24,2022-10-21,59,32.0,32.0,26.0,26.0,28.0,21.0,110.0,110.0,14.0,14.0,30.0,30.0
2413,22200025,1610612762,UTA,1610612750,MIN,2022-23,26,41,2022-10-21,67,37.0,37.0,17.0,17.0,26.0,22.0,112.0,106.0,30.0,30.0,14.0,14.0
2411,22200024,1610612745,HOU,1610612763,MEM,2022-23,32,26,2022-10-21,58,20.0,20.0,23.0,23.0,21.0,28.0,110.0,110.0,26.0,26.0,22.0,22.0
2412,22200025,1610612750,MIN,1610612762,UTA,2022-23,41,26,2022-10-21,67,35.0,35.0,30.0,30.0,24.0,21.0,108.0,100.0,22.0,22.0,26.0,26.0
2405,22200033,1610612749,MIL,1610612745,HOU,2022-23,41,23,2022-10-22,64,30.0,30.0,27.5,27.5,21.0,24.0,92.0,111.0,24.0,24.0,35.0,35.0
2395,22200035,1610612760,OKC,1610612743,DEN,2022-23,29,28,2022-10-22,57,22.0,22.0,25.5,25.5,28.0,22.0,108.0,101.0,35.0,35.0,24.0,24.0
2402,22200034,1610612763,MEM,1610612742,DAL,2022-23,17,39,2022-10-22,56,25.5,25.5,23.0,23.0,26.0,22.5,106.0,110.0,27.5,27.5,26.0,26.0
2404,22200033,1610612745,HOU,1610612749,MIL,2022-23,23,41,2022-10-22,64,26.0,26.0,29.0,29.0,22.5,20.0,111.0,92.0,26.0,26.0,27.5,27.5
2397,22200028,1610612759,SAS,1610612755,PHI,2022-23,19,25,2022-10-22,44,29.0,29.0,27.5,27.5,25.0,22.5,109.0,100.0,32.0,32.0,29.5,29.5
2401,22200032,1610612741,CHI,1610612739,CLE,2022-23,25,34,2022-10-22,59,29.0,29.0,26.0,26.0,22.5,25.0,101.0,108.0,29.5,29.5,32.0,32.0
2399,22200030,1610612753,ORL,1610612738,BOS,2022-23,33,36,2022-10-22,69,27.5,27.5,30.0,30.0,20.0,24.0,102.0,100.0,18.0,18.0,36.0,36.0
2390,22200029,1610612754,IND,1610612765,DET,2022-23,25,35,2022-10-22,60,25.5,25.5,22.0,22.0,22.5,26.0,110.0,106.0,36.0,36.0,18.0,18.0
2396,22200028,1610612755,PHI,1610612759,SAS,2022-23,25,19,2022-10-22,44,26.5,26.5,35.0,35.0,21.0,23.0,99.0,100.0,27.0,27.0,35.5,35.5
2394,22200035,1610612743,DEN,1610612760,OKC,2022-23,28,29,2022-10-22,57,35.0,35.0,26.5,26.5,24.0,20.0,108.0,112.0,35.5,35.5,27.0,27.0
2389,22200031,1610612761,TOR,1610612748,MIA,2022-23,33,38,2022-10-22,71,26.0,26.0,32.0,32.0,20.0,22.5,101.0,108.0,25.0,25.0,29.0,29.0
2391,22200029,1610612765,DET,1610612754,IND,2022-23,35,25,2022-10-22,60,18.5,18.5,27.0,27.0,23.0,21.0,101.0,100.0,29.0,29.0,25.0,25.0
2400,22200032,1610612739,CLE,1610612741,CHI,2022-23,34,25,2022-10-22,59,22.0,22.0,35.0,35.0,22.0,28.0,108.0,101.0,28.0,28.0,29.0,29.0
2388,22200031,1610612748,MIA,1610612761,TOR,2022-23,38,33,2022-10-22,71,27.5,27.5,29.0,29.0,23.5,18.0,100.0,109.0,29.0,29.0,28.0,28.0
2403,22200034,1610612742,DAL,1610612763,MEM,2022-23,39,17,2022-10-22,56,32.0,32.0,26.0,26.0,20.0,21.0,100.0,102.0,24.0,24.0,25.5,25.5
2398,22200030,1610612738,BOS,1610612753,ORL,2022-23,36,33,2022-10-22,69,27.0,27.0,18.5,18.5,21.0,20.0,100.0,99.0,25.5,25.5,24.0,24.0
2392,22200036,1610612758,SAC,1610612746,LAC,2022-23,26,29,2022-10-22,55,23.0,23.0,25.5,25.5,18.0,23.5,100.0,101.0,32.0,32.0,23.0,23.0
2393,22200036,1610612746,LAC,1610612758,SAC,2022-23,29,26,2022-10-22,55,35.0,35.0,22.0,22.0,24.0,21.0,112.0,108.0,23.0,23.0,32.0,32.0
2385,22200043,1610612746,LAC,1610612756,PHX,2022-23,18,33,2022-10-23,51,32.0,32.0,28.5,28.5,23.5,27.0,110.0,104.0,24.5,24.5,35.5,35.5
2379,22200040,1610612762,UTA,1610612740,NOP,2022-23,26,24,2022-10-23,50,31.5,31.5,31.0,31.0,26.5,23.0,115.0,116.0,35.5,35.5,24.5,24.5
2376,22200042,1610612744,GSW,1610612758,SAC,2022-23,39,36,2022-10-23,75,29.5,29.5,33.5,33.5,21.5,20.5,112.0,97.0,31.0,31.0,28.5,28.5
2386,22200038,1610612766,CHA,1610612737,ATL,2022-23,22,30,2022-10-23,52,31.0,31.0,28.0,28.0,27.0,23.5,109.0,104.0,28.5,28.5,31.0,31.0
2381,22200041,1610612760,OKC,1610612750,MIN,2022-23,18,31,2022-10-23,49,25.5,25.5,22.5,22.5,27.5,21.5,109.0,113.0,31.5,31.5,19.0,19.0
2378,22200040,1610612740,NOP,1610612762,UTA,2022-23,24,26,2022-10-23,50,33.5,33.5,29.5,29.5,24.5,25.0,109.0,103.0,19.0,19.0,31.5,31.5
2377,22200042,1610612758,SAC,1610612744,GSW,2022-23,36,39,2022-10-23,75,24.5,24.5,22.5,22.5,20.5,21.5,104.0,110.0,30.5,30.5,28.5,28.5
2384,22200043,1610612756,PHX,1610612746,LAC,2022-23,33,18,2022-10-23,51,26.0,26.0,38.0,38.0,23.0,19.5,97.0,108.0,28.5,28.5,30.5,30.5
2383,22200039,1610612739,CLE,1610612764,WAS,2022-23,30,31,2022-10-23,61,28.0,28.0,31.0,31.0,21.5,27.5,103.0,109.0,26.5,26.5,24.0,24.0
2380,22200041,1610612750,MIN,1610612760,OKC,2022-23,31,18,2022-10-23,49,38.0,38.0,26.0,26.0,25.0,23.5,113.0,109.0,24.0,24.0,26.5,26.5
2375,22200037,1610612757,POR,1610612747,LAL,2022-23,32,24,2022-10-23,56,28.5,28.5,32.0,32.0,19.5,23.0,97.0,112.0,25.5,25.5,23.5,23.5
2387,22200038,1610612737,ATL,1610612766,CHA,2022-23,30,22,2022-10-23,52,22.5,22.5,25.5,25.5,23.5,25.0,108.0,97.0,23.5,23.5,25.5,25.5
2382,22200039,1610612764,WAS,1610612739,CLE,2022-23,31,30,2022-10-23,61,31.0,31.0,31.5,31.5,23.0,26.5,104.0,109.0,27.5,27.5,30.0,30.0
2374,22200037,1610612747,LAL,1610612757,POR,2022-23,24,32,2022-10-23,56,22.5,22.5,24.5,24.5,25.0,24.5,116.0,115.0,30.0,30.0,27.5,27.5
2360,22200044,1610612755,PHI,1610612754,IND,2022-23,33,23,2022-10-24,56,26.0,24.5,26.5,26.5,21.666666666666668,22.0,98.66666666666669,101.33333333333331,24.333333333333332,21.5,31.0,26.0
2372,22200048,1610612745,HOU,1610612762,UTA,2022-23,21,18,2022-10-24,39,25.0,21.5,31.0,27.5,22.666666666666668,26.0,108.0,102.66666666666669,31.0,26.0,24.333333333333332,21.5
2364,22200045,1610612761,TOR,1610612748,MIA,2022-23,27,23,2022-10-24,50,28.33333333333333,26.0,29.666666666666668,28.5,20.666666666666668,24.0,102.0,102.0,29.333333333333332,25.0,25.0,23.5
2358,22200051,1610612757,POR,1610612743,DEN,2022-23,23,31,2022-10-24,54,29.666666666666668,28.5,28.33333333333333,26.0,19.666666666666668,23.666666666666668,102.66666666666669,101.33333333333331,25.0,23.5,29.333333333333332,25.0
2367,22200047,1610612738,BOS,1610612741,CHI,2022-23,39,30,2022-10-24,69,30.0,27.0,35.666666666666664,33.0,22.0,21.0,101.33333333333331,102.66666666666669,28.0,25.5,31.0,29.5
2366,22200047,1610612741,CHI,1610612738,BOS,2022-23,30,39,2022-10-24,69,27.666666666666668,26.5,22.666666666666668,21.0,22.666666666666668,24.0,100.0,110.0,31.0,29.5,28.0,25.5
2368,22200049,1610612763,MEM,1610612751,BKN,2022-23,39,34,2022-10-24,73,22.666666666666668,21.0,27.666666666666668,26.5,25.0,24.33333333333333,102.66666666666669,108.0,31.333333333333332,27.5,22.5,22.5
2363,22200046,1610612752,NYK,1610612753,ORL,2022-23,34,28,2022-10-24,62,26.5,26.5,26.0,24.5,24.0,22.666666666666668,102.0,102.0,22.5,22.5,31.333333333333332,27.5
2369,22200049,1610612751,BKN,1610612763,MEM,2022-23,34,39,2022-10-24,73,21.0,21.0,25.666666666666668,20.5,21.0,22.0,102.0,105.33333333333331,28.0,28.0,33.333333333333336,31.5
2359,22200051,1610612743,DEN,1610612757,POR,2022-23,31,23,2022-10-24,54,32.666666666666664,29.0,29.666666666666668,26.0,24.0,23.0,108.66666666666669,106.66666666666669,33.333333333333336,31.5,28.0,28.0
2371,22200050,1610612750,MIN,1610612759,SAS,2022-23,28,39,2022-10-24,67,35.666666666666664,33.0,30.0,27.0,24.33333333333333,25.0,106.66666666666669,108.66666666666669,22.0,20.0,29.666666666666668,25.5
2370,22200050,1610612759,SAS,1610612750,MIN,2022-23,39,28,2022-10-24,67,25.666666666666668,20.5,21.0,21.0,24.0,20.666666666666668,105.33333333333331,102.0,29.666666666666668,25.5,22.0,20.0
2362,22200046,1610612753,ORL,1610612752,NYK,2022-23,28,34,2022-10-24,62,29.33333333333333,27.5,25.33333333333333,25.0,23.666666666666668,19.666666666666668,102.66666666666669,107.33333333333331,24.0,18.0,30.333333333333332,29.0
2365,22200045,1610612748,MIA,1610612761,TOR,2022-23,23,27,2022-10-24,50,31.0,27.5,25.0,21.5,22.0,21.666666666666668,101.33333333333331,98.66666666666669,30.333333333333332,29.0,24.0,18.0
2373,22200048,1610612762,UTA,1610612745,HOU,2022-23,18,21,2022-10-24,39,29.666666666666668,26.0,32.666666666666664,29.0,26.0,22.666666666666668,110.0,100.0,31.666666666666668,27.0,35.666666666666664,35.5
2361,22200044,1610612754,IND,1610612755,PHI,2022-23,23,33,2022-10-24,56,25.33333333333333,25.0,29.33333333333333,27.5,23.0,24.0,107.33333333333331,102.66666666666669,35.666666666666664,35.5,31.666666666666668,27.0
2355,22200055,1610612744,GSW,1610612756,PHX,2022-23,29,37,2022-10-25,66,32.666666666666664,29.5,24.0,18.5,21.666666666666668,22.33333333333333,111.33333333333331,107.33333333333331,32.666666666666664,29.0,27.333333333333332,24.5
2353,22200054,1610612746,LAC,1610612760,OKC,2022-23,18,23,2022-10-25,41,27.33333333333333,23.5,30.33333333333333,28.0,22.33333333333333,21.666666666666668,107.33333333333331,111.33333333333331,27.333333333333332,24.5,32.666666666666664,29.0
2356,22200052,1610612764,WAS,1610612765,DET,2022-23,28,25,2022-10-25,53,31.0,28.5,23.0,20.0,24.0,24.666666666666668,100.0,98.66666666666669,28.333333333333332,27.5,27.666666666666668,26.5
2357,22200052,1610612765,DET,1610612764,WAS,2022-23,25,28,2022-10-25,53,24.0,18.5,32.666666666666664,29.5,23.0,22.0,101.33333333333331,106.0,27.666666666666668,26.5,28.333333333333332,27.5
2351,22200053,1610612740,NOP,1610612742,DAL,2022-23,40,31,2022-10-25,71,30.33333333333333,28.0,27.33333333333333,23.5,23.666666666666668,23.0,106.0,101.33333333333331,21.333333333333332,19.0,25.0,21.5
2354,22200055,1610612756,PHX,1610612744,GSW,2022-23,37,29,2022-10-25,66,28.33333333333333,26.0,35.5,35.5,23.0,23.666666666666668,98.66666666666669,100.0,25.0,21.5,21.333333333333332,19.0
2352,22200054,1610612760,OKC,1610612746,LAC,2022-23,23,18,2022-10-25,41,23.0,20.0,31.0,28.5,24.666666666666668,24.0,104.0,98.0,31.333333333333332,29.5,20.5,20.5
2350,22200053,1610612742,DAL,1610612740,NOP,2022-23,31,40,2022-10-25,71,35.5,35.5,28.33333333333333,26.0,22.0,23.0,98.0,104.0,20.5,20.5,31.333333333333332,29.5
2337,22200060,1610612751,BKN,1610612749,MIL,2022-23,20,25,2022-10-26,45,25.33333333333333,21.0,28.25,26.5,23.0,20.75,103.33333333333331,100.5,31.666666666666668,28.0,28.0,26.5
2340,22200056,1610612739,CLE,1610612753,ORL,2022-23,30,24,2022-10-26,54,28.666666666666668,26.0,28.0,23.0,21.33333333333333,22.75,99.33333333333331,107.0,28.0,26.5,31.666666666666668,28.0
2339,22200065,1610612757,POR,1610612748,MIA,2022-23,31,28,2022-10-26,59,28.0,24.0,28.0,25.5,20.0,23.75,102.5,101.5,26.5,23.5,24.0,21.0
2335,22200059,1610612755,PHI,1610612761,TOR,2022-23,27,35,2022-10-26,62,27.75,24.5,29.0,22.5,22.25,22.0,99.0,102.0,24.0,21.0,26.5,23.5
2341,22200056,1610612753,ORL,1610612739,CLE,2022-23,24,30,2022-10-26,54,29.0,27.5,23.0,22.5,23.0,24.33333333333333,104.5,105.5,26.5,18.0,24.333333333333332,22.5
2347,22200058,1610612752,NYK,1610612766,CHA,2022-23,32,30,2022-10-26,62,29.0,26.5,24.0,20.5,24.33333333333333,23.0,104.66666666666669,105.33333333333331,24.333333333333332,22.5,26.5,18.0
2333,22200057,1610612765,DET,1610612737,ATL,2022-23,32,36,2022-10-26,68,24.25,18.5,32.25,29.0,22.0,22.5,99.0,108.5,27.75,26.5,26.25,20.0
2343,22200062,1610612750,MIN,1610612759,SAS,2022-23,39,28,2022-10-26,67,33.75,29.5,26.75,22.0,24.25,24.33333333333333,106.0,115.33333333333331,26.25,20.0,27.75,26.5
2332,22200057,1610612737,ATL,1610612765,DET,2022-23,36,32,2022-10-26,68,25.0,22.5,29.0,20.5,24.0,24.75,104.66666666666669,107.0,23.0,21.0,29.25,25.5
2342,22200062,1610612759,SAS,1610612750,MIN,2022-23,28,39,2022-10-26,67,29.0,20.5,25.0,22.5,24.75,24.0,105.0,97.0,29.25,25.5,23.0,21.0
2334,22200059,1610612761,TOR,1610612755,PHI,2022-23,35,27,2022-10-26,62,28.0,25.5,28.0,24.0,20.75,23.0,102.0,99.0,27.75,22.5,23.5,23.5
2336,22200060,1610612749,MIL,1610612751,BKN,2022-23,25,20,2022-10-26,45,35.5,35.5,24.75,24.0,22.0,22.25,97.0,105.0,23.5,23.5,27.75,22.5
2331,22200063,1610612745,HOU,1610612762,UTA,2022-23,21,22,2022-10-26,43,24.0,20.5,29.0,26.5,23.0,24.25,107.0,104.66666666666669,27.75,22.0,29.0,22.5
2330,22200063,1610612762,UTA,1610612745,HOU,2022-23,22,21,2022-10-26,43,26.75,22.0,33.75,29.5,24.25,23.0,108.5,99.0,29.0,22.5,27.75,22.0
2344,22200061,1610612754,IND,1610612741,CHI,2022-23,27,38,2022-10-26,65,24.75,24.0,35.5,35.5,22.75,21.33333333333333,105.5,104.5,35.0,34.0,30.75,26.0
2348,22200064,1610612743,DEN,1610612747,LAL,2022-23,26,22,2022-10-26,48,32.25,29.0,24.25,18.5,23.75,20.0,107.0,99.33333333333331,30.75,26.0,35.0,34.0
2346,22200058,1610612766,CHA,1610612752,NYK,2022-23,30,32,2022-10-26,62,28.0,23.0,28.666666666666668,26.0,24.33333333333333,24.25,105.33333333333331,104.66666666666669,29.0,26.0,33.0,29.5
2345,22200061,1610612741,CHI,1610612754,IND,2022-23,38,27,2022-10-26,65,28.25,26.5,25.33333333333333,21.0,22.5,22.0,100.5,103.33333333333331,33.0,29.5,29.0,26.0
2349,22200064,1610612747,LAL,1610612743,DEN,2022-23,22,26,2022-10-26,48,23.0,22.5,29.0,27.5,24.666666666666668,21.25,115.33333333333331,106.0,30.666666666666668,28.5,29.5,27.5
2338,22200065,1610612748,MIA,1610612757,POR,2022-23,28,31,2022-10-26,59,29.0,22.5,27.75,24.5,21.25,24.666666666666668,101.5,102.5,29.5,27.5,30.666666666666668,28.5
2325,22200067,1610612746,LAC,1610612760,OKC,2022-23,24,34,2022-10-27,58,25.0,18.0,34.0,31.5,22.5,23.33333333333333,107.5,105.0,26.25,23.0,33.333333333333336,30.5
2326,22200069,1610612758,SAC,1610612763,MEM,2022-23,28,32,2022-10-27,60,28.33333333333333,24.5,28.8,22.5,23.33333333333333,22.5,106.0,104.5,33.333333333333336,30.5,26.25,23.0
2323,22200066,1610612742,DAL,1610612751,BKN,2022-23,30,23,2022-10-27,53,34.0,31.5,25.0,18.0,22.666666666666668,22.75,98.66666666666669,101.2,27.0,20.5,32.0,27.5
2327,22200069,1610612763,MEM,1610612758,SAC,2022-23,32,28,2022-10-27,60,26.75,21.0,31.75,27.0,24.25,26.0,103.5,110.0,32.0,27.5,27.0,20.5
2322,22200066,1610612751,BKN,1610612742,DAL,2022-23,23,30,2022-10-27,53,24.0,17.0,23.0,20.0,23.0,20.8,104.5,106.0,30.0,24.5,33.75,29.0
2329,22200068,1610612744,GSW,1610612748,MIA,2022-23,31,30,2022-10-27,61,31.75,27.0,26.75,21.0,22.75,22.666666666666668,110.0,103.5,33.75,29.0,30.0,24.5
2324,22200067,1610612760,OKC,1610612746,LAC,2022-23,34,24,2022-10-27,58,23.0,20.0,24.0,17.0,26.0,24.25,105.0,107.5,28.0,23.0,29.8,27.5
2328,22200068,1610612748,MIA,1610612744,GSW,2022-23,30,31,2022-10-27,61,28.8,22.5,28.33333333333333,24.5,20.8,23.0,101.2,98.66666666666669,29.8,27.5,28.0,23.0
2318,22200072,1610612739,CLE,1610612738,BOS,2022-23,33,34,2022-10-28,67,29.0,26.0,28.5,23.0,21.5,24.0,100.0,98.4,27.0,24.5,23.75,19.0
2310,22200079,1610612740,NOP,1610612756,PHX,2022-23,27,21,2022-10-28,48,32.75,28.0,25.2,24.0,23.5,22.75,104.5,97.6,23.75,19.0,27.0,24.5
2300,22200078,1610612762,UTA,1610612743,DEN,2022-23,25,35,2022-10-28,60,25.8,20.0,25.8,18.5,23.8,23.2,108.4,98.0,27.4,21.0,26.0,21.5
2311,22200079,1610612756,PHX,1610612740,NOP,2022-23,21,27,2022-10-28,48,30.5,26.0,31.0,27.0,23.25,22.6,100.5,108.4,26.0,21.5,27.4,21.0
2303,22200071,1610612766,CHA,1610612753,ORL,2022-23,19,22,2022-10-28,41,28.5,23.0,29.0,26.0,24.0,21.5,105.5,100.8,29.75,26.0,26.8,23.5
2315,22200080,1610612757,POR,1610612745,HOU,2022-23,32,23,2022-10-28,55,28.6,24.0,30.25,27.0,20.4,22.6,102.0,101.5,26.8,23.5,29.75,26.0
2302,22200071,1610612753,ORL,1610612766,CHA,2022-23,22,19,2022-10-28,41,28.0,25.5,30.2,26.5,22.6,20.4,104.0,105.2,27.2,18.0,29.0,22.5
2301,22200078,1610612743,DEN,1610612762,UTA,2022-23,35,25,2022-10-28,60,31.0,27.0,30.5,26.0,24.0,24.4,108.4,100.5,29.0,22.5,27.2,18.0
2308,22200077,1610612741,CHI,1610612759,SAS,2022-23,29,36,2022-10-28,65,30.2,26.5,28.0,25.5,22.8,22.8,99.2,100.66666666666669,31.8,26.5,35.6,34.0
2306,22200074,1610612754,IND,1610612764,WAS,2022-23,36,28,2022-10-28,64,25.2,24.0,32.75,28.0,22.6,23.25,103.2,106.0,35.6,34.0,31.8,26.5
2319,22200072,1610612738,BOS,1610612739,CLE,2022-23,34,33,2022-10-28,67,32.25,27.0,29.4,25.5,22.5,24.33333333333333,101.5,102.0,28.5,25.5,26.6,20.0
2314,22200080,1610612745,HOU,1610612757,POR,2022-23,23,32,2022-10-28,55,23.4,20.5,27.75,22.5,23.2,24.0,107.2,105.0,26.6,20.0,28.5,25.5
2317,22200075,1610612749,MIL,1610612752,NYK,2022-23,26,24,2022-10-28,50,32.0,27.5,27.6,24.5,24.33333333333333,22.5,100.66666666666669,99.2,22.333333333333332,21.5,31.2,25.5
2309,22200077,1610612759,SAS,1610612741,CHI,2022-23,36,29,2022-10-28,65,28.8,20.5,29.75,26.5,24.4,24.0,105.2,104.0,31.2,25.5,22.333333333333332,21.5
2312,22200076,1610612750,MIN,1610612747,LAL,2022-23,28,25,2022-10-28,53,34.8,29.5,22.75,22.0,23.2,23.8,106.0,103.2,26.6,20.0,27.6,22.5
2305,22200073,1610612761,TOR,1610612755,PHI,2022-23,26,28,2022-10-28,54,29.4,25.5,32.25,27.0,21.4,21.6,100.8,105.5,27.6,22.5,26.6,20.0
2313,22200076,1610612747,LAL,1610612750,MIN,2022-23,25,28,2022-10-28,53,22.75,22.0,34.8,29.5,24.75,23.75,115.0,101.5,29.5,25.5,27.5,25.0
2307,22200074,1610612764,WAS,1610612754,IND,2022-23,28,36,2022-10-28,64,30.25,27.0,28.6,24.0,22.75,23.5,98.0,108.4,27.5,25.0,29.5,25.5
2304,22200073,1610612755,PHI,1610612761,TOR,2022-23,28,26,2022-10-28,54,27.6,24.5,32.0,27.5,21.6,21.4,98.4,100.0,26.2,21.0,29.4,26.5
2321,22200070,1610612765,DET,1610612737,ATL,2022-23,29,35,2022-10-28,64,25.8,18.5,25.8,20.0,22.8,22.8,97.6,104.5,29.4,26.5,26.2,21.0
2320,22200070,1610612737,ATL,1610612765,DET,2022-23,35,29,2022-10-28,64,27.75,22.5,23.4,20.5,23.75,24.75,101.5,115.0,25.25,21.0,25.75,22.5
