index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP
5610,22400138,1610612740,NOP,1610612754,IND,2024-25,35,35,2024-11-01,70,24.0,17.5,35.4,29.5,24.666666666666668,23.0,101.33333333333331,103.77777777777776,24.0,19.5,30.0,26.5,0.5236666666666667,0.4696666666666666,0.4503333333333333,0.492
5595,22400134,1610612752,NYK,1610612765,DET,2024-25,39,13,2024-11-01,52,23.25,21.0,24.75,21.5,21.875,23.625,93.75,95.77777777777776,30.25,23.0,30.4,27.5,0.563125,0.506,0.49375,0.508888888888889
5602,22400136,1610612751,BKN,1610612741,CHI,2024-25,37,30,2024-11-01,67,29.6,23.5,25.2,17.0,23.444444444444443,20.5,95.77777777777776,93.75,26.6,23.5,24.75,21.0,0.6057777777777777,0.4956666666666666,0.508888888888889,0.49375
5593,22400144,1610612744,GSW,1610612745,HOU,2024-25,38,20,2024-11-02,58,25.8,17.5,28.6,24.5,24.11111111111111,22.25,101.11111111111111,98.0,26.0,20.5,29.33333333333333,24.5,0.4935555555555556,0.5072222222222222,0.4166666666666667,0.4181111111111111
5577,22400141,1610612766,CHA,1610612738,BOS,2024-25,24,38,2024-11-02,62,23.0,18.5,23.666666666666668,20.5,23.666666666666668,22.0,98.0,101.11111111111111,26.6,19.5,25.0,21.0,0.5003333333333333,0.539625,0.4181111111111111,0.4166666666666667
5592,22400144,1610612745,HOU,1610612744,GSW,2024-25,20,38,2024-11-02,58,31.6,27.5,22.6,17.0,24.88888888888889,23.3,98.66666666666669,102.22222222222224,26.6,18.0,23.83333333333333,17.0,0.5612222222222222,0.5146666666666666,0.4642222222222222,0.4678888888888889
5590,22400149,1610612756,PHX,1610612757,POR,2024-25,22,18,2024-11-02,40,26.8,21.5,30.0,25.5,21.22222222222222,23.25,98.44444444444444,100.66666666666669,28.4,22.5,27.5,22.5,0.5587777777777778,0.5434,0.4678888888888889,0.4642222222222222
5575,22400143,1610612761,TOR,1610612758,SAC,2024-25,37,29,2024-11-02,66,24.166666666666668,17.0,28.75,25.5,23.3,24.88888888888889,100.6,97.75,33.0,29.5,30.75,28.0,0.4821,0.6182222222222222,0.4333,0.478
5589,22400150,1610612760,OKC,1610612746,LAC,2024-25,19,28,2024-11-02,47,28.6,24.5,25.8,17.5,23.666666666666668,23.8,102.22222222222224,98.66666666666669,23.0,20.0,25.4,20.0,0.5665555555555556,0.5489999999999999,0.478,0.4333
5581,22400146,1610612750,MIN,1610612759,SAS,2024-25,32,32,2024-11-02,64,30.2,26.0,36.16666666666666,29.5,21.33333333333333,20.55555555555556,98.66666666666669,100.22222222222224,25.4,20.0,23.0,20.0,0.6182222222222222,0.4821,0.4833333333333333,0.46950000000000003
5585,22400142,1610612763,MEM,1610612755,PHI,2024-25,24,28,2024-11-02,52,33.666666666666664,29.0,25.6,21.5,23.8,23.666666666666668,107.2,99.77777777777776,27.5,22.5,28.4,22.5,0.5434,0.5587777777777778,0.46950000000000003,0.4833333333333333
5580,22400146,1610612759,SAS,1610612750,MIN,2024-25,32,32,2024-11-02,64,22.6,17.0,31.6,27.5,21.444444444444443,21.0,100.66666666666669,98.44444444444444,27.2,23.0,32.2,28.5,0.5072222222222222,0.4935555555555556,0.4308888888888889,0.44633333333333325
5574,22400143,1610612758,SAC,1610612761,TOR,2024-25,29,37,2024-11-02,66,30.0,25.5,26.8,21.5,20.444444444444443,24.2,99.77777777777776,107.2,25.0,21.0,26.6,19.5,0.5146666666666666,0.5612222222222222,0.44633333333333325,0.4308888888888889
5591,22400149,1610612757,POR,1610612756,PHX,2024-25,18,22,2024-11-02,40,23.666666666666668,20.5,23.0,18.5,24.4,21.444444444444443,98.8,94.5,24.83333333333333,18.0,28.2,23.0,0.4763,0.5272222222222223,0.4064,0.466
5579,22400147,1610612764,WAS,1610612748,MIA,2024-25,21,31,2024-11-02,52,28.75,25.0,27.0,24.5,23.25,21.22222222222222,110.75,104.66666666666669,30.75,28.0,33.0,29.5,0.539625,0.5003333333333333,0.466,0.4064
5576,22400141,1610612738,BOS,1610612766,CHA,2024-25,38,24,2024-11-02,62,36.16666666666666,29.5,30.2,26.0,24.2,20.444444444444443,105.2,98.22222222222224,29.33333333333333,24.5,26.0,20.5,0.6098000000000001,0.503375,0.49450000000000005,0.442
5584,22400142,1610612755,PHI,1610612763,MEM,2024-25,28,24,2024-11-02,52,27.0,24.5,28.75,25.0,22.25,24.11111111111111,94.5,98.8,24.25,22.0,24.0,19.5,0.521,0.4871111111111111,0.442,0.49450000000000005
5578,22400147,1610612748,MIA,1610612764,WAS,2024-25,31,21,2024-11-02,52,28.75,25.5,24.166666666666668,17.0,21.0,21.444444444444443,97.75,100.6,27.75,24.5,29.6,25.0,0.503375,0.6098000000000001,0.452375,0.4832222222222222
5582,22400145,1610612749,MIL,1610612739,CLE,2024-25,38,30,2024-11-02,68,26.4,23.0,31.166666666666668,25.0,20.55555555555556,21.33333333333333,102.44444444444444,103.4,29.6,25.0,27.75,24.5,0.5604444444444445,0.6236,0.4832222222222222,0.452375
5583,22400145,1610612739,CLE,1610612749,MIL,2024-25,30,38,2024-11-02,68,31.166666666666668,25.0,26.4,23.0,22.0,21.666666666666668,103.4,102.44444444444444,23.83333333333333,17.0,26.6,18.0,0.6236,0.5604444444444445,0.5218,0.48000000000000004
5588,22400150,1610612746,LAC,1610612760,OKC,2024-25,28,19,2024-11-02,47,29.2,24.0,23.6,20.5,21.666666666666668,22.0,98.22222222222224,105.2,24.0,19.5,24.25,22.0,0.5489999999999999,0.5665555555555556,0.48000000000000004,0.5218
5586,22400148,1610612762,UTA,1610612743,DEN,2024-25,26,37,2024-11-02,63,23.6,20.5,29.2,24.0,22.0,23.666666666666668,100.22222222222224,98.66666666666669,28.2,23.0,24.83333333333333,18.0,0.4871111111111111,0.521,0.4218888888888889,0.4680000000000001
5587,22400148,1610612743,DEN,1610612762,UTA,2024-25,37,26,2024-11-02,63,25.6,21.5,33.666666666666664,29.0,21.444444444444443,24.4,104.66666666666669,110.75,32.2,28.5,27.2,23.0,0.5272222222222223,0.4763,0.4680000000000001,0.4218888888888889
5568,22400153,1610612753,ORL,1610612742,DAL,2024-25,22,30,2024-11-03,52,27.0,19.0,26.0,17.5,23.4,21.7,98.2,96.8,29.5,20.5,31.33333333333333,25.5,0.5825,0.6119,0.5069,0.45933333333333337
5569,22400153,1610612742,DAL,1610612753,ORL,2024-25,30,22,2024-11-03,52,24.0,20.5,28.83333333333333,26.5,22.444444444444443,24.6,100.66666666666669,100.0,27.4,20.5,25.666666666666668,19.5,0.5207777777777778,0.5367,0.45933333333333337,0.5069
5573,22400152,1610612740,NOP,1610612737,ATL,2024-25,30,33,2024-11-03,63,25.83333333333333,17.5,30.83333333333333,23.5,24.2,23.2,101.4,107.8,25.83333333333333,19.5,27.166666666666668,23.5,0.5367,0.5207777777777778,0.46299999999999997,0.46959999999999996
5570,22400151,1610612765,DET,1610612751,BKN,2024-25,29,25,2024-11-03,54,26.0,17.5,27.0,19.0,21.7,23.4,100.0,100.66666666666669,31.33333333333333,25.5,29.5,20.5,0.5414,0.5371,0.46959999999999996,0.46299999999999997
5572,22400152,1610612737,ATL,1610612740,NOP,2024-25,33,30,2024-11-03,63,28.83333333333333,26.5,24.0,20.5,24.6,22.444444444444443,107.8,101.4,25.666666666666668,19.5,27.4,20.5,0.5371,0.5414,0.4732,0.5173
5571,22400151,1610612751,BKN,1610612765,DET,2024-25,25,29,2024-11-03,54,30.83333333333333,23.5,25.83333333333333,17.5,23.2,24.2,96.8,98.2,27.166666666666668,23.5,25.83333333333333,19.5,0.6119,0.5825,0.5173,0.4732
5556,22400154,1610612739,CLE,1610612749,MIL,2024-25,35,31,2024-11-04,66,31.0,25.0,24.166666666666668,17.0,21.3,21.6,102.0,99.6,25.857142857142858,17.0,26.666666666666668,20.0,0.5795999999999999,0.5242222222222223,0.4812,0.48020000000000007
5565,22400163,1610612753,ORL,1610612760,OKC,2024-25,26,39,2024-11-04,65,26.285714285714285,19.0,27.2,23.0,23.0,24.6,98.8,97.6,29.571428571428573,20.5,26.8,17.5,0.5502,0.5323,0.48020000000000007,0.4812
5544,22400164,1610612740,NOP,1610612757,POR,2024-25,30,21,2024-11-04,51,26.428571428571427,17.5,27.2,24.5,24.0,24.1,100.6,98.8,26.857142857142858,19.5,26.5,20.5,0.5215,0.5405,0.44819999999999993,0.44279999999999997
5555,22400168,1610612759,SAS,1610612746,LAC,2024-25,40,14,2024-11-04,54,24.166666666666668,17.0,31.0,25.0,21.3,23.1,99.8,94.66666666666669,28.0,23.0,25.0,20.0,0.5265000000000001,0.5108888888888888,0.44279999999999997,0.44819999999999993
5546,22400166,1610612743,DEN,1610612761,TOR,2024-25,34,37,2024-11-04,71,27.5,21.5,27.0,21.0,21.7,21.0,106.2,110.44444444444444,31.166666666666668,26.5,28.571428571428573,24.0,0.5469999999999999,0.5483,0.4812,0.48889999999999995
5550,22400156,1610612747,LAL,1610612765,DET,2024-25,22,33,2024-11-04,55,28.83333333333333,22.5,30.0,23.5,23.1,21.3,101.2,98.88888888888889,28.83333333333333,21.0,23.83333333333333,20.0,0.5416,0.5817,0.48889999999999995,0.4812
5552,22400162,1610612766,CHA,1610612750,MIN,2024-25,24,24,2024-11-04,48,23.166666666666668,18.5,26.0,21.0,23.2,21.77777777777778,98.8,100.8,28.5,19.5,24.428571428571427,18.0,0.5029,0.5365,0.4184,0.4625555555555556
5559,22400155,1610612764,WAS,1610612744,GSW,2024-25,20,29,2024-11-04,49,27.2,23.0,26.285714285714285,19.0,23.22222222222222,23.2,110.44444444444444,106.2,30.8,28.0,30.428571428571427,25.0,0.528,0.5504,0.4625555555555556,0.4184
5545,22400164,1610612757,POR,1610612740,NOP,2024-25,21,30,2024-11-04,51,22.857142857142858,19.0,24.0,20.5,24.1,21.7,98.8,102.4,24.428571428571427,18.0,28.5,19.5,0.4465999999999999,0.5792222222222222,0.38480000000000003,0.47250000000000003
5566,22400165,1610612742,DAL,1610612754,IND,2024-25,29,36,2024-11-04,65,25.0,20.5,29.83333333333333,25.5,22.6,21.6,100.8,98.8,26.5,20.5,26.857142857142858,19.5,0.5323,0.5502,0.47250000000000003,0.38480000000000003
5557,22400154,1610612749,MIL,1610612739,CLE,2024-25,31,35,2024-11-04,66,28.33333333333333,23.0,24.33333333333333,19.5,20.7,24.0,102.4,98.2,29.666666666666668,25.0,30.83333333333333,26.5,0.5817,0.5416,0.49400000000000005,0.5011
5538,22400157,1610612738,BOS,1610612737,ATL,2024-25,35,30,2024-11-04,65,36.42857142857143,29.5,30.5,26.0,23.8,22.2,105.6,106.0,28.571428571428573,24.0,31.166666666666668,26.5,0.6217,0.5580999999999999,0.5011,0.49400000000000005
5548,22400159,1610612758,SAC,1610612748,MIA,2024-25,22,25,2024-11-04,47,29.83333333333333,25.5,25.0,20.5,21.0,21.7,100.2,107.4,27.0,21.0,26.5,20.0,0.5365,0.5029,0.4616999999999999,0.43733333333333335
5562,22400167,1610612755,PHI,1610612756,PHX,2024-25,26,28,2024-11-04,54,27.2,24.5,26.428571428571427,17.5,21.77777777777778,23.2,94.0,102.8,24.2,22.0,31.5,27.5,0.5242222222222223,0.5795999999999999,0.43733333333333335,0.4616999999999999
5549,22400159,1610612748,MIA,1610612758,SAC,2024-25,25,22,2024-11-04,47,29.2,25.5,26.0,17.0,21.11111111111111,21.9,98.88888888888889,101.2,26.4,22.0,32.42857142857143,29.0,0.5108888888888888,0.5265000000000001,0.45500000000000007,0.5098999999999999
5543,22400158,1610612751,BKN,1610612763,MEM,2024-25,23,30,2024-11-04,53,30.0,23.5,28.83333333333333,22.5,23.2,23.22222222222222,97.6,98.8,27.428571428571427,23.5,27.571428571428573,22.5,0.6001,0.5429,0.5098999999999999,0.45500000000000007
5554,22400168,1610612746,LAC,1610612759,SAS,2024-25,14,40,2024-11-04,54,29.0,24.0,27.83333333333333,17.5,21.7,24.1,98.8,100.6,23.166666666666668,19.0,28.5,18.0,0.5483,0.5469999999999999,0.4737,0.48999999999999994
5553,22400162,1610612750,MIN,1610612766,CHA,2024-25,24,24,2024-11-04,48,30.5,26.0,36.42857142857143,29.5,21.7,24.1,98.0,100.4,26.5,20.0,27.0,21.0,0.6214000000000001,0.526,0.48999999999999994,0.4737
5558,22400155,1610612744,GSW,1610612764,WAS,2024-25,29,20,2024-11-04,49,27.83333333333333,17.5,29.0,24.0,24.1,21.7,100.4,98.0,25.0,20.0,28.0,23.0,0.526,0.6214000000000001,0.4386,0.4681
5542,22400158,1610612763,MEM,1610612751,BKN,2024-25,30,23,2024-11-04,53,32.285714285714285,26.5,26.4,21.0,24.1,24.0,106.0,105.6,27.571428571428573,22.5,27.428571428571427,23.5,0.5453,0.5460999999999999,0.4681,0.4386
5551,22400156,1610612765,DET,1610612747,LAL,2024-25,33,22,2024-11-04,55,26.428571428571427,17.5,29.428571428571427,26.5,21.6,21.3,99.6,102.0,30.428571428571427,25.0,30.8,28.0,0.5460999999999999,0.5453,0.46959999999999996,0.5083333333333333
5541,22400161,1610612752,NYK,1610612745,HOU,2024-25,26,31,2024-11-04,57,26.4,21.0,32.285714285714285,26.5,21.77777777777778,23.2,94.66666666666669,99.8,26.8,17.5,29.571428571428573,20.5,0.5792222222222222,0.4465999999999999,0.5083333333333333,0.46959999999999996
5563,22400167,1610612756,PHX,1610612755,PHI,2024-25,28,26,2024-11-04,54,26.0,21.0,23.166666666666668,18.5,21.6,22.6,99.2,102.2,26.666666666666668,20.0,25.857142857142858,17.0,0.5429,0.6001,0.4511,0.4888
5567,22400165,1610612754,IND,1610612742,DAL,2024-25,36,29,2024-11-04,65,29.666666666666668,23.5,29.666666666666668,23.0,22.2,23.8,102.8,94.0,30.83333333333333,26.5,29.666666666666668,25.0,0.5580999999999999,0.6217,0.4888,0.4511
5539,22400157,1610612737,ATL,1610612738,BOS,2024-25,30,35,2024-11-04,65,29.428571428571427,26.5,26.428571428571427,17.5,24.6,23.0,107.4,100.2,26.285714285714285,19.5,29.666666666666668,23.0,0.539,0.5083,0.47319999999999995,0.4511
5540,22400161,1610612745,HOU,1610612752,NYK,2024-25,31,26,2024-11-04,57,29.666666666666668,23.0,29.666666666666668,23.5,25.0,22.9,98.2,102.4,28.5,18.0,23.166666666666668,19.0,0.5405,0.5215,0.4511,0.47319999999999995
5561,22400160,1610612741,CHI,1610612762,UTA,2024-25,27,30,2024-11-04,57,24.33333333333333,19.5,28.33333333333333,23.0,22.9,25.0,109.6,101.2,31.5,27.5,24.2,22.0,0.4862999999999999,0.4943000000000001,0.41479999999999995,0.42679999999999996
5560,22400160,1610612762,UTA,1610612741,CHI,2024-25,30,27,2024-11-04,57,24.0,20.5,22.857142857142858,19.0,21.9,21.11111111111111,102.2,99.2,29.666666666666668,23.0,26.285714285714285,19.5,0.4943000000000001,0.4862999999999999,0.42679999999999996,0.41479999999999995
5564,22400163,1610612760,OKC,1610612753,ORL,2024-25,39,26,2024-11-04,65,27.0,21.0,27.5,21.5,24.0,20.7,102.4,98.8,23.83333333333333,20.0,28.83333333333333,21.0,0.5504,0.528,0.46349999999999997,0.44939999999999997
5547,22400166,1610612761,TOR,1610612743,DEN,2024-25,37,34,2024-11-04,71,26.0,17.0,29.2,25.5,23.2,21.77777777777778,101.2,109.6,32.42857142857143,29.0,26.4,22.0,0.5083,0.539,0.44939999999999997,0.46349999999999997
5529,22400170,1610612753,ORL,1610612754,IND,2024-25,26,38,2024-11-06,64,26.25,19.0,30.571428571428573,23.5,23.1,22.1,100.0,98.2,30.75,20.5,27.857142857142858,19.5,0.5476,0.5772999999999999,0.47960000000000014,0.45199999999999996
5524,22400180,1610612761,TOR,1610612758,SAC,2024-25,33,30,2024-11-06,63,27.375,17.0,26.285714285714285,21.0,23.6,21.1,103.6,103.2,32.625,29.0,24.142857142857142,20.0,0.5115000000000001,0.5389999999999999,0.45199999999999996,0.47960000000000014
5522,22400171,1610612737,ATL,1610612752,NYK,2024-25,26,22,2024-11-06,48,29.5,26.5,26.33333333333333,21.0,25.1,22.8,106.2,100.0,27.375,19.5,31.285714285714285,27.5,0.5475000000000001,0.5779,0.47970000000000007,0.4816
5521,22400174,1610612747,LAL,1610612763,MEM,2024-25,27,35,2024-11-06,62,27.857142857142858,22.0,26.428571428571427,17.0,22.8,25.1,101.6,100.4,29.428571428571427,21.0,26.571428571428573,20.0,0.5341,0.5277999999999999,0.4816,0.47970000000000007
5530,22400178,1610612756,PHX,1610612748,MIA,2024-25,26,25,2024-11-06,51,26.285714285714285,21.0,27.375,17.0,22.1,23.1,100.4,101.6,26.571428571428573,20.0,29.428571428571427,21.0,0.5333,0.6396,0.44239999999999996,0.4869
5534,22400177,1610612760,OKC,1610612743,DEN,2024-25,32,30,2024-11-06,62,28.714285714285715,21.0,26.875,17.5,23.9,21.5,103.2,103.6,24.142857142857142,20.0,32.625,29.0,0.5801000000000001,0.6094,0.4869,0.44239999999999996
5518,22400176,1610612741,CHI,1610612742,DAL,2024-25,24,32,2024-11-06,56,24.714285714285715,19.5,25.571428571428573,20.5,22.9,23.6,108.4,102.8,31.285714285714285,27.5,27.375,19.5,0.4674999999999999,0.5361,0.40650000000000003,0.4713
5519,22400176,1610612742,DAL,1610612741,CHI,2024-25,32,24,2024-11-06,56,25.571428571428573,20.5,24.714285714285715,19.5,21.8,22.9,100.8,95.2,27.857142857142858,20.5,25.571428571428573,19.0,0.5277999999999999,0.5341,0.4713,0.40650000000000003
5532,22400169,1610612766,CHA,1610612765,DET,2024-25,23,24,2024-11-06,47,23.285714285714285,18.5,28.428571428571427,21.5,22.9,21.8,98.2,100.0,27.857142857142858,19.5,30.75,20.5,0.4965,0.5481,0.41609999999999997,0.46959999999999996
5533,22400169,1610612765,DET,1610612766,CHA,2024-25,24,23,2024-11-06,47,27.25,17.5,29.857142857142858,23.0,21.6,22.9,100.4,97.4,29.375,23.5,30.571428571428573,26.5,0.5481,0.4965,0.46959999999999996,0.41609999999999997
5516,22400179,1610612755,PHI,1610612746,LAC,2024-25,27,24,2024-11-06,51,27.0,24.5,28.5,24.0,21.6,22.0,95.2,100.8,24.83333333333333,22.0,28.142857142857142,18.0,0.5288999999999999,0.5754,0.4412,0.5006
5527,22400175,1610612739,CLE,1610612740,NOP,2024-25,29,34,2024-11-06,63,31.5,25.0,32.0,26.5,21.5,23.9,102.8,108.4,26.5,17.0,25.666666666666668,21.5,0.6094,0.5801000000000001,0.5006,0.4412
5525,22400180,1610612758,SAC,1610612761,TOR,2024-25,30,33,2024-11-06,63,28.714285714285715,23.5,28.0,17.5,21.4,21.2,99.4,107.4,26.714285714285715,21.0,26.125,17.5,0.5263,0.5281,0.45509999999999995,0.5154
5537,22400172,1610612738,BOS,1610612744,GSW,2024-25,24,19,2024-11-06,43,36.25,29.5,26.857142857142858,18.0,23.6,22.9,106.6,102.6,28.75,24.0,27.5,17.5,0.6396,0.5333,0.5154,0.45509999999999995
5535,22400177,1610612743,DEN,1610612760,OKC,2024-25,30,32,2024-11-06,62,28.428571428571427,21.5,23.285714285714285,18.5,22.0,21.6,107.4,99.4,32.0,26.5,26.0,17.0,0.5754,0.5288999999999999,0.5031,0.5019
5528,22400170,1610612754,IND,1610612753,ORL,2024-25,38,26,2024-11-06,64,30.571428571428573,23.5,26.25,19.0,22.9,21.6,102.6,106.6,30.571428571428573,26.5,29.375,23.5,0.5779,0.5475000000000001,0.5019,0.5031
5536,22400172,1610612744,GSW,1610612738,BOS,2024-25,19,24,2024-11-06,43,28.0,17.5,28.714285714285715,23.5,24.6,24.1,100.2,94.8,24.285714285714285,20.0,27.0,22.5,0.5206000000000001,0.5763,0.437,0.5025000000000001
5523,22400171,1610612752,NYK,1610612737,ATL,2024-25,22,26,2024-11-06,48,26.33333333333333,21.0,29.5,26.5,22.0,23.8,94.8,100.2,27.5,17.5,28.75,24.0,0.5763,0.5206000000000001,0.5025000000000001,0.437
5520,22400174,1610612763,MEM,1610612747,LAL,2024-25,35,27,2024-11-06,62,32.0,26.5,31.5,25.0,24.4,21.6,102.6,98.4,27.0,22.5,24.285714285714285,20.0,0.5772999999999999,0.5476,0.499,0.4521
5514,22400173,1610612759,SAS,1610612745,HOU,2024-25,19,31,2024-11-06,50,26.428571428571427,17.0,27.857142857142858,22.0,21.2,21.4,100.0,106.2,26.0,17.0,32.0,26.5,0.5389999999999999,0.5115000000000001,0.4521,0.499
5517,22400179,1610612746,LAC,1610612755,PHI,2024-25,24,27,2024-11-06,51,26.857142857142858,18.0,36.25,29.5,21.6,24.4,98.4,102.6,25.571428571428573,19.0,27.857142857142858,20.5,0.5281,0.5263,0.4556,0.45009999999999994
5526,22400175,1610612740,NOP,1610612739,CLE,2024-25,34,29,2024-11-06,63,26.875,17.5,28.714285714285715,21.0,23.8,22.0,100.2,97.4,26.125,17.5,26.714285714285715,21.0,0.5174000000000001,0.5098,0.45009999999999994,0.4556
5531,22400178,1610612748,MIA,1610612756,PHX,2024-25,25,26,2024-11-06,51,28.5,24.0,27.0,24.5,21.1,23.6,97.4,100.4,25.666666666666668,21.5,26.5,17.0,0.5098,0.5174000000000001,0.4476000000000001,0.4532999999999999
5515,22400173,1610612745,HOU,1610612759,SAS,2024-25,31,19,2024-11-06,50,29.857142857142858,23.0,27.25,17.5,24.1,24.6,97.4,100.2,28.142857142857142,18.0,24.83333333333333,22.0,0.5361,0.4674999999999999,0.4532999999999999,0.4476000000000001
5510,22400182,1610612749,MIL,1610612762,UTA,2024-25,31,29,2024-11-07,60,28.714285714285715,23.0,22.625,19.0,21.8,24.4,103.0,109.0,30.428571428571427,25.0,25.125,18.0,0.6137,0.6325,0.5186,0.3903
5512,22400181,1610612741,CHI,1610612750,MIN,2024-25,34,28,2024-11-07,62,24.625,19.5,24.857142857142858,20.5,22.6,21.4,109.0,103.0,31.375,27.5,26.625,17.0,0.453,0.511,0.3903,0.5186
5509,22400183,1610612757,POR,1610612759,SAS,2024-25,27,33,2024-11-07,60,22.625,19.0,28.714285714285715,23.0,24.4,21.8,98.8,99.8,25.125,18.0,30.428571428571427,25.0,0.4437,0.5132999999999999,0.3865,0.441
5511,22400182,1610612762,UTA,1610612749,MIL,2024-25,29,31,2024-11-07,60,24.857142857142858,20.5,24.625,19.5,21.8,21.6,103.2,96.4,29.285714285714285,23.0,26.142857142857142,20.0,0.511,0.453,0.441,0.3865
5513,22400181,1610612750,MIN,1610612741,CHI,2024-25,28,34,2024-11-07,62,29.571428571428573,23.5,25.5,17.0,21.6,21.8,96.4,103.2,26.142857142857142,20.0,29.285714285714285,23.0,0.6325,0.6137,0.49559999999999993,0.43450000000000005
5508,22400183,1610612759,SAS,1610612757,POR,2024-25,33,27,2024-11-07,60,25.5,17.0,29.571428571428573,23.5,21.4,22.6,99.8,98.8,26.625,17.0,31.375,27.5,0.5132999999999999,0.4437,0.43450000000000005,0.49559999999999993
5497,22400194,1610612743,DEN,1610612748,MIA,2024-25,40,27,2024-11-08,67,28.625,21.5,29.0,23.0,21.9,23.4,105.6,102.8,32.0,26.5,27.125,20.0,0.5807,0.6231,0.5025,0.4819
5498,22400196,1610612758,SAC,1610612746,LAC,2024-25,28,34,2024-11-08,62,28.875,23.5,31.5,23.5,21.1,23.2,99.4,105.8,27.5,21.0,27.666666666666668,21.5,0.5569999999999999,0.5484,0.4819,0.5025
5501,22400192,1610612760,OKC,1610612745,HOU,2024-25,31,31,2024-11-08,62,29.125,21.0,34.888888888888886,26.0,23.2,21.1,103.0,100.4,24.875,20.0,24.25,20.0,0.5596,0.5769,0.46610000000000007,0.4462
5502,22400195,1610612755,PHI,1610612747,LAL,2024-25,29,36,2024-11-08,65,27.0,24.5,23.25,18.5,21.4,21.8,94.2,102.8,24.714285714285715,22.0,26.375,20.0,0.5403,0.5146,0.4462,0.46610000000000007
5506,22400191,1610612763,MEM,1610612764,WAS,2024-25,34,24,2024-11-08,58,32.333333333333336,26.5,26.22222222222222,19.0,24.4,24.5,103.2,97.0,27.0,22.5,30.25,25.0,0.5769,0.5596,0.49539999999999995,0.5013
5482,22400187,1610612751,BKN,1610612738,BOS,2024-25,28,24,2024-11-08,52,29.125,23.0,26.25,21.0,23.0,23.9,96.8,100.6,27.75,23.5,30.0,25.5,0.5835,0.5496,0.5013,0.49539999999999995
5488,22400190,1610612742,DAL,1610612756,PHX,2024-25,26,36,2024-11-08,62,26.375,20.5,30.0,23.0,21.6,22.1,101.6,96.2,27.375,20.5,30.125,21.0,0.5036,0.5713999999999999,0.4505,0.5368
5490,22400184,1610612754,IND,1610612766,CHA,2024-25,26,29,2024-11-08,55,31.5,23.5,28.875,23.5,23.6,22.1,103.0,101.2,30.0,25.5,27.75,23.5,0.6152999999999998,0.4476999999999999,0.5368,0.4505
5495,22400186,1610612740,NOP,1610612753,ORL,2024-25,23,37,2024-11-08,60,27.666666666666668,17.5,29.375,23.5,23.5,23.9,100.6,96.8,26.444444444444443,17.5,27.375,19.5,0.5115000000000001,0.6198,0.4497,0.45039999999999997
5494,22400186,1610612753,ORL,1610612740,NOP,2024-25,37,23,2024-11-08,60,26.22222222222222,19.0,32.333333333333336,26.5,22.8,21.6,100.4,98.0,31.55555555555556,20.5,30.5,28.0,0.5143,0.6153000000000001,0.45039999999999997,0.4497
5499,22400196,1610612746,LAC,1610612758,SAC,2024-25,34,28,2024-11-08,62,26.5,18.0,23.11111111111111,19.0,21.8,21.4,97.0,103.2,25.75,19.0,26.0,18.0,0.5484,0.5569999999999999,0.47520000000000007,0.47640000000000005
5485,22400185,1610612737,ATL,1610612765,DET,2024-25,23,40,2024-11-08,63,29.11111111111111,26.0,27.75,22.0,24.9,23.4,105.8,99.4,26.77777777777778,19.0,27.285714285714285,17.5,0.5496,0.5835,0.47640000000000005,0.47520000000000007
5483,22400187,1610612738,BOS,1610612751,BKN,2024-25,24,28,2024-11-08,52,34.888888888888886,26.0,29.125,21.0,23.4,21.9,106.2,98.0,27.666666666666668,21.5,27.5,21.0,0.6198,0.5115000000000001,0.49460000000000004,0.5113
5487,22400188,1610612739,CLE,1610612744,GSW,2024-25,39,22,2024-11-08,61,31.22222222222222,25.0,28.0,24.0,21.6,22.8,102.8,105.6,27.33333333333333,17.0,25.714285714285715,21.5,0.6231,0.5807,0.5113,0.49460000000000004
5491,22400184,1610612766,CHA,1610612754,IND,2024-25,29,26,2024-11-08,55,23.25,18.5,27.0,24.5,22.7,21.9,98.6,95.4,27.375,19.5,26.444444444444443,17.5,0.4476999999999999,0.6152999999999998,0.381,0.5214000000000001
5493,22400189,1610612749,MIL,1610612752,NYK,2024-25,25,32,2024-11-08,57,29.0,23.0,28.625,21.5,21.4,23.3,102.8,94.2,30.25,25.0,27.0,22.5,0.6153000000000001,0.5143,0.5214000000000001,0.381
5500,22400192,1610612745,HOU,1610612760,OKC,2024-25,31,31,2024-11-08,62,30.0,23.0,26.375,20.5,23.9,23.0,98.0,100.4,27.0,17.0,28.666666666666668,22.5,0.5369999999999999,0.5174,0.4638,0.4885
5504,22400193,1610612750,MIN,1610612757,POR,2024-25,35,17,2024-11-08,52,29.375,23.5,27.666666666666668,17.5,22.1,23.6,96.2,101.6,27.125,20.0,32.0,26.5,0.6249,0.5136999999999999,0.4885,0.4638
