index,GAME_ID,TEAM_ID,OPPONENT_TEAM_ID,EFG_PCT,EFG_PCT_OPP,PACE,PACE_OPP,AST_TOV,AST_TOV_OPP,DEF_RATING,DEF_RATING_OPP,OFF_RATING,OFF_RATING_OPP
2208,0022200120,1610612765,1610612739,0.413,0.396,92.0,92.0,0.5,2.0,104.3,91.3,91.3,104.3
2198,0022200121,1610612748,1610612754,0.475,0.5,112.0,112.0,1.0,1.4,100.0,103.6,103.6,100.0
2199,0022200121,1610612754,1610612748,0.5,0.475,112.0,112.0,1.4,1.0,103.6,100.0,100.0,103.6
2207,0022200122,1610612752,1610612755,0.45,0.385,106.0,106.0,0.56,2.33,84.6,77.8,77.8,84.6
2206,0022200122,1610612755,1610612752,0.385,0.45,106.0,106.0,2.33,0.56,77.8,84.6,84.6,77.8
2213,0022200123,1610612751,1610612764,0.64,0.565,98.0,98.0,0.0,3.0,116.7,152.0,152.0,116.7
2212,0022200123,1610612764,1610612751,0.565,0.64,98.0,98.0,3.0,0.0,152.0,116.7,116.7,152.0
2221,0022200124,1610612738,1610612741,0.55,0.583,98.0,98.0,2.0,8.0,124.0,108.3,108.3,124.0
2220,0022200124,1610612741,1610612738,0.583,0.55,98.0,98.0,8.0,2.0,108.3,124.0,124.0,108.3
2214,0022200125,1610612763,1610612766,0.685,0.472,104.0,104.0,3.25,0.6,92.3,157.7,157.7,92.3
2215,0022200125,1610612766,1610612763,0.472,0.685,104.0,104.0,0.6,3.25,157.7,92.3,92.3,157.7
2218,0022200126,1610612759,1610612746,0.37,0.667,100.0,100.0,0.67,1.75,112.0,72.0,72.0,112.0
2219,0022200126,1610612746,1610612759,0.667,0.37,100.0,100.0,1.75,0.67,72.0,112.0,112.0,72.0
2205,0022200127,1610612742,1610612761,0.5,0.433,110.0,110.0,1.33,1.0,103.6,114.8,114.8,103.6
2204,0022200127,1610612761,1610612742,0.433,0.5,110.0,110.0,1.0,1.33,114.8,103.6,103.6,114.8
2211,0022200128,1610612744,1610612740,0.471,0.476,102.0,102.0,1.0,2.33,100.0,108.0,108.0,100.0
2210,0022200128,1610612740,1610612744,0.476,0.471,102.0,102.0,2.33,1.0,108.0,100.0,100.0,108.0
2201,0022200129,1610612749,1610612750,0.763,0.591,96.0,96.0,2.0,3.0,108.3,141.7,141.7,108.3
2200,0022200129,1610612750,1610612749,0.591,0.763,96.0,96.0,3.0,2.0,141.7,108.3,108.3,141.7
2217,0022200130,1610612756,1610612757,0.625,0.521,94.0,94.0,1.6,2.33,104.2,121.7,121.7,104.2
2216,0022200130,1610612757,1610612756,0.521,0.625,94.0,94.0,2.33,1.6,121.7,104.2,104.2,121.7
2202,0022200131,1610612762,1610612747,0.731,0.646,102.0,102.0,5.5,2.0,130.8,160.0,160.0,130.8
2203,0022200131,1610612747,1610612762,0.646,0.731,102.0,102.0,2.0,5.5,160.0,130.8,130.8,160.0
2197,0022200132,1610612753,1610612758,0.714,0.5,102.0,102.0,1.4,1.33,100.0,126.9,126.9,100.0
2196,0022200132,1610612758,1610612753,0.5,0.714,102.0,102.0,1.33,1.4,126.9,100.0,100.0,126.9
2194,0022200133,1610612766,1610612751,0.444,0.519,88.0,88.0,4.0,8.0,136.4,95.5,95.5,136.4
2195,0022200133,1610612751,1610612766,0.519,0.444,88.0,88.0,8.0,4.0,95.5,136.4,136.4,95.5
2185,0022200134,1610612737,1610612740,0.583,0.429,92.0,92.0,3.5,2.0,121.7,126.1,126.1,121.7
2184,0022200134,1610612740,1610612737,0.429,0.583,92.0,92.0,2.0,3.5,126.1,121.7,121.7,126.1
2190,0022200135,1610612752,1610612738,0.604,0.682,106.0,106.0,1.75,2.0,118.5,111.5,111.5,118.5
2191,0022200135,1610612738,1610612752,0.682,0.604,106.0,106.0,2.0,1.75,111.5,118.5,118.5,111.5
2189,0022200136,1610612749,1610612760,0.607,0.646,92.0,92.0,2.67,9.0,147.8,147.8,147.8,147.8
2188,0022200136,1610612760,1610612749,0.646,0.607,92.0,92.0,9.0,2.67,147.8,147.8,147.8,147.8
2187,0022200137,1610612745,1610612750,0.906,0.7,104.0,104.0,1.29,5.5,153.8,130.8,130.8,153.8
2186,0022200137,1610612750,1610612745,0.7,0.906,104.0,104.0,5.5,1.29,130.8,153.8,153.8,130.8
2182,0022200138,1610612759,1610612743,0.65,0.881,96.0,96.0,3.33,5.0,166.7,112.5,112.5,166.7
2183,0022200138,1610612743,1610612759,0.881,0.65,96.0,96.0,5.0,3.33,112.5,166.7,166.7,112.5
2192,0022200139,1610612757,1610612756,0.524,0.714,96.0,96.0,2.67,3.0,145.8,108.3,108.3,145.8
2193,0022200139,1610612756,1610612757,0.714,0.524,96.0,96.0,3.0,2.67,108.3,145.8,145.8,108.3
2178,0022200140,1610612747,1610612739,0.688,0.452,108.0,108.0,1.6,0.75,111.1,133.3,133.3,111.1
2179,0022200140,1610612739,1610612747,0.452,0.688,108.0,108.0,0.75,1.6,133.3,111.1,111.1,133.3
2181,0022200141,1610612741,1610612761,0.54,0.365,98.0,98.0,2.67,8.0,84.0,125.0,125.0,84.0
2180,0022200141,1610612761,1610612741,0.365,0.54,98.0,98.0,8.0,2.67,125.0,84.0,84.0,125.0
2177,0022200142,1610612763,1610612764,0.455,0.481,102.0,102.0,1.33,4.0,96.2,96.0,96.0,96.2
2176,0022200142,1610612764,1610612763,0.481,0.455,102.0,102.0,4.0,1.33,96.0,96.2,96.2,96.0
2175,0022200143,1610612746,1610612762,0.63,0.813,100.0,100.0,1.2,0.75,116.0,116.0,116.0,116.0
2174,0022200143,1610612762,1610612746,0.813,0.63,100.0,100.0,0.75,1.2,116.0,116.0,116.0,116.0
2152,0022200144,1610612764,1610612766,0.55,0.333,100.0,100.0,1.0,1.0,72.0,104.0,104.0,72.0
2153,0022200144,1610612766,1610612764,0.333,0.55,100.0,100.0,1.0,1.0,104.0,72.0,72.0,104.0
2172,0022200145,1610612753,1610612745,0.682,0.659,98.0,98.0,1.4,1.17,137.5,120.0,120.0,137.5
2173,0022200145,1610612745,1610612753,0.659,0.682,98.0,98.0,1.17,1.4,120.0,137.5,137.5,120.0
2151,0022200146,1610612765,1610612760,0.404,0.54,112.0,112.0,0.83,0.5,117.9,100.0,100.0,117.9
2150,0022200146,1610612760,1610612765,0.54,0.404,112.0,112.0,0.5,0.83,100.0,117.9,117.9,100.0
2158,0022200147,1610612740,1610612754,0.63,0.652,106.0,106.0,2.67,3.67,123.1,111.1,111.1,123.1
2159,0022200147,1610612754,1610612740,0.652,0.63,106.0,106.0,3.67,2.67,111.1,123.1,123.1,111.1
2145,0022200148,1610612755,1610612756,0.605,0.447,90.0,90.0,2.0,0.67,87.0,150.0,150.0,87.0
2144,0022200148,1610612756,1610612755,0.447,0.605,90.0,90.0,0.67,2.0,150.0,87.0,87.0,150.0
2170,0022200149,1610612749,1610612737,0.72,0.481,100.0,100.0,2.25,3.5,100.0,144.0,144.0,100.0
2171,0022200149,1610612737,1610612749,0.481,0.72,100.0,100.0,3.5,2.25,144.0,100.0,100.0,144.0
2162,0022200150,1610612757,1610612748,0.575,0.591,100.0,100.0,1.75,1.5,112.0,112.0,112.0,112.0
2163,0022200150,1610612748,1610612757,0.591,0.575,100.0,100.0,1.5,1.75,112.0,112.0,112.0,112.0
2161,0022200151,1610612741,1610612761,0.591,0.477,110.0,110.0,1.5,1.25,96.4,111.1,111.1,96.4
2160,0022200151,1610612761,1610612741,0.477,0.591,110.0,110.0,1.25,1.5,111.1,96.4,96.4,111.1
2165,0022200152,1610612738,1610612763,0.521,0.635,100.0,100.0,2.0,3.5,136.0,112.0,112.0,136.0
2164,0022200152,1610612763,1610612738,0.635,0.521,100.0,100.0,3.5,2.0,112.0,136.0,136.0,112.0
2149,0022200153,1610612750,1610612752,0.591,0.621,110.0,110.0,1.29,5.5,140.7,103.6,103.6,140.7
2148,0022200153,1610612752,1610612750,0.621,0.591,110.0,110.0,5.5,1.29,103.6,140.7,140.7,103.6
2154,0022200154,1610612759,1610612743,0.591,0.522,98.0,98.0,3.33,2.25,116.7,112.0,112.0,116.7
2155,0022200154,1610612743,1610612759,0.522,0.591,98.0,98.0,2.25,3.33,112.0,116.7,116.7,112.0
2156,0022200155,1610612742,1610612751,0.667,0.66,98.0,98.0,1.2,4.5,141.7,116.0,116.0,141.7
2157,0022200155,1610612751,1610612742,0.66,0.667,98.0,98.0,4.5,1.2,116.0,141.7,141.7,116.0
2168,0022200156,1610612758,1610612744,0.565,0.563,106.0,106.0,4.0,2.5,107.4,119.2,119.2,107.4
2169,0022200156,1610612744,1610612758,0.563,0.565,106.0,106.0,2.5,4.0,119.2,107.4,107.4,119.2
2166,0022200157,1610612762,1610612747,0.895,0.8,98.0,98.0,2.67,0.75,136.0,175.0,175.0,136.0
2167,0022200157,1610612747,1610612762,0.8,0.895,98.0,98.0,0.75,2.67,175.0,136.0,136.0,175.0
2147,0022200158,1610612739,1610612746,0.771,0.714,98.0,98.0,3.67,2.33,129.2,148.0,148.0,129.2
2146,0022200158,1610612746,1610612739,0.714,0.771,98.0,98.0,2.33,3.67,148.0,129.2,129.2,148.0
2143,0022200159,1610612766,1610612757,0.652,0.524,86.0,86.0,4.5,2.67,113.6,142.9,142.9,113.6
2142,0022200159,1610612757,1610612766,0.524,0.652,86.0,86.0,2.67,4.5,142.9,113.6,113.6,142.9
2125,0022200160,1610612743,1610612754,0.615,0.48,124.0,124.0,2.25,0.71,84.4,116.7,116.7,84.4
2124,0022200160,1610612754,1610612743,0.48,0.615,124.0,124.0,0.71,2.25,116.7,84.4,84.4,116.7
2141,0022200161,1610612742,1610612753,0.463,0.611,96.0,96.0,0.0,0.75,100.0,116.7,116.7,100.0
2140,0022200161,1610612753,1610612742,0.611,0.463,96.0,96.0,0.75,0.0,116.7,100.0,100.0,116.7
2135,0022200162,1610612737,1610612762,0.35,0.333,106.0,106.0,1.67,0.75,96.3,84.6,84.6,96.3
2134,0022200162,1610612762,1610612737,0.333,0.35,106.0,106.0,0.75,1.67,84.6,96.3,96.3,84.6
2139,0022200163,1610612738,1610612765,0.5,0.267,110.0,110.0,1.4,1.5,77.8,103.6,103.6,77.8
2138,0022200163,1610612765,1610612738,0.267,0.5,110.0,110.0,1.5,1.4,103.6,77.8,77.8,103.6
2121,0022200164,1610612751,1610612752,0.72,0.475,94.0,94.0,13.0,2.0,95.7,158.3,158.3,95.7
2120,0022200164,1610612752,1610612751,0.475,0.72,94.0,94.0,2.0,13.0,158.3,95.7,95.7,158.3
2131,0022200165,1610612745,1610612761,0.775,0.54,88.0,88.0,3.67,1.5,131.8,168.2,168.2,131.8
2130,0022200165,1610612761,1610612745,0.54,0.775,88.0,88.0,1.5,3.67,168.2,131.8,131.8,168.2
2118,0022200166,1610612740,1610612741,0.435,0.452,102.0,102.0,1.25,2.67,88.0,84.6,84.6,88.0
2119,0022200166,1610612741,1610612740,0.452,0.435,102.0,102.0,2.67,1.25,84.6,88.0,88.0,84.6
2129,0022200167,1610612750,1610612756,0.548,0.674,108.0,108.0,1.0,3.33,144.4,92.6,92.6,144.4
2128,0022200167,1610612756,1610612750,0.674,0.548,108.0,108.0,3.33,1.0,92.6,144.4,144.4,92.6
2137,0022200168,1610612749,1610612760,0.625,0.5,98.0,98.0,1.4,2.5,112.5,108.0,108.0,112.5
2136,0022200168,1610612760,1610612749,0.5,0.625,98.0,98.0,2.5,1.4,108.0,112.5,112.5,108.0
2133,0022200169,1610612763,1610612759,0.7,0.64,100.0,100.0,0.8,5.0,128.0,152.0,152.0,128.0
2132,0022200169,1610612759,1610612763,0.64,0.7,100.0,100.0,5.0,0.8,152.0,128.0,128.0,152.0
2127,0022200170,1610612746,1610612747,0.739,0.432,112.0,112.0,2.33,1.0,75.0,135.7,135.7,75.0
2126,0022200170,1610612747,1610612746,0.432,0.739,112.0,112.0,1.0,2.33,135.7,75.0,75.0,135.7
2122,0022200171,1610612758,1610612739,0.684,0.542,102.0,102.0,4.0,1.5,111.5,136.0,136.0,111.5
2123,0022200171,1610612739,1610612758,0.542,0.684,102.0,102.0,1.5,4.0,136.0,111.5,111.5,136.0
2112,0022200172,1610612764,1610612742,0.5,0.688,106.0,106.0,1.0,1.5,125.9,107.7,107.7,125.9
2113,0022200172,1610612742,1610612764,0.688,0.5,106.0,106.0,1.5,1.0,107.7,125.9,125.9,107.7
2117,0022200173,1610612737,1610612755,0.5,0.375,102.0,102.0,0.67,0.67,76.9,116.0,116.0,76.9
2116,0022200173,1610612755,1610612737,0.375,0.5,102.0,102.0,0.67,0.67,116.0,76.9,76.9,116.0
2114,0022200174,1610612748,1610612766,0.565,0.568,100.0,100.0,8.0,0.6,108.0,128.0,128.0,108.0
2115,0022200174,1610612766,1610612748,0.568,0.565,100.0,100.0,0.6,8.0,128.0,108.0,108.0,128.0
2110,0022200175,1610612757,1610612740,0.444,0.639,96.0,96.0,3.5,2.0,112.5,112.5,112.5,112.5
2111,0022200175,1610612740,1610612757,0.639,0.444,96.0,96.0,2.0,3.5,112.5,112.5,112.5,112.5
2099,0022200176,1610612738,1610612743,0.674,0.543,94.0,94.0,0.0,3.0,108.7,137.5,137.5,108.7
2098,0022200176,1610612743,1610612738,0.543,0.674,94.0,94.0,3.0,0.0,137.5,108.7,108.7,137.5
2108,0022200177,1610612756,1610612753,0.42,0.667,96.0,96.0,1.0,1.2,125.0,95.8,95.8,125.0
2109,0022200177,1610612753,1610612756,0.667,0.42,96.0,96.0,1.2,1.0,95.8,125.0,125.0,95.8
2100,0022200178,1610612752,1610612765,0.46,0.529,106.0,106.0,1.0,0.4,96.3,115.4,115.4,96.3
2101,0022200178,1610612765,1610612752,0.529,0.46,106.0,106.0,0.4,1.0,115.4,96.3,96.3,115.4
2094,0022200179,1610612761,1610612760,0.44,0.765,110.0,110.0,0.67,0.75,107.4,85.7,85.7,107.4
2095,0022200179,1610612760,1610612761,0.765,0.44,110.0,110.0,0.75,0.67,85.7,107.4,107.4,85.7
2106,0022200180,1610612759,1610612749,0.537,0.55,100.0,100.0,1.67,1.17,108.0,124.0,124.0,108.0
2107,0022200180,1610612749,1610612759,0.55,0.537,100.0,100.0,1.17,1.67,124.0,108.0,108.0,124.0
2102,0022200181,1610612750,1610612763,0.432,0.52,104.0,104.0,1.75,3.0,126.9,115.4,115.4,126.9
2103,0022200181,1610612763,1610612750,0.52,0.432,104.0,104.0,3.0,1.75,115.4,126.9,126.9,115.4
2097,0022200182,1610612739,1610612744,0.545,0.524,104.0,104.0,2.5,1.5,96.2,96.2,96.2,96.2
2096,0022200182,1610612744,1610612739,0.524,0.545,104.0,104.0,1.5,2.5,96.2,96.2,96.2,96.2
2104,0022200183,1610612758,1610612747,0.385,0.44,106.0,106.0,1.75,1.5,85.2,88.5,88.5,85.2
2105,0022200183,1610612747,1610612758,0.44,0.385,106.0,106.0,1.5,1.75,88.5,85.2,85.2,88.5
2084,0022200184,1610612746,1610612751,0.386,0.375,102.0,102.0,1.2,2.5,96.0,73.1,73.1,96.0
2085,0022200184,1610612751,1610612746,0.375,0.386,102.0,102.0,2.5,1.2,73.1,96.0,96.0,73.1
2090,0022200185,1610612764,1610612762,0.521,0.625,104.0,104.0,3.5,3.33,115.4,107.7,107.7,115.4
2091,0022200185,1610612762,1610612764,0.625,0.521,104.0,104.0,3.33,3.5,107.7,115.4,115.4,107.7
2083,0022200186,1610612738,1610612765,0.5,0.522,102.0,102.0,6.0,1.33,111.5,120.0,120.0,111.5
2082,0022200186,1610612765,1610612738,0.522,0.5,102.0,102.0,1.33,6.0,120.0,111.5,111.5,120.0
2092,0022200187,1610612761,1610612754,0.325,0.5,110.0,110.0,0.4,2.0,103.7,92.9,92.9,103.7
2093,0022200187,1610612754,1610612761,0.5,0.325,110.0,110.0,2.0,0.4,92.9,103.7,103.7,92.9
2089,0022200188,1610612737,1610612755,0.386,0.667,110.0,110.0,0.4,4.5,137.0,85.7,85.7,137.0
2088,0022200188,1610612755,1610612737,0.667,0.386,110.0,110.0,4.5,0.4,85.7,137.0,137.0,85.7
2081,0022200189,1610612766,1610612748,0.75,0.635,100.0,100.0,2.0,2.75,136.0,132.0,132.0,136.0
2080,0022200189,1610612748,1610612766,0.635,0.75,100.0,100.0,2.75,2.0,132.0,136.0,136.0,132.0
2087,0022200190,1610612742,1610612757,0.727,0.455,90.0,90.0,0.0,2.5,108.7,159.1,159.1,108.7
2086,0022200190,1610612757,1610612742,0.455,0.727,90.0,90.0,2.5,0.0,159.1,108.7,108.7,159.1
2079,0022200191,1610612745,1610612740,0.571,0.643,96.0,96.0,0.71,10.0,141.7,108.3,108.3,141.7
2078,0022200191,1610612740,1610612745,0.643,0.571,96.0,96.0,10.0,0.71,108.3,141.7,141.7,108.3
2073,0022200192,1610612752,1610612760,0.71,0.727,116.0,116.0,12.0,1.6,124.1,165.5,165.5,124.1
2072,0022200192,1610612760,1610612752,0.727,0.71,116.0,116.0,1.6,12.0,165.5,124.1,124.1,165.5
2064,0022200193,1610612750,1610612739,0.761,0.34,100.0,100.0,9.0,4.0,80.0,160.0,160.0,80.0
2065,0022200193,1610612739,1610612750,0.34,0.761,100.0,100.0,4.0,9.0,160.0,80.0,80.0,160.0
2077,0022200194,1610612763,1610612764,0.396,0.452,94.0,94.0,1.0,2.0,95.8,82.6,82.6,95.8
2076,0022200194,1610612764,1610612763,0.452,0.396,94.0,94.0,2.0,1.0,82.6,95.8,95.8,82.6
2070,0022200195,1610612762,1610612755,0.577,0.5,104.0,104.0,1.5,1.5,96.3,120.0,120.0,96.3
2071,0022200195,1610612755,1610612762,0.5,0.577,104.0,104.0,1.5,1.5,120.0,96.3,96.3,120.0
2075,0022200196,1610612741,1610612743,0.474,0.7,102.0,102.0,0.57,2.75,128.0,76.9,76.9,128.0
2074,0022200196,1610612743,1610612741,0.7,0.474,102.0,102.0,2.75,0.57,76.9,128.0,128.0,76.9
2069,0022200197,1610612744,1610612758,0.739,0.463,102.0,102.0,1.8,4.5,104.0,150.0,150.0,104.0
2068,0022200197,1610612758,1610612744,0.463,0.739,102.0,102.0,4.5,1.8,150.0,104.0,104.0,150.0
2066,0022200198,1610612747,1610612751,0.413,0.386,94.0,94.0,1.5,5.0,95.7,108.3,108.3,95.7
2067,0022200198,1610612751,1610612747,0.386,0.413,94.0,94.0,5.0,1.5,108.3,95.7,95.7,108.3
2050,0022200199,1610612761,1610612765,0.525,0.474,106.0,106.0,1.25,0.44,85.2,103.8,103.8,85.2
2051,0022200199,1610612765,1610612761,0.474,0.525,106.0,106.0,0.44,1.25,103.8,85.2,85.2,103.8
2060,0022200200,1610612753,1610612766,0.526,0.54,90.0,90.0,1.0,3.5,134.8,104.5,104.5,134.8
2061,0022200200,1610612766,1610612753,0.54,0.526,90.0,90.0,3.5,1.0,104.5,134.8,134.8,104.5
2052,0022200201,1610612760,1610612738,0.571,0.48,114.0,114.0,2.5,3.5,114.3,120.7,120.7,114.3
2053,0022200201,1610612738,1610612760,0.48,0.571,114.0,114.0,3.5,2.5,120.7,114.3,114.3,120.7
2059,0022200202,1610612748,1610612756,0.725,0.62,98.0,98.0,1.6,2.33,129.2,140.0,140.0,129.2
2058,0022200202,1610612756,1610612748,0.62,0.725,98.0,98.0,2.33,1.6,140.0,129.2,129.2,140.0
2057,0022200203,1610612745,1610612746,0.548,0.636,102.0,102.0,1.75,2.67,119.2,92.0,92.0,119.2
2056,0022200203,1610612746,1610612745,0.636,0.548,102.0,102.0,2.67,1.75,92.0,119.2,119.2,92.0
2063,0022200204,1610612737,1610612749,0.604,0.396,98.0,98.0,3.0,1.0,96.0,120.8,120.8,96.0
2062,0022200204,1610612749,1610612737,0.396,0.604,98.0,98.0,1.0,3.0,120.8,96.0,96.0,120.8
2055,0022200205,1610612744,1610612759,0.725,0.414,100.0,100.0,1.75,1.33,104.0,132.0,132.0,104.0
2054,0022200205,1610612759,1610612744,0.414,0.725,100.0,100.0,1.33,1.75,132.0,104.0,104.0,132.0
2041,0022200206,1610612763,1610612740,0.609,0.587,108.0,108.0,7.0,2.0,118.5,129.6,129.6,118.5
2040,0022200206,1610612740,1610612763,0.587,0.609,108.0,108.0,2.0,7.0,129.6,118.5,118.5,129.6
2047,0022200207,1610612742,1610612746,0.63,0.289,94.0,94.0,1.67,0.75,62.5,130.4,130.4,62.5
2046,0022200207,1610612746,1610612742,0.289,0.63,94.0,94.0,0.75,1.67,130.4,62.5,62.5,130.4
2043,0022200208,1610612752,1610612762,0.438,0.548,102.0,102.0,0.8,1.6,103.8,92.0,92.0,103.8
2042,0022200208,1610612762,1610612752,0.548,0.438,102.0,102.0,1.6,0.8,92.0,103.8,103.8,92.0
2049,0022200209,1610612757,1610612759,0.595,0.619,94.0,94.0,3.0,1.67,120.8,130.4,130.4,120.8
2048,0022200209,1610612759,1610612757,0.619,0.595,94.0,94.0,1.67,3.0,130.4,120.8,120.8,130.4
2045,0022200210,1610612751,1610612758,0.571,0.625,98.0,98.0,3.0,2.0,144.0,125.0,125.0,144.0
2044,0022200210,1610612758,1610612751,0.625,0.571,98.0,98.0,2.0,3.0,125.0,144.0,144.0,125.0
2038,0022200211,1610612754,1610612766,0.522,0.367,112.0,112.0,1.25,2.67,96.4,96.4,96.4,96.4
2039,0022200211,1610612766,1610612754,0.367,0.522,112.0,112.0,2.67,1.25,96.4,96.4,96.4,96.4
2025,0022200212,1610612750,1610612753,0.74,0.404,108.0,108.0,3.67,1.25,88.9,155.6,155.6,88.9
2024,0022200212,1610612753,1610612750,0.404,0.74,108.0,108.0,1.25,3.67,155.6,88.9,88.9,155.6
2033,0022200213,1610612760,1610612764,0.563,0.795,104.0,104.0,3.0,2.0,142.3,111.5,111.5,142.3
2032,0022200213,1610612764,1610612760,0.795,0.563,104.0,104.0,2.0,3.0,111.5,142.3,142.3,111.5
2035,0022200214,1610612737,1610612738,0.333,0.556,108.0,108.0,2.0,2.67,111.1,66.7,66.7,111.1
2034,0022200214,1610612738,1610612737,0.556,0.333,108.0,108.0,2.67,2.0,66.7,111.1,111.1,66.7
2022,0022200215,1610612761,1610612748,0.52,0.7,94.0,94.0,1.5,1.4,134.8,112.5,112.5,134.8
2023,0022200215,1610612748,1610612761,0.7,0.52,94.0,94.0,1.4,1.5,112.5,134.8,134.8,112.5
2029,0022200216,1610612739,1610612749,0.727,0.738,102.0,102.0,10.0,1.33,130.8,148.0,148.0,130.8
2028,0022200216,1610612749,1610612739,0.738,0.727,102.0,102.0,1.33,10.0,148.0,130.8,130.8,148.0
2021,0022200217,1610612741,1610612740,0.542,0.583,112.0,112.0,1.2,1.5,114.3,100.0,100.0,114.3
2020,0022200217,1610612740,1610612741,0.583,0.542,112.0,112.0,1.5,1.2,100.0,114.3,114.3,100.0
2037,0022200218,1610612742,1610612745,0.404,0.521,108.0,108.0,4.0,1.0,114.8,103.7,103.7,114.8
2036,0022200218,1610612745,1610612742,0.521,0.404,108.0,108.0,1.0,4.0,103.7,114.8,114.8,103.7
2030,0022200219,1610612752,1610612743,0.583,0.595,100.0,100.0,4.5,1.25,108.0,120.0,120.0,108.0
2031,0022200219,1610612743,1610612752,0.595,0.583,100.0,100.0,1.25,4.5,120.0,108.0,108.0,120.0
2027,0022200220,1610612744,1610612756,0.565,0.558,110.0,110.0,3.5,5.0,133.3,117.9,117.9,133.3
2026,0022200220,1610612756,1610612744,0.558,0.565,110.0,110.0,5.0,3.5,117.9,133.3,133.3,117.9
2019,0022200221,1610612751,1610612757,0.522,0.519,104.0,104.0,8.0,4.0,107.7,107.7,107.7,107.7
2018,0022200221,1610612757,1610612751,0.519,0.522,104.0,104.0,4.0,8.0,107.7,107.7,107.7,107.7
2017,0022200222,1610612758,1610612759,0.615,0.614,108.0,108.0,3.5,1.29,103.7,137.0,137.0,103.7
2016,0022200222,1610612759,1610612758,0.614,0.615,108.0,108.0,1.29,3.5,137.0,103.7,103.7,137.0
2014,0022200223,1610612746,1610612765,0.286,0.421,100.0,100.0,0.5,0.25,92.0,60.0,60.0,92.0
2015,0022200223,1610612765,1610612746,0.421,0.286,100.0,100.0,0.25,0.5,60.0,92.0,92.0,60.0
1992,0022200224,1610612764,1610612748,0.738,0.5,108.0,108.0,2.0,4.5,119.2,117.9,117.9,119.2
1993,0022200224,1610612748,1610612764,0.5,0.738,108.0,108.0,4.5,2.0,117.9,119.2,119.2,117.9
2002,0022200225,1610612739,1610612766,0.694,0.286,88.0,88.0,1.25,2.0,63.6,127.3,127.3,63.6
2003,0022200225,1610612766,1610612739,0.286,0.694,88.0,88.0,2.0,1.25,127.3,63.6,63.6,127.3
1996,0022200226,1610612755,1610612749,0.55,0.705,106.0,106.0,1.4,1.5,125.9,92.3,92.3,125.9
1997,0022200226,1610612749,1610612755,0.705,0.55,106.0,106.0,1.5,1.4,92.3,125.9,125.9,92.3
1994,0022200227,1610612753,1610612741,0.63,0.438,104.0,104.0,10.0,2.25,92.3,142.3,142.3,92.3
1995,0022200227,1610612741,1610612753,0.438,0.63,104.0,104.0,2.25,10.0,142.3,92.3,92.3,142.3
1999,0022200228,1610612745,1610612754,0.5,0.222,92.0,92.0,1.0,0.29,43.5,108.7,108.7,43.5
1998,0022200228,1610612754,1610612745,0.222,0.5,92.0,92.0,0.29,1.0,108.7,43.5,43.5,108.7
2012,0022200229,1610612760,1610612763,0.538,0.538,110.0,110.0,3.0,2.67,122.2,100.0,100.0,122.2
2013,0022200229,1610612763,1610612760,0.538,0.538,110.0,110.0,2.67,3.0,100.0,122.2,122.2,100.0
2001,0022200230,1610612742,1610612743,0.571,0.614,96.0,96.0,2.33,1.8,112.5,120.8,120.8,112.5
2000,0022200230,1610612743,1610612742,0.614,0.571,96.0,96.0,1.8,2.33,120.8,112.5,112.5,120.8
2005,0022200231,1610612738,1610612740,0.833,0.521,104.0,104.0,6.0,1.25,96.2,153.8,153.8,96.2
2004,0022200231,1610612740,1610612738,0.521,0.833,104.0,104.0,1.25,6.0,153.8,96.2,96.2,153.8
2010,0022200232,1610612762,1610612756,0.712,0.593,106.0,106.0,6.0,8.0,129.6,161.5,161.5,129.6
2011,0022200232,1610612756,1610612762,0.593,0.712,106.0,106.0,8.0,6.0,161.5,129.6,129.6,161.5
2007,0022200233,1610612744,1610612752,0.66,0.238,108.0,108.0,3.0,0.8,70.4,129.6,129.6,70.4
2006,0022200233,1610612752,1610612744,0.238,0.66,108.0,108.0,0.8,3.0,129.6,70.4,70.4,129.6
2009,0022200234,1610612765,1610612747,0.652,0.6,106.0,106.0,9.0,1.0,111.1,142.3,142.3,111.1
2008,0022200234,1610612747,1610612765,0.6,0.652,106.0,106.0,1.0,9.0,142.3,111.1,111.1,142.3
1987,0022200235,1610612737,1610612761,0.524,0.538,110.0,110.0,1.0,2.0,114.8,103.6,103.6,114.8
1986,0022200235,1610612761,1610612737,0.538,0.524,110.0,110.0,2.0,1.0,103.6,114.8,114.8,103.6
1985,0022200236,1610612754,1610612753,0.5,0.565,102.0,102.0,1.0,1.75,107.7,88.0,88.0,107.7
1984,0022200236,1610612753,1610612754,0.565,0.5,102.0,102.0,1.75,1.0,88.0,107.7,107.7,88.0
1991,0022200237,1610612750,1610612755,0.58,0.583,104.0,104.0,4.0,1.17,88.5,126.9,126.9,88.5
1990,0022200237,1610612755,1610612750,0.583,0.58,104.0,104.0,1.17,4.0,126.9,88.5,88.5,126.9
1983,0022200238,1610612757,1610612762,0.475,0.308,102.0,102.0,2.0,1.0,80.0,88.5,88.5,80.0
1982,0022200238,1610612762,1610612757,0.308,0.475,102.0,102.0,1.0,2.0,88.5,80.0,80.0,88.5
1989,0022200239,1610612746,1610612759,0.804,0.5,94.0,94.0,13.0,1.4,95.7,166.7,166.7,95.7
1988,0022200239,1610612759,1610612746,0.5,0.804,94.0,94.0,1.4,13.0,166.7,95.7,95.7,166.7
