index,GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,GAME_DATE,TOTAL_FQP
2082,22200189,1610612766,CHA,1610612748,MIA,2022-23,33,34,2022-11-12,67
2083,22200189,1610612748,MIA,1610612766,CHA,2022-23,34,33,2022-11-12,67
2084,22200186,1610612765,DET,1610612738,BOS,2022-23,29,30,2022-11-12,59
2085,22200186,1610612738,BOS,1610612765,DET,2022-23,30,29,2022-11-12,59
2089,22200185,1610612762,UTA,1610612764,WAS,2022-23,30,28,2022-11-12,58
2088,22200185,1610612764,WAS,1610612762,UTA,2022-23,28,30,2022-11-12,58
2078,22200190,1610612742,DAL,1610612757,POR,2022-23,35,25,2022-11-12,60
2090,22200191,1610612740,NOP,1610612745,HOU,2022-23,34,26,2022-11-12,60
2091,22200191,1610612745,HOU,1610612740,NOP,2022-23,26,34,2022-11-12,60
2092,22200188,1610612755,PHI,1610612737,ATL,2022-23,37,24,2022-11-12,61
2093,22200188,1610612737,ATL,1610612755,PHI,2022-23,24,37,2022-11-12,61
2086,22200187,1610612761,TOR,1610612754,IND,2022-23,26,28,2022-11-12,54
2064,22200193,1610612750,MIN,1610612739,CLE,2022-23,40,20,2022-11-13,60
2068,22200196,1610612741,CHI,1610612743,DEN,2022-23,20,32,2022-11-13,52
2069,22200196,1610612743,DEN,1610612741,CHI,2022-23,32,20,2022-11-13,52
2066,22200197,1610612758,SAC,1610612744,GSW,2022-23,26,39,2022-11-13,65
2065,22200193,1610612739,CLE,1610612750,MIN,2022-23,20,40,2022-11-13,60
2067,22200197,1610612744,GSW,1610612758,SAC,2022-23,39,26,2022-11-13,65
2070,22200194,1610612764,WAS,1610612763,MEM,2022-23,23,19,2022-11-13,42
2074,22200195,1610612755,PHI,1610612762,UTA,2022-23,26,30,2022-11-13,56
2072,22200192,1610612760,OKC,1610612752,NYK,2022-23,36,48,2022-11-13,84
2073,22200192,1610612752,NYK,1610612760,OKC,2022-23,48,36,2022-11-13,84
2075,22200195,1610612762,UTA,1610612755,PHI,2022-23,30,26,2022-11-13,56
2076,22200198,1610612747,LAL,1610612751,BKN,2022-23,26,22,2022-11-13,48
2077,22200198,1610612751,BKN,1610612747,LAL,2022-23,22,26,2022-11-13,48
2071,22200194,1610612763,MEM,1610612764,WAS,2022-23,19,23,2022-11-13,42
2050,22200200,1610612766,CHA,1610612753,ORL,2022-23,31,23,2022-11-14,54
2051,22200200,1610612753,ORL,1610612766,CHA,2022-23,23,31,2022-11-14,54
2052,22200201,1610612738,BOS,1610612760,OKC,2022-23,32,35,2022-11-14,67
2053,22200201,1610612760,OKC,1610612738,BOS,2022-23,35,32,2022-11-14,67
2054,22200205,1610612759,SAS,1610612744,GSW,2022-23,26,33,2022-11-14,59
2055,22200205,1610612744,GSW,1610612759,SAS,2022-23,33,26,2022-11-14,59
2056,22200204,1610612737,ATL,1610612749,MIL,2022-23,29,24,2022-11-14,53
2058,22200203,1610612746,LAC,1610612745,HOU,2022-23,31,23,2022-11-14,54
2059,22200203,1610612745,HOU,1610612746,LAC,2022-23,23,31,2022-11-14,54
2060,22200199,1610612765,DET,1610612761,TOR,2022-23,23,27,2022-11-14,50
2061,22200199,1610612761,TOR,1610612765,DET,2022-23,27,23,2022-11-14,50
2062,22200202,1610612756,PHX,1610612748,MIA,2022-23,31,35,2022-11-14,66
2063,22200202,1610612748,MIA,1610612756,PHX,2022-23,35,31,2022-11-14,66
2057,22200204,1610612749,MIL,1610612737,ATL,2022-23,24,29,2022-11-14,53
2041,22200209,1610612757,POR,1610612759,SAS,2022-23,30,29,2022-11-15,59
2040,22200209,1610612759,SAS,1610612757,POR,2022-23,29,30,2022-11-15,59
2042,22200206,1610612740,NOP,1610612763,MEM,2022-23,32,35,2022-11-15,67
2043,22200206,1610612763,MEM,1610612740,NOP,2022-23,35,32,2022-11-15,67
2045,22200207,1610612742,DAL,1610612746,LAC,2022-23,30,15,2022-11-15,45
2044,22200207,1610612746,LAC,1610612742,DAL,2022-23,15,30,2022-11-15,45
2047,22200208,1610612762,UTA,1610612752,NYK,2022-23,27,23,2022-11-15,50
2048,22200210,1610612758,SAC,1610612751,BKN,2022-23,36,30,2022-11-15,66
2049,22200210,1610612751,BKN,1610612758,SAC,2022-23,30,36,2022-11-15,66
2046,22200208,1610612752,NYK,1610612762,UTA,2022-23,23,27,2022-11-15,50
2020,22200218,1610612742,DAL,1610612745,HOU,2022-23,28,31,2022-11-16,59
2021,22200218,1610612745,HOU,1610612742,DAL,2022-23,31,28,2022-11-16,59
2022,22200211,1610612754,IND,1610612766,CHA,2022-23,27,27,2022-11-16,54
2023,22200211,1610612766,CHA,1610612754,IND,2022-23,27,27,2022-11-16,54
2024,22200213,1610612760,OKC,1610612764,WAS,2022-23,29,37,2022-11-16,66
2025,22200213,1610612764,WAS,1610612760,OKC,2022-23,37,29,2022-11-16,66
2026,22200219,1610612752,NYK,1610612743,DEN,2022-23,30,27,2022-11-16,57
2027,22200219,1610612743,DEN,1610612752,NYK,2022-23,27,30,2022-11-16,57
2028,22200216,1610612739,CLE,1610612749,MIL,2022-23,37,34,2022-11-16,71
2029,22200216,1610612749,MIL,1610612739,CLE,2022-23,34,37,2022-11-16,71
2031,22200214,1610612738,BOS,1610612737,ATL,2022-23,30,18,2022-11-16,48
2032,22200215,1610612761,TOR,1610612748,MIA,2022-23,27,31,2022-11-16,58
2033,22200215,1610612748,MIA,1610612761,TOR,2022-23,31,27,2022-11-16,58
2034,22200220,1610612744,GSW,1610612756,PHX,2022-23,33,36,2022-11-16,69
2035,22200220,1610612756,PHX,1610612744,GSW,2022-23,36,33,2022-11-16,69
2036,22200212,1610612753,ORL,1610612750,MIN,2022-23,24,42,2022-11-16,66
2037,22200212,1610612750,MIN,1610612753,ORL,2022-23,42,24,2022-11-16,66
2038,22200217,1610612741,CHI,1610612740,NOP,2022-23,28,32,2022-11-16,60
2039,22200217,1610612740,NOP,1610612741,CHI,2022-23,32,28,2022-11-16,60
2030,22200214,1610612737,ATL,1610612738,BOS,2022-23,18,30,2022-11-16,48
2014,22200221,1610612757,POR,1610612751,BKN,2022-23,28,28,2022-11-17,56
2016,22200222,1610612759,SAS,1610612758,SAC,2022-23,28,37,2022-11-17,65
2017,22200222,1610612758,SAC,1610612759,SAS,2022-23,37,28,2022-11-17,65
2015,22200221,1610612751,BKN,1610612757,POR,2022-23,28,28,2022-11-17,56
2019,22200223,1610612765,DET,1610612746,LAC,2022-23,23,15,2022-11-17,38
2018,22200223,1610612746,LAC,1610612765,DET,2022-23,15,23,2022-11-17,38
1992,22200230,1610612742,DAL,1610612743,DEN,2022-23,29,27,2022-11-18,56
2002,22200233,1610612744,GSW,1610612752,NYK,2022-23,35,19,2022-11-18,54
1993,22200230,1610612743,DEN,1610612742,DAL,2022-23,27,29,2022-11-18,56
1995,22200228,1610612745,HOU,1610612754,IND,2022-23,25,10,2022-11-18,35
1996,22200231,1610612738,BOS,1610612740,NOP,2022-23,40,25,2022-11-18,65
1997,22200231,1610612740,NOP,1610612738,BOS,2022-23,25,40,2022-11-18,65
1998,22200234,1610612765,DET,1610612747,LAL,2022-23,37,30,2022-11-18,67
1999,22200234,1610612747,LAL,1610612765,DET,2022-23,30,37,2022-11-18,67
2000,22200225,1610612766,CHA,1610612739,CLE,2022-23,14,28,2022-11-18,42
2001,22200225,1610612739,CLE,1610612766,CHA,2022-23,28,14,2022-11-18,42
2003,22200233,1610612752,NYK,1610612744,GSW,2022-23,19,35,2022-11-18,54
1994,22200228,1610612754,IND,1610612745,HOU,2022-23,10,25,2022-11-18,35
2005,22200226,1610612755,PHI,1610612749,MIL,2022-23,24,34,2022-11-18,58
2006,22200227,1610612753,ORL,1610612741,CHI,2022-23,37,24,2022-11-18,61
2007,22200227,1610612741,CHI,1610612753,ORL,2022-23,24,37,2022-11-18,61
2008,22200224,1610612764,WAS,1610612748,MIA,2022-23,33,31,2022-11-18,64
2009,22200224,1610612748,MIA,1610612764,WAS,2022-23,31,33,2022-11-18,64
2010,22200229,1610612760,OKC,1610612763,MEM,2022-23,28,33,2022-11-18,61
2011,22200229,1610612763,MEM,1610612760,OKC,2022-23,33,28,2022-11-18,61
2012,22200232,1610612762,UTA,1610612756,PHX,2022-23,42,35,2022-11-18,77
2004,22200226,1610612749,MIL,1610612755,PHI,2022-23,34,24,2022-11-18,58
2013,22200232,1610612756,PHX,1610612762,UTA,2022-23,35,42,2022-11-18,77
1982,22200235,1610612737,ATL,1610612761,TOR,2022-23,29,31,2022-11-19,60
1983,22200235,1610612761,TOR,1610612737,ATL,2022-23,31,29,2022-11-19,60
1984,22200239,1610612746,LAC,1610612759,SAS,2022-23,40,22,2022-11-19,62
1985,22200239,1610612759,SAS,1610612746,LAC,2022-23,22,40,2022-11-19,62
1986,22200238,1610612757,POR,1610612762,UTA,2022-23,23,20,2022-11-19,43
1989,22200236,1610612753,ORL,1610612754,IND,2022-23,28,22,2022-11-19,50
1988,22200236,1610612754,IND,1610612753,ORL,2022-23,22,28,2022-11-19,50
1990,22200237,1610612755,PHI,1610612750,MIN,2022-23,23,33,2022-11-19,56
1991,22200237,1610612750,MIN,1610612755,PHI,2022-23,33,23,2022-11-19,56
1987,22200238,1610612762,UTA,1610612757,POR,2022-23,20,23,2022-11-19,43
1972,22200247,1610612759,SAS,1610612747,LAL,2022-23,20,34,2022-11-20,54
1966,22200246,1610612742,DAL,1610612743,DEN,2022-23,25,25,2022-11-20,50
1967,22200246,1610612743,DEN,1610612742,DAL,2022-23,25,25,2022-11-20,50
1968,22200242,1610612765,DET,1610612758,SAC,2022-23,33,38,2022-11-20,71
1969,22200242,1610612758,SAC,1610612765,DET,2022-23,38,33,2022-11-20,71
1970,22200245,1610612744,GSW,1610612745,HOU,2022-23,40,28,2022-11-20,68
1971,22200245,1610612745,HOU,1610612744,GSW,2022-23,28,40,2022-11-20,68
1973,22200247,1610612747,LAL,1610612759,SAS,2022-23,34,20,2022-11-20,54
1981,22200243,1610612751,BKN,1610612763,MEM,2022-23,28,29,2022-11-20,57
1975,22200241,1610612764,WAS,1610612766,CHA,2022-23,35,27,2022-11-20,62
1976,22200244,1610612739,CLE,1610612748,MIA,2022-23,28,27,2022-11-20,55
1977,22200244,1610612748,MIA,1610612739,CLE,2022-23,27,28,2022-11-20,55
1978,22200240,1610612752,NYK,1610612756,PHX,2022-23,22,28,2022-11-20,50
1979,22200240,1610612756,PHX,1610612752,NYK,2022-23,28,22,2022-11-20,50
1980,22200243,1610612763,MEM,1610612751,BKN,2022-23,29,28,2022-11-20,57
1974,22200241,1610612766,CHA,1610612764,WAS,2022-23,27,35,2022-11-20,62
1957,22200252,1610612750,MIN,1610612748,MIA,2022-23,30,33,2022-11-21,63
1950,22200250,1610612741,CHI,1610612738,BOS,2022-23,28,23,2022-11-21,51
1951,22200250,1610612738,BOS,1610612741,CHI,2022-23,23,28,2022-11-21,51
1952,22200251,1610612757,POR,1610612749,MIL,2022-23,32,30,2022-11-21,62
1953,22200251,1610612749,MIL,1610612757,POR,2022-23,30,32,2022-11-21,62
1955,22200254,1610612752,NYK,1610612760,OKC,2022-23,38,34,2022-11-21,72
1956,22200252,1610612748,MIA,1610612750,MIN,2022-23,33,30,2022-11-21,63
1958,22200248,1610612737,ATL,1610612739,CLE,2022-23,26,38,2022-11-21,64
1954,22200254,1610612760,OKC,1610612752,NYK,2022-23,34,38,2022-11-21,72
1960,22200255,1610612746,LAC,1610612762,UTA,2022-23,34,24,2022-11-21,58
1965,22200253,1610612744,GSW,1610612740,NOP,2022-23,16,35,2022-11-21,51
1964,22200253,1610612740,NOP,1610612744,GSW,2022-23,35,16,2022-11-21,51
1963,22200249,1610612754,IND,1610612753,ORL,2022-23,27,28,2022-11-21,55
1959,22200248,1610612739,CLE,1610612737,ATL,2022-23,38,26,2022-11-21,64
1962,22200249,1610612753,ORL,1610612754,IND,2022-23,28,27,2022-11-21,55
1961,22200255,1610612762,UTA,1610612746,LAC,2022-23,24,34,2022-11-21,58
1943,22200256,1610612755,PHI,1610612751,BKN,2022-23,33,26,2022-11-22,59
1945,22200257,1610612758,SAC,1610612763,MEM,2022-23,28,31,2022-11-22,59
1946,22200258,1610612765,DET,1610612743,DEN,2022-23,28,29,2022-11-22,57
1942,22200256,1610612751,BKN,1610612755,PHI,2022-23,26,33,2022-11-22,59
1948,22200259,1610612756,PHX,1610612747,LAL,2022-23,26,22,2022-11-22,48
1949,22200259,1610612747,LAL,1610612756,PHX,2022-23,22,26,2022-11-22,48
1947,22200258,1610612743,DEN,1610612765,DET,2022-23,29,28,2022-11-22,57
1944,22200257,1610612763,MEM,1610612758,SAC,2022-23,31,28,2022-11-22,59
1929,22200267,1610612749,MIL,1610612741,CHI,2022-23,33,32,2022-11-23,65
1919,22200260,1610612766,CHA,1610612755,PHI,2022-23,21,33,2022-11-23,54
1918,22200260,1610612755,PHI,1610612766,CHA,2022-23,33,21,2022-11-23,54
1920,22200262,1610612754,IND,1610612750,MIN,2022-23,21,29,2022-11-23,50
1921,22200262,1610612750,MIN,1610612754,IND,2022-23,29,21,2022-11-23,50
1922,22200266,1610612761,TOR,1610612751,BKN,2022-23,26,38,2022-11-23,64
1923,22200266,1610612751,BKN,1610612761,TOR,2022-23,38,26,2022-11-23,64
1924,22200264,1610612738,BOS,1610612742,DAL,2022-23,34,23,2022-11-23,57
1925,22200264,1610612742,DAL,1610612738,BOS,2022-23,23,34,2022-11-23,57
1926,22200265,1610612764,WAS,1610612748,MIA,2022-23,26,28,2022-11-23,54
1927,22200265,1610612748,MIA,1610612764,WAS,2022-23,28,26,2022-11-23,54
1928,22200267,1610612741,CHI,1610612749,MIL,2022-23,32,33,2022-11-23,65
1931,22200270,1610612765,DET,1610612762,UTA,2022-23,30,25,2022-11-23,55
1932,22200263,1610612758,SAC,1610612737,ATL,2022-23,26,35,2022-11-23,61
1930,22200270,1610612762,UTA,1610612765,DET,2022-23,25,30,2022-11-23,55
1941,22200261,1610612757,POR,1610612739,CLE,2022-23,21,28,2022-11-23,49
1939,22200268,1610612743,DEN,1610612760,OKC,2022-23,38,21,2022-11-23,59
1938,22200268,1610612760,OKC,1610612743,DEN,2022-23,21,38,2022-11-23,59
1940,22200261,1610612739,CLE,1610612757,POR,2022-23,28,21,2022-11-23,49
1936,22200271,1610612744,GSW,1610612746,LAC,2022-23,32,29,2022-11-23,61
1935,22200269,1610612740,NOP,1610612759,SAS,2022-23,29,19,2022-11-23,48
1934,22200269,1610612759,SAS,1610612740,NOP,2022-23,19,29,2022-11-23,48
1933,22200263,1610612737,ATL,1610612758,SAC,2022-23,35,26,2022-11-23,61
1937,22200271,1610612746,LAC,1610612744,GSW,2022-23,29,32,2022-11-23,61
1898,22200274,1610612757,POR,1610612752,NYK,2022-23,25,31,2022-11-25,56
1902,22200279,1610612740,NOP,1610612763,MEM,2022-23,25,44,2022-11-25,69
1901,22200283,1610612765,DET,1610612756,PHX,2022-23,22,23,2022-11-25,45
1900,22200283,1610612756,PHX,1610612765,DET,2022-23,23,22,2022-11-25,45
1899,22200274,1610612752,NYK,1610612757,POR,2022-23,31,25,2022-11-25,56
1897,22200284,1610612744,GSW,1610612762,UTA,2022-23,37,23,2022-11-25,60
1890,22200276,1610612754,IND,1610612751,BKN,2022-23,23,35,2022-11-25,58
1895,22200282,1610612747,LAL,1610612759,SAS,2022-23,33,21,2022-11-25,54
1894,22200282,1610612759,SAS,1610612747,LAL,2022-23,21,33,2022-11-25,54
1893,22200273,1610612755,PHI,1610612753,ORL,2022-23,24,29,2022-11-25,53
1903,22200279,1610612763,MEM,1610612740,NOP,2022-23,44,25,2022-11-25,69
1891,22200276,1610612751,BKN,1610612754,IND,2022-23,35,23,2022-11-25,58
1896,22200284,1610612762,UTA,1610612744,GSW,2022-23,23,37,2022-11-25,60
1904,22200272,1610612766,CHA,1610612750,MIN,2022-23,29,34,2022-11-25,63
1892,22200273,1610612753,ORL,1610612755,PHI,2022-23,29,24,2022-11-25,53
1906,22200278,1610612745,HOU,1610612737,ATL,2022-23,38,33,2022-11-25,71
1917,22200280,1610612749,MIL,1610612739,CLE,2022-23,25,30,2022-11-25,55
1916,22200280,1610612739,CLE,1610612749,MIL,2022-23,30,25,2022-11-25,55
1915,22200285,1610612743,DEN,1610612746,LAC,2022-23,31,26,2022-11-25,57
1914,22200285,1610612746,LAC,1610612743,DEN,2022-23,26,31,2022-11-25,57
1913,22200275,1610612758,SAC,1610612738,BOS,2022-23,22,36,2022-11-25,58
1905,22200272,1610612750,MIN,1610612766,CHA,2022-23,34,29,2022-11-25,63
1911,22200277,1610612748,MIA,1610612764,WAS,2022-23,28,38,2022-11-25,66
1910,22200277,1610612764,WAS,1610612748,MIA,2022-23,38,28,2022-11-25,66
1909,22200281,1610612741,CHI,1610612760,OKC,2022-23,30,32,2022-11-25,62
1908,22200281,1610612760,OKC,1610612741,CHI,2022-23,32,30,2022-11-25,62
1907,22200278,1610612737,ATL,1610612745,HOU,2022-23,33,38,2022-11-25,71
1912,22200275,1610612738,BOS,1610612758,SAC,2022-23,36,22,2022-11-25,58
1882,22200288,1610612759,SAS,1610612747,LAL,2022-23,34,33,2022-11-26,67
1883,22200288,1610612747,LAL,1610612759,SAS,2022-23,33,34,2022-11-26,67
1884,22200286,1610612742,DAL,1610612761,TOR,2022-23,29,24,2022-11-26,53
1886,22200289,1610612756,PHX,1610612762,UTA,2022-23,22,32,2022-11-26,54
1885,22200286,1610612761,TOR,1610612742,DAL,2022-23,24,29,2022-11-26,53
1888,22200287,1610612745,HOU,1610612760,OKC,2022-23,23,22,2022-11-26,45
1887,22200289,1610612762,UTA,1610612756,PHX,2022-23,32,22,2022-11-26,54
1889,22200287,1610612760,OKC,1610612745,HOU,2022-23,22,23,2022-11-26,45
1872,22200291,1610612744,GSW,1610612750,MIN,2022-23,47,27,2022-11-27,74
1865,22200292,1610612746,LAC,1610612754,IND,2022-23,35,29,2022-11-27,64
1864,22200292,1610612754,IND,1610612746,LAC,2022-23,29,35,2022-11-27,64
1866,22200296,1610612752,NYK,1610612763,MEM,2022-23,26,25,2022-11-27,51
1867,22200296,1610612763,MEM,1610612752,NYK,2022-23,25,26,2022-11-27,51
1868,22200294,1610612738,BOS,1610612764,WAS,2022-23,35,26,2022-11-27,61
1869,22200294,1610612764,WAS,1610612738,BOS,2022-23,26,35,2022-11-27,61
1870,22200293,1610612748,MIA,1610612737,ATL,2022-23,23,31,2022-11-27,54
1871,22200293,1610612737,ATL,1610612748,MIA,2022-23,31,23,2022-11-27,54
1873,22200291,1610612750,MIN,1610612744,GSW,2022-23,27,47,2022-11-27,74
1875,22200298,1610612742,DAL,1610612749,MIL,2022-23,33,41,2022-11-27,74
1876,22200297,1610612753,ORL,1610612755,PHI,2022-23,32,36,2022-11-27,68
1877,22200297,1610612755,PHI,1610612753,ORL,2022-23,36,32,2022-11-27,68
1878,22200295,1610612739,CLE,1610612765,DET,2022-23,20,26,2022-11-27,46
1879,22200295,1610612765,DET,1610612739,CLE,2022-23,26,20,2022-11-27,46
1880,22200290,1610612757,POR,1610612751,BKN,2022-23,24,31,2022-11-27,55
1881,22200290,1610612751,BKN,1610612757,POR,2022-23,31,24,2022-11-27,55
1874,22200298,1610612749,MIL,1610612742,DAL,2022-23,41,33,2022-11-27,74
1851,22200305,1610612743,DEN,1610612745,HOU,2022-23,42,39,2022-11-28,81
1850,22200305,1610612745,HOU,1610612743,DEN,2022-23,39,42,2022-11-28,81
1849,22200303,1610612761,TOR,1610612739,CLE,2022-23,26,24,2022-11-28,50
1845,22200300,1610612750,MIN,1610612764,WAS,2022-23,33,38,2022-11-28,71
1847,22200304,1610612760,OKC,1610612740,NOP,2022-23,26,34,2022-11-28,60
1846,22200304,1610612740,NOP,1610612760,OKC,2022-23,34,26,2022-11-28,60
1852,22200307,1610612758,SAC,1610612756,PHX,2022-23,26,31,2022-11-28,57
1844,22200300,1610612764,WAS,1610612750,MIN,2022-23,38,33,2022-11-28,71
1848,22200303,1610612739,CLE,1610612761,TOR,2022-23,24,26,2022-11-28,50
1853,22200307,1610612756,PHX,1610612758,SAC,2022-23,31,26,2022-11-28,57
1857,22200299,1610612737,ATL,1610612755,PHI,2022-23,34,23,2022-11-28,57
1855,22200308,1610612754,IND,1610612747,LAL,2022-23,29,32,2022-11-28,61
1856,22200299,1610612755,PHI,1610612737,ATL,2022-23,23,34,2022-11-28,57
1858,22200306,1610612741,CHI,1610612762,UTA,2022-23,27,27,2022-11-28,54
1859,22200306,1610612762,UTA,1610612741,CHI,2022-23,27,27,2022-11-28,54
1860,22200301,1610612738,BOS,1610612766,CHA,2022-23,45,19,2022-11-28,64
1861,22200301,1610612766,CHA,1610612738,BOS,2022-23,19,45,2022-11-28,64
1862,22200302,1610612753,ORL,1610612751,BKN,2022-23,28,23,2022-11-28,51
1863,22200302,1610612751,BKN,1610612753,ORL,2022-23,23,28,2022-11-28,51
1854,22200308,1610612747,LAL,1610612754,IND,2022-23,32,29,2022-11-28,61
1838,22200311,1610612746,LAC,1610612757,POR,2022-23,25,30,2022-11-29,55
1839,22200311,1610612757,POR,1610612746,LAC,2022-23,30,25,2022-11-29,55
1840,22200310,1610612744,GSW,1610612742,DAL,2022-23,24,36,2022-11-29,60
1843,22200309,1610612752,NYK,1610612765,DET,2022-23,40,32,2022-11-29,72
1842,22200309,1610612765,DET,1610612752,NYK,2022-23,32,40,2022-11-29,72
1841,22200310,1610612742,DAL,1610612744,GSW,2022-23,36,24,2022-11-29,60
1814,22200315,1610612751,BKN,1610612764,WAS,2022-23,29,28,2022-11-30,57
1815,22200315,1610612764,WAS,1610612751,BKN,2022-23,28,29,2022-11-30,57
