index,GAME_ID,PTS_QTR1,OPP_PTS_QTR1
2672,0022300589,28,27
2673,0022300589,27,28
3689,0022300590,31,34
3688,0022300590,34,31
3684,0022300591,37,28
3685,0022300591,28,37
3669,0022300592,34,38
3668,0022300592,38,34
3674,0022300593,24,24
3677,0022300594,36,37
3676,0022300594,37,36
3671,0022300595,25,20
3670,0022300595,20,25
3672,0022300596,31,31
3679,0022300597,17,21
3678,0022300597,21,17
3666,0022300598,24,31
3667,0022300598,31,24
3681,0022300599,24,30
3680,0022300599,30,24
3663,0022300600,27,24
3662,0022300600,24,27
3657,0022300601,19,22
3656,0022300601,22,19
3655,0022300602,33,24
3654,0022300602,24,33
3661,0022300603,35,25
3660,0022300603,25,35
3659,0022300604,33,25
3658,0022300604,25,33
3664,0022300605,31,36
3665,0022300605,36,31
3642,0022300606,30,30
3648,0022300607,19,38
3649,0022300607,38,19
3645,0022300608,34,35
3644,0022300608,35,34
3651,0022300609,30,25
3650,0022300609,25,30
3641,0022300610,34,32
3640,0022300610,32,34
3639,0022300611,24,26
3638,0022300611,26,24
3652,0022300612,37,22
3653,0022300612,22,37
3647,0022300613,24,27
3646,0022300613,27,24
3635,0022300614,29,28
3634,0022300614,28,29
3628,0022300615,26,28
3629,0022300615,28,26
3630,0022300616,30,34
3631,0022300616,34,30
3637,0022300617,28,38
3636,0022300617,38,28
3633,0022300618,35,29
3632,0022300618,29,35
3618,0022300619,28,31
3619,0022300619,31,28
3620,0022300620,30,24
3621,0022300620,24,30
3623,0022300621,22,21
3622,0022300621,21,22
3612,0022300622,28,35
3613,0022300622,35,28
3624,0022300623,30,31
3625,0022300623,31,30
3617,0022300624,32,28
3616,0022300624,28,32
3615,0022300625,34,25
3614,0022300625,25,34
3626,0022300626,38,31
3627,0022300626,31,38
3609,0022300627,25,34
3608,0022300627,34,25
3607,0022300628,36,29
3606,0022300628,29,36
3599,0022300629,24,31
3598,0022300629,31,24
3601,0022300630,42,29
3600,0022300630,29,42
3611,0022300631,21,33
3610,0022300631,33,21
3605,0022300632,40,32
3604,0022300632,32,40
3603,0022300633,32,31
3602,0022300633,31,32
3590,0022300634,27,31
3591,0022300634,31,27
3583,0022300635,28,30
3582,0022300635,30,28
3592,0022300636,40,31
3593,0022300636,31,40
3586,0022300637,20,29
3587,0022300637,29,20
3584,0022300638,31,31
3595,0022300639,30,28
3594,0022300639,28,30
3596,0022300640,24,22
3597,0022300640,22,24
3589,0022300641,26,33
3588,0022300641,33,26
3574,0022300642,33,36
3575,0022300642,36,33
3581,0022300643,30,27
3580,0022300643,27,30
3562,0022300644,31,27
3563,0022300644,27,31
3577,0022300645,15,35
3576,0022300645,35,15
3578,0022300646,26,21
3579,0022300646,21,26
3571,0022300647,47,24
3570,0022300647,24,47
3567,0022300648,32,36
3566,0022300648,36,32
3569,0022300649,36,23
3568,0022300649,23,36
3565,0022300650,30,33
3564,0022300650,33,30
3572,0022300651,25,29
3573,0022300651,29,25
3559,0022300652,23,27
3558,0022300652,27,23
3561,0022300653,34,26
3560,0022300653,26,34
3555,0022300654,24,31
3554,0022300654,31,24
3557,0022300655,37,26
3556,0022300655,26,37
3553,0022300656,26,23
3552,0022300656,23,26
3536,0022300657,25,26
3537,0022300657,26,25
3538,0022300658,25,28
3539,0022300658,28,25
3531,0022300659,25,36
3530,0022300659,36,25
3545,0022300660,43,28
3544,0022300660,28,43
3548,0022300661,25,33
3549,0022300661,33,25
3551,0022300662,42,31
3550,0022300662,31,42
3533,0022300663,18,33
3532,0022300663,33,18
3528,0022300664,29,28
3529,0022300664,28,29
3546,0022300665,25,35
3547,0022300665,35,25
3535,0022300666,26,35
3534,0022300666,35,26
3542,0022300667,26,25
3543,0022300667,25,26
3541,0022300668,20,28
3540,0022300668,28,20
3522,0022300669,29,36
3523,0022300669,36,29
3527,0022300670,36,26
3526,0022300670,26,36
3525,0022300671,22,29
3524,0022300671,29,22
3521,0022300672,31,27
3520,0022300672,27,31
3518,0022300673,23,28
3519,0022300673,28,23
3517,0022300674,28,27
3516,0022300674,27,28
3509,0022300675,30,23
3508,0022300675,23,30
3507,0022300676,37,35
3506,0022300676,35,37
3498,0022300677,30,30
3510,0022300678,22,28
3511,0022300678,28,22
3515,0022300679,33,25
3514,0022300679,25,33
3504,0022300680,24,21
3505,0022300680,21,24
3503,0022300681,27,30
3502,0022300681,30,27
3512,0022300682,28,19
3513,0022300682,19,28
3501,0022300683,38,37
3500,0022300683,37,38
3495,0022300684,28,25
3494,0022300684,25,28
3497,0022300685,36,26
3496,0022300685,26,36
3491,0022300686,32,39
3490,0022300686,39,32
3492,0022300687,27,27
3484,0022300688,27,33
3485,0022300688,33,27
3480,0022300689,33,31
3481,0022300689,31,33
3471,0022300690,30,33
3470,0022300690,33,30
3483,0022300691,39,38
3482,0022300691,38,39
3479,0022300692,23,37
3478,0022300692,37,23
3477,0022300693,23,24
3476,0022300693,24,23
3472,0022300694,26,38
3473,0022300694,38,26
3489,0022300695,39,19
3488,0022300695,19,39
3474,0022300696,24,33
3475,0022300696,33,24
3486,0022300697,33,20
3487,0022300697,20,33
3462,0022300698,38,22
3463,0022300698,22,38
3460,0022300699,28,33
3461,0022300699,33,28
3468,0022300700,32,25
3469,0022300700,25,32
3466,0022300701,25,27
3467,0022300701,27,25
3459,0022300702,44,20
3458,0022300702,20,44
3464,0022300703,25,30
3465,0022300703,30,25
3454,0022300704,24,29
3455,0022300704,29,24
3453,0022300705,28,42
3452,0022300705,42,28
3440,0022300706,29,20
3441,0022300706,20,29
3447,0022300707,13,26
3446,0022300707,26,13
3451,0022300708,19,22
3450,0022300708,22,19
3457,0022300709,23,31
3456,0022300709,31,23
3449,0022300710,33,23
3448,0022300710,23,33
3445,0022300711,26,32
3444,0022300711,32,26
3442,0022300712,37,25
3443,0022300712,25,37
3435,0022300713,37,29
3434,0022300713,29,37
3433,0022300714,34,39
3432,0022300714,39,34
3431,0022300715,33,26
3430,0022300715,26,33
3439,0022300716,37,28
3438,0022300716,28,37
3429,0022300717,20,23
3428,0022300717,23,20
3437,0022300718,36,19
3436,0022300718,19,36
3420,0022300719,39,41
3421,0022300719,41,39
3417,0022300720,31,24
3416,0022300720,24,31
3423,0022300721,26,19
3422,0022300721,19,26
3419,0022300722,24,33
3418,0022300722,33,24
3426,0022300723,33,22
3427,0022300723,22,33
3415,0022300724,28,33
3414,0022300724,33,28
3425,0022300725,23,22
3424,0022300725,22,23
3401,0022300726,27,36
3400,0022300726,36,27
3404,0022300727,22,15
3405,0022300727,15,22
3412,0022300728,27,27
3409,0022300729,35,37
3408,0022300729,37,35
3403,0022300730,32,31
3402,0022300730,31,32
3406,0022300731,36,19
3407,0022300731,19,36
3411,0022300732,36,31
3410,0022300732,31,36
3395,0022300733,45,34
3394,0022300733,34,45
3393,0022300734,20,23
3392,0022300734,23,20
3397,0022300735,32,21
3396,0022300735,21,32
3382,0022300736,22,28
3383,0022300736,28,22
3399,0022300737,27,31
3398,0022300737,31,27
3389,0022300738,26,30
3388,0022300738,30,26
3387,0022300739,28,40
3386,0022300739,40,28
3390,0022300740,23,29
3391,0022300740,29,23
3384,0022300741,25,30
3385,0022300741,30,25
3375,0022300742,37,26
3374,0022300742,26,37
3377,0022300743,35,31
3376,0022300743,31,35
3372,0022300744,34,20
3373,0022300744,20,34
3378,0022300745,31,17
3379,0022300745,17,31
3381,0022300746,32,35
3380,0022300746,35,32
3370,0022300747,36,39
3371,0022300747,39,36
3357,0022300748,47,30
3356,0022300748,30,47
3367,0022300749,30,31
3366,0022300749,31,30
3348,0022300750,33,30
3349,0022300750,30,33
3350,0022300751,25,28
3351,0022300751,28,25
3365,0022300752,24,26
3364,0022300752,26,24
3369,0022300753,33,26
3368,0022300753,26,33
3360,0022300754,19,31
3361,0022300754,31,19
3355,0022300755,27,26
3354,0022300755,26,27
3353,0022300756,30,24
3352,0022300756,24,30
3362,0022300757,33,28
3363,0022300757,28,33
3359,0022300758,29,24
3358,0022300758,24,29
3347,0022300759,22,26
3346,0022300759,26,22
3345,0022300760,27,29
3344,0022300760,29,27
3337,0022300761,24,25
3336,0022300761,25,24
3339,0022300762,33,34
3338,0022300762,34,33
3324,0022300763,26,33
3325,0022300763,33,26
3332,0022300764,28,34
3333,0022300764,34,28
3340,0022300765,22,29
3341,0022300765,29,22
3329,0022300766,31,26
3328,0022300766,26,31
3343,0022300767,23,28
3342,0022300767,28,23
3335,0022300768,26,22
3334,0022300768,22,26
3327,0022300769,34,26
3326,0022300769,26,34
3330,0022300770,24,28
3331,0022300770,28,24
3316,0022300771,36,30
3317,0022300771,30,36
3321,0022300772,32,31
3320,0022300772,31,32
3313,0022300773,28,40
3312,0022300773,40,28
3319,0022300774,38,39
3318,0022300774,39,38
3323,0022300775,37,25
3322,0022300775,25,37
3315,0022300776,34,24
3314,0022300776,24,34
3306,0022300777,31,29
3307,0022300777,29,31
3290,0022300778,36,27
3291,0022300778,27,36
3288,0022300779,33,33
3297,0022300780,15,30
3296,0022300780,30,15
3299,0022300781,32,25
3298,0022300781,25,32
3311,0022300782,35,31
3310,0022300782,31,35
3301,0022300783,21,36
3300,0022300783,36,21
3295,0022300784,31,26
3294,0022300784,26,31
3292,0022300785,25,32
3293,0022300785,32,25
3305,0022300786,16,27
3304,0022300786,27,16
3309,0022300787,25,37
3308,0022300787,37,25
3287,0022300788,34,28
3286,0022300788,28,34
3303,0022300789,30,23
3302,0022300789,23,30
3285,0022300790,29,26
3284,0022300790,26,29
3283,0022300791,14,44
3282,0022300791,44,14
3257,0022300792,29,24
3256,0022300792,24,29
3270,0022300793,42,25
3271,0022300793,25,42
3266,0022300794,21,32
3267,0022300794,32,21
3258,0022300795,30,21
3259,0022300795,21,30
3261,0022300796,32,33
3260,0022300796,33,32
3269,0022300797,23,31
3268,0022300797,31,23
3273,0022300798,27,31
3272,0022300798,31,27
3276,0022300799,33,35
3277,0022300799,35,33
3265,0022300800,25,38
3264,0022300800,38,25
3278,0022300801,26,34
3279,0022300801,34,26
3262,0022300802,31,28
3263,0022300802,28,31
3275,0022300803,32,30
3274,0022300803,30,32
3253,0022300804,33,22
3252,0022300804,22,33
3248,0022300805,25,25
3244,0022300806,20,28
3245,0022300806,28,20
3254,0022300807,29,29
3239,0022300808,27,31
3238,0022300808,31,27
3241,0022300809,28,41
3240,0022300809,41,28
3237,0022300810,24,31
3236,0022300810,31,24
3250,0022300811,22,15
3251,0022300811,15,22
3246,0022300812,25,20
3247,0022300812,20,25
3243,0022300813,30,26
3242,0022300813,26,30
3234,0022300814,30,32
3235,0022300814,32,30
3230,0022300815,22,23
3231,0022300815,23,22
3232,0022300816,30,26
3233,0022300816,26,30
3228,0022300817,35,21
3229,0022300817,21,35
3227,0022300818,28,45
3226,0022300818,45,28
3220,0022300819,32,32
3212,0022300820,31,27
3213,0022300820,27,31
3216,0022300821,19,22
3217,0022300821,22,19
3222,0022300822,34,31
3223,0022300822,31,34
3214,0022300823,28,21
3215,0022300823,21,28
3209,0022300824,36,30
3208,0022300824,30,36
3211,0022300825,32,18
3210,0022300825,18,32
3224,0022300826,24,18
3225,0022300826,18,24
3219,0022300827,28,25
3218,0022300827,25,28
3207,0022300828,27,29
3206,0022300828,29,27
3204,0022300829,30,28
3205,0022300829,28,30
3203,0022300830,30,18
3202,0022300830,18,30
3200,0022300831,33,32
3201,0022300831,32,33
3184,0022300832,24,23
3185,0022300832,23,24
3199,0022300833,33,25
3198,0022300833,25,33
3188,0022300834,23,25
3189,0022300834,25,23
3181,0022300835,26,18
3180,0022300835,18,26
3190,0022300836,30,30
3178,0022300837,19,26
3179,0022300837,26,19
3196,0022300838,21,29
3197,0022300838,29,21
3194,0022300839,29,22
3195,0022300839,22,29
3193,0022300840,16,32
3192,0022300840,32,16
3186,0022300841,28,29
3187,0022300841,29,28
3183,0022300842,28,15
3182,0022300842,15,28
3174,0022300843,24,40
3175,0022300843,40,24
3168,0022300844,36,34
3169,0022300844,34,36
3167,0022300845,26,24
3166,0022300845,24,26
3173,0022300846,23,32
3172,0022300846,32,23
3171,0022300847,35,28
3170,0022300847,28,35
3176,0022300848,29,30
3177,0022300848,30,29
3151,0022300849,25,35
3150,0022300849,35,25
3161,0022300850,21,29
3160,0022300850,29,21
3159,0022300851,16,34
3158,0022300851,34,16
3157,0022300852,31,19
3156,0022300852,19,31
3162,0022300853,37,37
3164,0022300854,33,17
3165,0022300854,17,33
3155,0022300855,36,20
3154,0022300855,20,36
3153,0022300856,34,31
3152,0022300856,31,34
3148,0022300857,32,24
3149,0022300857,24,32
3139,0022300858,32,27
3138,0022300858,27,32
3134,0022300859,32,38
3135,0022300859,38,32
3143,0022300860,28,31
3142,0022300860,31,28
3145,0022300861,21,17
3144,0022300861,17,21
3132,0022300862,22,30
3133,0022300862,30,22
3141,0022300863,26,48
3140,0022300863,48,26
3137,0022300864,24,33
3136,0022300864,33,24
3146,0022300865,33,30
3147,0022300865,30,33
3125,0022300866,28,21
3124,0022300866,21,28
3123,0022300867,30,34
3122,0022300867,34,30
3131,0022300868,20,25
3130,0022300868,25,20
3129,0022300869,33,27
3128,0022300869,27,33
3126,0022300870,38,19
3127,0022300870,19,38
3108,0022300871,22,32
3109,0022300871,32,22
3118,0022300872,44,22
3119,0022300872,22,44
3115,0022300873,18,30
3114,0022300873,30,18
3107,0022300874,31,27
3106,0022300874,27,31
3111,0022300875,27,29
3110,0022300875,29,27
3120,0022300876,28,19
3121,0022300876,19,28
3113,0022300877,16,26
3112,0022300877,26,16
3116,0022300878,24,28
3117,0022300878,28,24
3099,0022300879,31,29
3098,0022300879,29,31
3100,0022300880,35,25
3101,0022300880,25,35
3097,0022300881,26,28
3096,0022300881,28,26
3105,0022300882,35,41
3104,0022300882,41,35
3102,0022300883,22,36
3103,0022300883,36,22
3094,0022300884,25,25
3093,0022300885,20,25
3092,0022300885,25,20
3089,0022300886,33,25
3088,0022300886,25,33
3083,0022300887,30,23
3082,0022300887,23,30
3091,0022300888,26,36
3090,0022300888,36,26
3081,0022300889,15,33
3080,0022300889,33,15
3076,0022300890,42,28
3077,0022300890,28,42
3085,0022300891,26,21
3084,0022300891,21,26
3078,0022300892,35,32
3079,0022300892,32,35
3086,0022300893,28,32
3087,0022300893,32,28
3075,0022300894,34,23
3074,0022300894,23,34
3060,0022300895,28,31
3061,0022300895,31,28
3073,0022300896,31,37
3072,0022300896,37,31
3069,0022300897,27,19
3068,0022300897,19,27
3067,0022300898,33,29
3066,0022300898,29,33
3063,0022300899,32,40
3062,0022300899,40,32
3064,0022300900,32,27
3065,0022300900,27,32
3071,0022300901,28,37
3070,0022300901,37,28
3053,0022300902,16,26
3052,0022300902,26,16
3057,0022300903,33,23
3056,0022300903,23,33
3050,0022300904,36,28
3051,0022300904,28,36
3049,0022300905,25,39
3048,0022300905,39,25
3047,0022300906,28,30
3046,0022300906,30,28
3055,0022300907,31,25
3054,0022300907,25,31
3058,0022300908,31,30
3059,0022300908,30,31
3036,0022300909,36,15
3037,0022300909,15,36
3031,0022300910,16,24
3030,0022300910,24,16
3044,0022300911,25,23
3045,0022300911,23,25
3035,0022300912,31,23
3034,0022300912,23,31
3039,0022300913,20,31
3038,0022300913,31,20
3040,0022300914,27,29
3041,0022300914,29,27
3033,0022300915,30,27
3032,0022300915,27,30
3042,0022300916,31,28
3043,0022300916,28,31
3027,0022300917,23,29
3026,0022300917,29,23
3023,0022300918,35,31
3022,0022300918,31,35
3021,0022300919,35,33
3020,0022300919,33,35
3029,0022300920,26,31
3028,0022300920,31,26
3017,0022300921,27,32
3016,0022300921,32,27
3019,0022300922,22,38
3018,0022300922,38,22
3024,0022300923,16,33
3025,0022300923,33,16
3011,0022300924,29,33
3010,0022300924,33,29
3015,0022300925,20,26
3014,0022300925,26,20
3006,0022300926,27,25
3007,0022300926,25,27
3002,0022300927,15,15
3000,0022300928,24,18
3001,0022300928,18,24
2998,0022300929,23,30
2999,0022300929,30,23
3005,0022300930,29,28
3004,0022300930,28,29
3008,0022300931,38,24
3009,0022300931,24,38
3012,0022300932,28,32
3013,0022300932,32,28
2995,0022300933,23,34
2994,0022300933,34,23
2997,0022300934,41,32
2996,0022300934,32,41
2993,0022300935,16,44
2992,0022300935,44,16
2988,0022300936,37,29
2989,0022300936,29,37
2987,0022300937,32,34
2986,0022300937,34,32
2990,0022300938,37,28
2991,0022300938,28,37
2975,0022300939,14,26
2974,0022300939,26,14
2979,0022300940,29,21
2978,0022300940,21,29
2981,0022300941,17,22
2980,0022300941,22,17
2983,0022300942,24,30
2982,0022300942,30,24
2977,0022300943,44,33
2976,0022300943,33,44
2972,0022300944,34,21
2973,0022300944,21,34
2984,0022300945,38,30
2985,0022300945,30,38
2959,0022300946,32,27
2958,0022300946,27,32
2969,0022300947,16,33
2968,0022300947,33,16
2971,0022300948,30,28
2970,0022300948,28,30
2963,0022300949,26,19
2962,0022300949,19,26
2954,0022300950,19,31
2955,0022300950,31,19
2966,0022300951,30,22
2967,0022300951,22,30
2964,0022300952,27,27
2956,0022300953,24,17
2957,0022300953,17,24
2960,0022300954,29,29
2949,0022300955,32,35
2948,0022300955,35,32
2947,0022300956,26,37
2946,0022300956,37,26
2944,0022300957,33,31
2945,0022300957,31,33
2951,0022300958,24,29
2950,0022300958,29,24
2943,0022300959,33,27
2942,0022300959,27,33
2952,0022300960,25,26
2953,0022300960,26,25
2933,0022300961,26,28
2932,0022300961,28,26
2937,0022300962,27,28
2936,0022300962,28,27
2935,0022300963,27,24
2934,0022300963,24,27
2939,0022300964,22,20
2938,0022300964,20,22
2931,0022300965,37,18
2930,0022300965,18,37
2940,0022300966,34,28
2941,0022300966,28,34
2925,0022300967,29,34
2924,0022300967,34,29
2922,0022300968,30,25
2923,0022300968,25,30
2914,0022300969,24,27
2915,0022300969,27,24
2912,0022300970,36,33
2913,0022300970,33,36
2917,0022300971,19,32
2916,0022300971,32,19
2929,0022300972,29,27
2928,0022300972,27,29
2918,0022300973,36,30
2919,0022300973,30,36
2920,0022300974,19,19
2926,0022300975,21,22
2927,0022300975,22,21
2911,0022300976,36,39
2910,0022300976,39,36
2909,0022300977,23,21
2908,0022300977,21,23
2903,0022300978,30,34
2902,0022300978,34,30
2901,0022300979,26,24
2900,0022300979,24,26
2907,0022300980,27,45
2906,0022300980,45,27
2899,0022300981,25,29
2898,0022300981,29,25
2905,0022300982,31,29
2904,0022300982,29,31
2884,0022300983,25,34
2885,0022300983,34,25
2895,0022300984,31,28
2894,0022300984,28,31
2891,0022300985,23,31
2890,0022300985,31,23
2892,0022300986,27,29
2893,0022300986,29,27
2883,0022300987,37,25
2882,0022300987,25,37
2896,0022300988,30,22
2897,0022300988,22,30
2887,0022300989,28,32
2886,0022300989,32,28
2889,0022300990,28,38
2888,0022300990,38,28
2874,0022300991,17,27
2875,0022300991,27,17
2876,0022300992,36,39
2877,0022300992,39,36
2879,0022300993,27,21
2878,0022300993,21,27
2873,0022300994,38,30
2872,0022300994,30,38
2880,0022300995,35,28
2881,0022300995,28,35
2856,0022300996,31,30
2857,0022300996,30,31
2867,0022300997,24,29
2866,0022300997,29,24
2865,0022300998,33,28
2864,0022300998,28,33
2871,0022300999,32,27
2870,0022300999,27,32
2862,0022301000,25,31
2863,0022301000,31,25
2859,0022301001,33,32
2858,0022301001,32,33
2861,0022301002,23,21
2860,0022301002,21,23
2869,0022301003,27,28
2868,0022301003,28,27
2845,0022301004,23,28
2844,0022301004,28,23
2847,0022301005,35,27
2846,0022301005,27,35
2849,0022301006,28,42
2848,0022301006,42,28
2853,0022301007,26,19
2852,0022301007,19,26
2855,0022301008,27,26
2854,0022301008,26,27
2851,0022301009,32,30
2850,0022301009,30,32
2843,0022301010,30,37
2842,0022301010,37,30
2826,0022301011,32,34
2827,0022301011,34,32
2832,0022301012,35,28
2833,0022301012,28,35
2828,0022301013,20,21
2829,0022301013,21,20
2839,0022301014,25,20
2838,0022301014,20,25
2834,0022301015,30,18
2835,0022301015,18,30
2830,0022301016,38,38
2840,0022301017,27,42
2841,0022301017,42,27
2836,0022301018,23,24
2837,0022301018,24,23
2825,0022301019,28,30
2824,0022301019,30,28
2822,0022301020,26,27
2823,0022301020,27,26
2819,0022301021,30,28
2818,0022301021,28,30
2814,0022301022,23,25
2815,0022301022,25,23
2816,0022301023,31,31
2820,0022301024,21,47
2821,0022301024,47,21
2811,0022301025,26,17
2810,0022301025,17,26
2813,0022301026,22,26
2812,0022301026,26,22
2807,0022301027,10,29
2806,0022301027,29,10
2799,0022301028,29,41
2798,0022301028,41,29
2802,0022301029,22,32
2803,0022301029,32,22
2801,0022301030,25,22
2800,0022301030,22,25
2808,0022301031,27,18
2809,0022301031,18,27
2805,0022301032,36,30
2804,0022301032,30,36
2782,0022301033,20,20
2793,0022301034,44,22
2792,0022301034,22,44
2797,0022301035,36,17
2796,0022301035,17,36
2785,0022301036,20,22
2784,0022301036,22,20
2787,0022301037,31,17
2786,0022301037,17,31
2794,0022301038,28,25
2795,0022301038,25,28
2791,0022301039,29,22
2790,0022301039,22,29
2778,0022301040,24,39
2779,0022301040,39,24
2777,0022301041,37,41
2776,0022301041,41,37
2781,0022301042,25,31
2780,0022301042,31,25
2789,0022301043,29,34
2788,0022301043,34,29
2768,0022301044,24,26
2769,0022301044,26,24
2770,0022301045,32,16
2771,0022301045,16,32
2773,0022301046,34,33
2772,0022301046,33,34
2775,0022301047,28,31
2774,0022301047,31,28
2759,0022301048,43,33
2758,0022301048,33,43
2746,0022301049,27,11
2747,0022301049,11,27
2765,0022301050,33,31
2764,0022301050,31,33
2767,0022301051,26,29
2766,0022301051,29,26
2757,0022301052,30,18
2756,0022301052,18,30
2744,0022301053,33,45
2745,0022301053,45,33
2748,0022301054,23,27
2749,0022301054,27,23
2761,0022301055,36,37
2760,0022301055,37,36
2751,0022301056,30,25
2750,0022301056,25,30
2753,0022301057,17,28
2752,0022301057,28,17
2762,0022301058,15,29
2763,0022301058,29,15
2754,0022301059,29,29
2743,0022301060,29,28
2742,0022301060,28,29
2741,0022301061,25,26
2740,0022301061,26,25
2737,0022301062,26,17
2736,0022301062,17,26
2724,0022301063,27,24
2725,0022301063,24,27
2735,0022301064,23,19
2734,0022301064,19,23
2739,0022301065,23,20
2738,0022301065,20,23
2720,0022301066,21,27
2721,0022301066,27,21
2716,0022301067,25,28
2717,0022301067,28,25
2726,0022301068,29,19
2727,0022301068,19,29
2729,0022301069,32,34
2728,0022301069,34,32
2730,0022301070,27,38
2731,0022301070,38,27
2719,0022301071,33,26
2718,0022301071,26,33
2723,0022301072,23,13
2722,0022301072,13,23
2732,0022301073,34,26
2733,0022301073,26,34
2711,0022301074,28,37
2710,0022301074,37,28
2713,0022301075,13,33
2712,0022301075,33,13
2715,0022301076,33,28
2714,0022301076,28,33
2702,0022301077,30,26
2703,0022301077,26,30
2709,0022301078,31,11
2708,0022301078,11,31
2707,0022301079,25,31
2706,0022301079,31,25
2691,0022301080,35,27
2690,0022301080,27,35
2700,0022301081,29,29
2697,0022301082,22,17
2696,0022301082,17,22
2704,0022301083,36,24
2705,0022301083,24,36
2699,0022301084,22,33
2698,0022301084,33,22
2694,0022301085,34,27
2695,0022301085,27,34
2693,0022301086,23,27
2692,0022301086,27,23
2680,0022301087,32,30
2681,0022301087,30,32
2682,0022301088,22,29
2683,0022301088,29,22
2689,0022301089,43,27
2688,0022301089,27,43
2678,0022301090,23,22
2679,0022301090,22,23
2686,0022301091,32,30
2687,0022301091,30,32
2684,0022301092,46,28
2685,0022301092,28,46
2674,0022301093,25,22
2675,0022301093,22,25
2667,0022301094,25,34
2666,0022301094,34,25
2662,0022301095,27,28
2663,0022301095,28,27
2661,0022301096,34,22
2660,0022301096,22,34
2619,0022301097,32,31
2618,0022301097,31,32
2664,0022301098,23,16
2665,0022301098,16,23
2670,0022301099,30,23
2671,0022301099,23,30
2668,0022301100,25,40
2669,0022301100,40,25
2676,0022301101,24,24
2652,0022301102,30,21
2653,0022301102,21,30
2645,0022301103,29,39
2644,0022301103,39,29
2651,0022301104,28,23
2650,0022301104,23,28
2655,0022301105,30,23
2654,0022301105,23,30
2649,0022301106,31,19
2648,0022301106,19,31
2643,0022301107,26,22
2642,0022301107,22,26
2657,0022301108,23,19
2656,0022301108,19,23
2658,0022301109,26,24
2659,0022301109,24,26
2647,0022301110,20,34
2646,0022301110,34,20
2640,0022301111,39,29
2641,0022301111,29,39
2632,0022301112,20,35
2633,0022301112,35,20
2636,0022301113,33,24
2637,0022301113,24,33
2638,0022301114,31,20
2639,0022301114,20,31
2626,0022301115,23,38
2627,0022301115,38,23
2609,0022301116,32,31
2608,0022301116,31,32
2612,0022301117,27,32
2613,0022301117,32,27
2611,0022301118,15,27
2610,0022301118,27,15
2630,0022301119,17,29
2631,0022301119,29,17
2614,0022301120,27,27
2622,0022301121,22,32
2623,0022301121,32,22
2629,0022301122,21,27
2628,0022301122,27,21
2625,0022301123,18,27
2624,0022301123,27,18
2635,0022301124,25,31
2634,0022301124,31,25
2617,0022301125,20,32
2616,0022301125,32,20
2621,0022301126,16,41
2620,0022301126,41,16
2603,0022301127,36,33
2602,0022301127,33,36
2605,0022301128,35,23
2604,0022301128,23,35
2607,0022301129,28,23
2606,0022301129,23,28
2601,0022301130,26,33
2600,0022301130,33,26
2585,0022301131,42,27
2584,0022301131,27,42
2589,0022301132,33,40
2588,0022301132,40,33
2591,0022301133,38,24
2590,0022301133,24,38
2579,0022301134,30,24
2578,0022301134,24,30
2576,0022301135,29,31
2577,0022301135,31,29
2597,0022301136,31,14
2596,0022301136,14,31
2599,0022301137,17,42
2598,0022301137,42,17
2583,0022301138,26,19
2582,0022301138,19,26
2574,0022301139,31,25
2575,0022301139,25,31
2592,0022301140,24,31
2593,0022301140,31,24
2581,0022301141,29,19
2580,0022301141,19,29
2586,0022301142,28,41
2587,0022301142,41,28
2595,0022301143,37,33
2594,0022301143,33,37
2555,0022301144,18,36
2554,0022301144,36,18
2547,0022301145,30,22
2546,0022301145,22,30
2573,0022301146,25,35
2572,0022301146,35,25
2566,0022301147,27,30
2567,0022301147,30,27
2561,0022301148,37,21
2560,0022301148,21,37
2550,0022301149,27,36
2551,0022301149,36,27
2562,0022301150,25,36
2563,0022301150,36,25
2568,0022301151,25,16
2569,0022301151,16,25
2556,0022301152,44,26
2557,0022301152,26,44
2571,0022301153,28,31
2570,0022301153,31,28
2548,0022301154,34,17
2549,0022301154,17,34
2553,0022301155,29,38
2552,0022301155,38,29
2565,0022301156,10,37
2564,0022301156,37,10
2559,0022301157,28,27
2558,0022301157,27,28
2545,0022301158,32,29
2544,0022301158,29,32
2537,0022301159,35,30
2536,0022301159,30,35
2534,0022301160,27,27
2539,0022301161,33,24
2538,0022301161,24,33
2543,0022301162,27,23
2542,0022301162,23,27
2533,0022301163,34,11
2532,0022301163,11,34
2541,0022301164,28,26
2540,0022301164,26,28
2531,0022301165,28,27
2530,0022301165,27,28
2523,0022301166,30,31
2522,0022301166,31,30
2525,0022301167,32,29
2524,0022301167,29,32
2520,0022301168,38,28
2521,0022301168,28,38
2528,0022301169,22,24
2529,0022301169,24,22
2526,0022301170,23,34
2527,0022301170,34,23
2491,0022301171,40,27
2490,0022301171,27,40
2501,0022301172,40,33
2500,0022301172,33,40
2512,0022301173,30,24
2513,0022301173,24,30
2516,0022301174,26,35
2517,0022301174,35,26
2496,0022301175,14,30
2497,0022301175,30,14
2509,0022301176,33,22
2508,0022301176,22,33
2493,0022301177,34,26
2492,0022301177,26,34
2502,0022301178,25,27
2503,0022301178,27,25
2504,0022301179,41,34
2505,0022301179,34,41
2519,0022301180,31,32
2518,0022301180,32,31
2498,0022301181,27,21
2499,0022301181,21,27
2511,0022301182,17,26
2510,0022301182,26,17
2495,0022301183,24,23
2494,0022301183,23,24
