GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP
22301175,1610612751,BKN,1610612752,NYK,2023-24,30,14,44,23.6,15.0,28.2,18.5,85.7,89.8
22301175,1610612752,NYK,1610612751,BKN,2023-24,14,30,44,28.2,18.5,23.6,15.0,89.8,85.7
22301176,1610612748,MIA,1610612761,TOR,2023-24,33,22,55,28.4,24.0,27.4,19.5,85.8,89.5
22301176,1610612761,TOR,1610612748,MIA,2023-24,22,33,55,27.4,19.5,28.4,24.0,89.5,85.8
22301177,1610612763,MEM,1610612747,LAL,2023-24,26,34,60,24.8,15.5,31.3,20.0,90.6,89.3
22301177,1610612747,LAL,1610612763,MEM,2023-24,34,26,60,31.3,20.0,24.8,15.5,89.3,90.6
22301178,1610612750,MIN,1610612737,ATL,2023-24,25,27,52,24.9,17.0,28.3,24.0,84.8,90.7
22301178,1610612737,ATL,1610612750,MIN,2023-24,27,25,52,28.3,24.0,24.9,17.0,90.7,84.8
22301179,1610612749,MIL,1610612760,OKC,2023-24,34,41,75,28.7,23.5,27.1,17.0,90.3,87.3
22301179,1610612760,OKC,1610612749,MIL,2023-24,41,34,75,27.1,17.0,28.7,23.5,87.3,90.3
22301180,1610612759,SAS,1610612743,DEN,2023-24,32,31,63,23.9,13.5,30.4,26.0,90.2,89.0
22301180,1610612743,DEN,1610612759,SAS,2023-24,31,32,63,30.4,26.0,23.9,13.5,89.0,90.2
22301181,1610612765,DET,1610612742,DAL,2023-24,27,21,48,23.6,13.5,30.8,25.5,84.2,88.0
22301181,1610612742,DAL,1610612765,DET,2023-24,21,27,48,30.8,25.5,23.6,13.5,88.0,84.2
22301182,1610612744,GSW,1610612740,NOP,2023-24,26,17,43,29.9,24.0,28.8,22.5,86.3,85.3
22301182,1610612740,NOP,1610612744,GSW,2023-24,17,26,43,28.8,22.5,29.9,24.0,85.3,86.3
22301183,1610612745,HOU,1610612757,POR,2023-24,23,24,47,28.3,18.0,25.3,20.5,92.2,91.3
22301183,1610612757,POR,1610612745,HOU,2023-24,24,23,47,25.3,20.5,28.3,18.0,91.3,92.2
22301184,1610612746,LAC,1610612762,UTA,2023-24,38,27,65,28.8,19.0,23.7,15.5,85.8,85.9
22301184,1610612762,UTA,1610612746,LAC,2023-24,27,38,65,23.7,15.5,28.8,19.0,85.9,85.8
22301185,1610612756,PHX,1610612758,SAC,2023-24,22,27,49,28.5,16.0,27.7,19.0,86.8,90.3
22301185,1610612758,SAC,1610612756,PHX,2023-24,27,22,49,27.7,19.0,28.5,16.0,90.3,86.8
22301186,1610612738,BOS,1610612764,WAS,2023-24,34,30,64,29.8,24.0,29.7,18.5,91.1,90.0
22301186,1610612764,WAS,1610612738,BOS,2023-24,30,34,64,29.7,18.5,29.8,24.0,90.0,91.1
22301187,1610612766,CHA,1610612739,CLE,2023-24,24,33,57,26.7,17.5,31.7,20.0,81.6,85.8
22301187,1610612739,CLE,1610612766,CHA,2023-24,33,24,57,31.7,20.0,26.7,17.5,85.8,81.6
22301188,1610612754,IND,1610612737,ATL,2023-24,49,34,83,30.9,24.0,28.8,26.0,93.5,91.0
22301188,1610612737,ATL,1610612754,IND,2023-24,34,49,83,28.8,26.0,30.9,24.0,91.0,93.5
22301189,1610612748,MIA,1610612761,TOR,2023-24,24,24,48,28.5,24.0,27.1,19.5,86.1,87.8
22301189,1610612761,TOR,1610612748,MIA,2023-24,24,24,48,27.1,19.5,28.5,24.0,87.8,86.1
22301190,1610612741,CHI,1610612752,NYK,2023-24,28,29,57,26.2,15.5,26.0,15.5,88.4,89.2
22301190,1610612752,NYK,1610612741,CHI,2023-24,29,28,57,26.0,15.5,26.2,15.5,89.2,88.4
22301191,1610612749,MIL,1610612753,ORL,2023-24,30,22,52,29.6,23.5,23.8,15.0,89.6,84.8
22301191,1610612753,ORL,1610612749,MIL,2023-24,22,30,52,23.8,15.0,29.6,23.5,84.8,89.6
22301192,1610612751,BKN,1610612755,PHI,2023-24,23,22,45,23.6,15.0,30.8,25.0,86.3,89.0
22301192,1610612755,PHI,1610612751,BKN,2023-24,22,23,45,30.8,25.0,23.6,15.0,89.0,86.3
22301193,1610612763,MEM,1610612743,DEN,2023-24,26,29,55,25.6,17.5,30.9,26.0,91.9,89.6
22301193,1610612743,DEN,1610612763,MEM,2023-24,29,26,55,30.9,26.0,25.6,17.5,89.6,91.9
22301194,1610612750,MIN,1610612756,PHX,2023-24,22,44,66,25.6,18.0,28.1,16.0,84.3,85.0
22301194,1610612756,PHX,1610612750,MIN,2023-24,44,22,66,28.1,16.0,25.6,18.0,85.0,84.3
22301195,1610612740,NOP,1610612747,LAL,2023-24,24,30,54,27.6,18.0,31.7,20.0,86.2,88.5
22301195,1610612747,LAL,1610612740,NOP,2023-24,30,24,54,31.7,20.0,27.6,18.0,88.5,86.2
22301196,1610612760,OKC,1610612742,DAL,2023-24,39,22,61,27.9,17.0,30.3,23.0,87.6,87.7
22301196,1610612742,DAL,1610612760,OKC,2023-24,22,39,61,30.3,23.0,27.9,17.0,87.7,87.6
22301197,1610612759,SAS,1610612765,DET,2023-24,29,23,52,25.4,13.5,25.3,19.5,90.2,85.8
22301197,1610612765,DET,1610612759,SAS,2023-24,23,29,52,25.3,19.5,25.4,13.5,85.8,90.2
22301198,1610612762,UTA,1610612744,GSW,2023-24,27,33,60,24.3,15.5,29.8,24.0,85.8,86.4
22301198,1610612744,GSW,1610612762,UTA,2023-24,33,27,60,29.8,24.0,24.3,15.5,86.4,85.8
22301199,1610612746,LAC,1610612745,HOU,2023-24,21,24,45,29.2,19.0,27.8,18.0,86.9,92.1
22301199,1610612745,HOU,1610612746,LAC,2023-24,24,21,45,27.8,18.0,29.2,19.0,92.1,86.9
22301200,1610612758,SAC,1610612757,POR,2023-24,30,18,48,27.3,19.0,25.5,20.5,90.8,91.5
22301200,1610612757,POR,1610612758,SAC,2023-24,18,30,48,25.5,20.5,27.3,19.0,91.5,90.8
22301201,1610612749,MIL,1610612752,NYK,2023-24,37,35,72,29.4,23.5,24.4,15.5,85.2,88.9
22301201,1610612752,NYK,1610612749,MIL,2023-24,35,37,72,24.4,15.5,29.4,23.5,88.9,85.2
22301202,1610612738,BOS,1610612754,IND,2023-24,24,22,46,28.8,24.0,32.2,24.0,90.5,92.8
22301202,1610612754,IND,1610612738,BOS,2023-24,22,24,46,32.2,24.0,28.8,24.0,92.8,90.5
22301203,1610612747,LAL,1610612756,PHX,2023-24,33,23,56,33.1,26.5,30.3,16.0,86.4,85.3
22301203,1610612756,PHX,1610612747,LAL,2023-24,23,33,56,30.3,16.0,33.1,26.5,85.3,86.4
22301204,1610612740,NOP,1610612758,SAC,2023-24,35,36,71,26.6,18.0,27.5,19.0,86.2,90.5
22301204,1610612758,SAC,1610612740,NOP,2023-24,36,35,71,27.5,19.0,26.6,18.0,90.5,86.2
22301205,1610612753,ORL,1610612739,CLE,2023-24,20,37,57,24.9,20.5,33.0,23.0,84.8,86.5
22301205,1610612739,CLE,1610612753,ORL,2023-24,37,20,57,33.0,23.0,24.9,20.5,86.5,84.8
22301206,1610612765,DET,1610612763,MEM,2023-24,29,31,60,25.9,22.0,25.8,17.5,86.2,92.5
22301206,1610612763,MEM,1610612765,DET,2023-24,31,29,60,25.8,17.5,25.9,22.0,92.5,86.2
22301207,1610612748,MIA,1610612761,TOR,2023-24,37,32,69,28.3,24.0,27.5,20.0,85.6,88.3
22301207,1610612761,TOR,1610612748,MIA,2023-24,32,37,69,27.5,20.0,28.3,24.0,88.3,85.6
22301208,1610612764,WAS,1610612755,PHI,2023-24,29,25,54,29.6,18.5,30.5,23.5,90.6,90.4
22301208,1610612755,PHI,1610612764,WAS,2023-24,25,29,54,30.5,23.5,29.6,18.5,90.4,90.6
22301209,1610612737,ATL,1610612751,BKN,2023-24,33,31,64,29.6,26.5,23.7,15.0,91.4,86.5
22301209,1610612751,BKN,1610612737,ATL,2023-24,31,33,64,23.7,15.0,29.6,26.5,86.5,91.4
22301210,1610612759,SAS,1610612750,MIN,2023-24,22,25,47,25.4,13.5,24.8,18.0,90.2,83.1
22301210,1610612750,MIN,1610612759,SAS,2023-24,25,22,47,24.8,18.0,25.4,13.5,83.1,90.2
22301211,1610612741,CHI,1610612766,CHA,2023-24,27,24,51,27.3,17.5,25.8,17.5,89.8,83.1
22301211,1610612766,CHA,1610612741,CHI,2023-24,24,27,51,25.8,17.5,27.3,17.5,83.1,89.8
22301212,1610612745,HOU,1610612760,OKC,2023-24,32,22,54,27.4,18.0,30.1,19.5,92.0,87.7
22301212,1610612760,OKC,1610612745,HOU,2023-24,22,32,54,30.1,19.5,27.4,18.0,87.7,92.0
22301213,1610612762,UTA,1610612742,DAL,2023-24,29,40,69,22.9,15.5,28.8,21.5,86.0,88.2
22301213,1610612742,DAL,1610612762,UTA,2023-24,40,29,69,28.8,21.5,22.9,15.5,88.2,86.0
22301214,1610612757,POR,1610612744,GSW,2023-24,26,22,48,24.8,18.5,30.7,25.0,92.6,87.3
22301214,1610612744,GSW,1610612757,POR,2023-24,22,26,48,30.7,25.0,24.8,18.5,87.3,92.6
22301215,1610612743,DEN,1610612746,LAC,2023-24,36,21,57,29.9,26.0,29.5,20.5,89.5,88.3
22301215,1610612746,LAC,1610612743,DEN,2023-24,21,36,57,29.5,20.5,29.9,26.0,88.3,89.5
22301216,1610612766,CHA,1610612761,TOR,2023-24,35,22,57,26.5,19.5,27.4,20.0,83.7,88.5
22301216,1610612761,TOR,1610612766,CHA,2023-24,22,35,57,27.4,20.0,26.5,19.5,88.5,83.7
22301217,1610612753,ORL,1610612765,DET,2023-24,28,23,51,25.0,21.0,26.3,22.0,84.6,87.2
22301217,1610612765,DET,1610612753,ORL,2023-24,23,28,51,26.3,22.0,25.0,21.0,87.2,84.6
22301218,1610612755,PHI,1610612737,ATL,2023-24,35,23,58,30.0,23.5,30.1,26.5,91.4,90.4
22301218,1610612737,ATL,1610612755,PHI,2023-24,23,35,58,30.1,26.5,30.0,23.5,90.4,91.4
22301219,1610612764,WAS,1610612751,BKN,2023-24,18,26,44,29.2,18.5,23.7,15.0,90.7,86.1
22301219,1610612751,BKN,1610612764,WAS,2023-24,26,18,44,23.7,15.0,29.2,18.5,86.1,90.7
22301220,1610612748,MIA,1610612739,CLE,2023-24,25,17,42,29.1,24.0,32.4,23.0,85.3,86.6
22301220,1610612739,CLE,1610612748,MIA,2023-24,17,25,42,32.4,23.0,29.1,24.0,86.6,85.3
22301221,1610612763,MEM,1610612750,MIN,2023-24,31,33,64,25.3,17.5,24.0,18.0,91.9,84.4
22301221,1610612750,MIN,1610612763,MEM,2023-24,33,31,64,24.0,18.0,25.3,17.5,84.4,91.9
22301222,1610612760,OKC,1610612744,GSW,2023-24,19,28,47,28.9,19.5,30.2,23.0,87.7,86.9
22301222,1610612744,GSW,1610612760,OKC,2023-24,28,19,47,30.2,23.0,28.9,19.5,86.9,87.7
22301223,1610612741,CHI,1610612759,SAS,2023-24,24,33,57,27.3,17.5,24.7,13.5,89.0,91.7
22301223,1610612759,SAS,1610612741,CHI,2023-24,33,24,57,24.7,13.5,27.3,17.5,91.7,89.0
22301224,1610612743,DEN,1610612745,HOU,2023-24,22,27,49,30.6,26.0,29.3,23.0,90.5,91.2
22301224,1610612745,HOU,1610612743,DEN,2023-24,27,22,49,29.3,23.0,30.6,26.0,91.2,90.5
22301225,1610612762,UTA,1610612746,LAC,2023-24,26,32,58,24.3,16.5,29.3,20.5,86.4,88.5
22301225,1610612746,LAC,1610612762,UTA,2023-24,32,26,58,29.3,20.5,24.3,16.5,88.5,86.4
22301226,1610612757,POR,1610612742,DAL,2023-24,22,37,59,24.5,18.5,29.7,21.5,93.6,89.1
22301226,1610612742,DAL,1610612757,POR,2023-24,37,22,59,29.7,21.5,24.5,18.5,89.1,93.6
22301227,1610612752,NYK,1610612738,BOS,2023-24,32,33,65,25.2,15.5,28.3,22.5,86.6,90.8
22301227,1610612738,BOS,1610612752,NYK,2023-24,33,32,65,28.3,22.5,25.2,15.5,90.8,86.6
22301228,1610612756,PHX,1610612758,SAC,2023-24,26,24,50,29.7,16.0,27.7,19.0,84.5,89.8
22301228,1610612758,SAC,1610612756,PHX,2023-24,24,26,50,27.7,19.0,29.7,16.0,89.8,84.5
22301229,1610612754,IND,1610612749,MIL,2023-24,27,29,56,31.5,22.5,30.6,24.5,93.6,86.1
22301229,1610612749,MIL,1610612754,IND,2023-24,29,27,56,30.6,24.5,31.5,22.5,86.1,93.6
22301230,1610612747,LAL,1610612740,NOP,2023-24,29,30,59,32.7,26.5,27.5,18.0,88.5,85.8
22301230,1610612740,NOP,1610612747,LAL,2023-24,30,29,59,27.5,18.0,32.7,26.5,85.8,88.5
22400001,1610612737,ATL,1610612738,BOS,2024-25,29,31,60,29.0,29.0,31.0,31.0,99.0,75.0
22400001,1610612738,BOS,1610612737,ATL,2024-25,31,29,60,31.0,31.0,29.0,29.0,75.0,99.0
22400002,1610612748,MIA,1610612765,DET,2024-25,21,32,53,21.0,21.0,32.0,32.0,101.0,92.0
22400002,1610612765,DET,1610612748,MIA,2024-25,32,21,53,32.0,32.0,21.0,21.0,92.0,101.0
22400003,1610612753,ORL,1610612766,CHA,2024-25,31,29,60,31.0,31.0,29.0,29.0,93.0,84.0
22400003,1610612766,CHA,1610612753,ORL,2024-25,29,31,60,29.0,29.0,31.0,31.0,84.0,93.0
22400004,1610612755,PHI,1610612752,NYK,2024-25,25,27,52,25.0,25.0,27.0,27.0,83.0,89.0
22400004,1610612752,NYK,1610612755,PHI,2024-25,27,25,52,27.0,27.0,25.0,25.0,89.0,83.0
22400005,1610612749,MIL,1610612761,TOR,2024-25,26,21,47,26.0,26.0,21.0,21.0,94.0,86.0
22400005,1610612761,TOR,1610612749,MIL,2024-25,21,26,47,21.0,21.0,26.0,26.0,86.0,94.0
22400006,1610612756,PHX,1610612762,UTA,2024-25,33,21,54,33.0,33.0,21.0,21.0,86.0,92.0
22400006,1610612762,UTA,1610612756,PHX,2024-25,21,33,54,21.0,21.0,33.0,33.0,92.0,86.0
22400007,1610612742,DAL,1610612744,GSW,2024-25,27,33,60,27.0,27.0,33.0,33.0,84.0,94.0
22400007,1610612744,GSW,1610612742,DAL,2024-25,33,27,60,33.0,33.0,27.0,27.0,94.0,84.0
22400008,1610612750,MIN,1610612757,POR,2024-25,17,28,45,17.0,17.0,28.0,28.0,73.0,84.0
22400008,1610612757,POR,1610612750,MIN,2024-25,28,17,45,28.0,28.0,17.0,17.0,84.0,73.0
22400009,1610612748,MIA,1610612754,IND,2024-25,26,29,55,21.0,21.0,29.0,29.0,101.0,86.0
22400009,1610612754,IND,1610612748,MIA,2024-25,29,26,55,29.0,29.0,21.0,21.0,86.0,101.0
22400010,1610612755,PHI,1610612753,ORL,2024-25,21,24,45,25.0,25.0,31.0,31.0,83.0,93.0
22400010,1610612753,ORL,1610612755,PHI,2024-25,24,21,45,31.0,31.0,25.0,25.0,93.0,83.0
22400011,1610612761,TOR,1610612765,DET,2024-25,27,32,59,21.0,21.0,32.0,32.0,86.0,92.0
22400011,1610612765,DET,1610612761,TOR,2024-25,32,27,59,32.0,32.0,21.0,21.0,92.0,86.0
22400012,1610612737,ATL,1610612764,WAS,2024-25,29,39,68,29.0,29.0,39.0,39.0,99.0,106.0
22400012,1610612764,WAS,1610612737,ATL,2024-25,39,29,68,39.0,39.0,29.0,29.0,106.0,99.0
22400013,1610612741,CHI,1610612739,CLE,2024-25,34,49,83,34.0,34.0,49.0,49.0,88.0,93.0
22400013,1610612739,CLE,1610612741,CHI,2024-25,49,34,83,49.0,49.0,34.0,34.0,93.0,88.0
22400014,1610612751,BKN,1610612752,NYK,2024-25,32,37,69,32.0,32.0,27.0,27.0,89.0,89.0
22400014,1610612752,NYK,1610612751,BKN,2024-25,37,32,69,27.0,27.0,32.0,32.0,89.0,89.0
22400015,1610612759,SAS,1610612747,LAL,2024-25,30,31,61,30.0,30.0,31.0,31.0,88.0,88.0
22400015,1610612747,LAL,1610612759,SAS,2024-25,31,30,61,31.0,31.0,30.0,30.0,88.0,88.0
22400016,1610612746,LAC,1610612745,HOU,2024-25,21,29,50,21.0,21.0,29.0,29.0,90.0,95.0
22400016,1610612745,HOU,1610612746,LAC,2024-25,29,21,50,29.0,29.0,21.0,21.0,95.0,90.0
22400017,1610612740,NOP,1610612743,DEN,2024-25,32,22,54,32.0,32.0,22.0,22.0,87.0,87.0
22400017,1610612743,DEN,1610612740,NOP,2024-25,22,32,54,22.0,22.0,32.0,32.0,87.0,87.0
22400018,1610612760,OKC,1610612756,PHX,2024-25,29,14,43,29.0,29.0,33.0,33.0,91.0,86.0
22400018,1610612756,PHX,1610612760,OKC,2024-25,14,29,43,33.0,33.0,29.0,29.0,86.0,91.0
22400019,1610612744,GSW,1610612763,MEM,2024-25,29,28,57,33.0,33.0,28.0,28.0,94.0,103.0
22400019,1610612763,MEM,1610612744,GSW,2024-25,28,29,57,28.0,28.0,33.0,33.0,103.0,94.0
22400020,1610612750,MIN,1610612758,SAC,2024-25,32,27,59,17.0,17.0,27.0,27.0,73.0,96.0
22400020,1610612758,SAC,1610612750,MIN,2024-25,27,32,59,27.0,27.0,17.0,17.0,96.0,73.0
22400021,1610612739,CLE,1610612738,BOS,2024-25,20,26,46,49.0,49.0,31.0,31.0,93.0,75.0
22400021,1610612738,BOS,1610612739,CLE,2024-25,26,20,46,31.0,31.0,49.0,49.0,75.0,93.0
22400022,1610612751,BKN,1610612766,CHA,2024-25,23,37,60,32.0,32.0,29.0,29.0,89.0,84.0
22400022,1610612766,CHA,1610612751,BKN,2024-25,37,23,60,29.0,29.0,32.0,32.0,84.0,89.0
22400023,1610612763,MEM,1610612743,DEN,2024-25,24,31,55,28.0,28.0,22.0,22.0,103.0,87.0
22400023,1610612743,DEN,1610612763,MEM,2024-25,31,24,55,22.0,22.0,28.0,28.0,87.0,103.0
22400024,1610612742,DAL,1610612740,NOP,2024-25,44,29,73,27.0,27.0,32.0,32.0,84.0,87.0
22400024,1610612740,NOP,1610612742,DAL,2024-25,29,44,73,32.0,32.0,27.0,27.0,87.0,84.0
22400025,1610612759,SAS,1610612760,OKC,2024-25,32,35,67,30.0,30.0,29.0,29.0,88.0,91.0
22400025,1610612760,OKC,1610612759,SAS,2024-25,35,32,67,29.0,29.0,30.0,30.0,91.0,88.0
22400026,1610612747,LAL,1610612762,UTA,2024-25,34,22,56,31.0,31.0,21.0,21.0,88.0,92.0
22400026,1610612762,UTA,1610612747,LAL,2024-25,22,34,56,21.0,21.0,31.0,31.0,92.0,88.0
22400027,1610612755,PHI,1610612751,BKN,2024-25,29,24,53,23.0,23.0,27.5,27.5,77.5,87.0
22400027,1610612751,BKN,1610612755,PHI,2024-25,24,29,53,27.5,27.5,23.0,23.0,87.0,77.5
22400028,1610612764,WAS,1610612738,BOS,2024-25,27,29,56,39.0,39.0,28.5,28.5,106.0,80.5
22400028,1610612738,BOS,1610612764,WAS,2024-25,29,27,56,28.5,28.5,39.0,39.0,80.5,106.0
22400029,1610612749,MIL,1610612754,IND,2024-25,34,22,56,26.0,26.0,29.0,29.0,94.0,86.0
22400029,1610612754,IND,1610612749,MIL,2024-25,22,34,56,29.0,29.0,26.0,26.0,86.0,94.0
22400030,1610612741,CHI,1610612737,ATL,2024-25,28,25,53,34.0,34.0,29.0,29.0,88.0,98.5
22400030,1610612737,ATL,1610612741,CHI,2024-25,25,28,53,29.0,29.0,34.0,34.0,98.5,88.0
22400031,1610612757,POR,1610612745,HOU,2024-25,20,31,51,28.0,28.0,29.0,29.0,84.0,95.0
22400031,1610612745,HOU,1610612757,POR,2024-25,31,20,51,29.0,29.0,28.0,28.0,95.0,84.0
22400032,1610612740,NOP,1610612744,GSW,2024-25,30,34,64,30.5,30.5,31.0,31.0,82.5,96.0
22400032,1610612744,GSW,1610612740,NOP,2024-25,34,30,64,31.0,31.0,30.5,30.5,96.0,82.5
22400033,1610612743,DEN,1610612742,DAL,2024-25,31,33,64,26.5,26.5,35.5,35.5,93.5,89.0
22400033,1610612742,DAL,1610612743,DEN,2024-25,33,31,64,35.5,35.5,26.5,26.5,89.0,93.5
22400034,1610612758,SAC,1610612746,LAC,2024-25,12,26,38,27.0,27.0,21.0,21.0,96.0,90.0
22400034,1610612746,LAC,1610612758,SAC,2024-25,26,12,38,21.0,21.0,27.0,27.0,90.0,96.0
22400035,1610612764,WAS,1610612741,CHI,2024-25,29,21,50,33.0,33.0,31.0,31.0,98.0,87.0
22400035,1610612741,CHI,1610612764,WAS,2024-25,21,29,50,31.0,31.0,33.0,33.0,87.0,98.0
22400036,1610612748,MIA,1610612749,MIL,2024-25,20,31,51,23.5,23.5,30.0,30.0,94.0,92.0
22400036,1610612749,MIL,1610612748,MIA,2024-25,31,20,51,30.0,30.0,23.5,23.5,92.0,94.0
22400037,1610612745,HOU,1610612750,MIN,2024-25,32,26,58,30.0,30.0,24.5,24.5,94.0,87.0
22400037,1610612750,MIN,1610612745,HOU,2024-25,26,32,58,24.5,24.5,30.0,30.0,87.0,94.0
22400038,1610612762,UTA,1610612759,SAS,2024-25,35,32,67,21.5,21.5,31.0,31.0,91.0,85.5
22400038,1610612759,SAS,1610612762,UTA,2024-25,32,35,67,31.0,31.0,21.5,21.5,85.5,91.0
22400039,1610612747,LAL,1610612756,PHX,2024-25,25,31,56,32.5,32.5,23.5,23.5,82.0,80.5
22400039,1610612756,PHX,1610612747,LAL,2024-25,31,25,56,23.5,23.5,32.5,32.5,80.5,82.0
22400040,1610612752,NYK,1610612766,CHA,2024-25,15,23,38,32.0,32.0,33.0,33.0,86.0,83.0
22400040,1610612766,CHA,1610612752,NYK,2024-25,23,15,38,33.0,33.0,32.0,32.0,83.0,86.0
22400041,1610612739,CLE,1610612737,ATL,2024-25,27,29,56,34.5,34.5,27.666666666666668,27.0,93.0,101.33333333333333
22400041,1610612737,ATL,1610612739,CLE,2024-25,29,27,56,27.666666666666668,27.0,34.5,34.5,101.33333333333333,93.0
22400042,1610612740,NOP,1610612763,MEM,2024-25,28,32,60,30.33333333333333,29.5,26.0,26.0,85.66666666666667,103.0
22400042,1610612763,MEM,1610612740,NOP,2024-25,32,28,60,26.0,26.0,30.33333333333333,29.5,103.0,85.66666666666667
22400043,1610612753,ORL,1610612751,BKN,2024-25,33,29,62,27.5,27.5,26.33333333333333,23.5,85.5,84.33333333333333
22400043,1610612751,BKN,1610612753,ORL,2024-25,29,33,62,26.33333333333333,23.5,27.5,27.5,84.33333333333333,85.5
22400044,1610612750,MIN,1610612746,LAC,2024-25,26,25,51,25.0,21.5,23.5,23.5,90.66666666666667,92.0
22400044,1610612746,LAC,1610612750,MIN,2024-25,25,26,51,23.5,23.5,25.0,21.5,92.0,90.66666666666667
22400045,1610612754,IND,1610612765,DET,2024-25,24,33,57,25.5,25.5,32.0,32.0,88.5,93.5
22400045,1610612765,DET,1610612754,IND,2024-25,33,24,57,32.0,32.0,25.5,25.5,93.5,88.5
22400046,1610612748,MIA,1610612761,TOR,2024-25,20,21,41,22.33333333333333,20.5,24.0,24.0,88.33333333333333,91.5
22400046,1610612761,TOR,1610612748,MIA,2024-25,21,20,41,24.0,24.0,22.33333333333333,20.5,91.5,88.33333333333333
22400047,1610612741,CHI,1610612738,BOS,2024-25,30,39,69,27.666666666666668,24.5,28.666666666666668,27.5,89.33333333333333,82.0
22400047,1610612738,BOS,1610612741,CHI,2024-25,39,30,69,28.666666666666668,27.5,27.666666666666668,24.5,82.0,89.33333333333333
22400048,1610612747,LAL,1610612760,OKC,2024-25,24,32,56,30.0,28.0,32.0,32.0,83.0,95.5
22400048,1610612760,OKC,1610612747,LAL,2024-25,32,24,56,32.0,32.0,30.0,28.0,95.5,83.0
22400049,1610612757,POR,1610612758,SAC,2024-25,25,30,55,24.0,24.0,19.5,19.5,87.5,89.5
22400049,1610612758,SAC,1610612757,POR,2024-25,30,25,55,19.5,19.5,24.0,24.0,89.5,87.5
22400050,1610612766,CHA,1610612755,PHI,2024-25,20,32,52,29.666666666666668,26.0,25.0,23.0,85.0,82.33333333333333
22400050,1610612755,PHI,1610612766,CHA,2024-25,32,20,52,25.0,23.0,29.666666666666668,26.0,82.33333333333333,85.0
22400051,1610612739,CLE,1610612764,WAS,2024-25,35,20,55,32.0,23.5,31.666666666666668,28.0,93.0,95.66666666666667
22400051,1610612764,WAS,1610612739,CLE,2024-25,20,35,55,31.666666666666668,28.0,32.0,23.5,95.66666666666667,93.0
22400052,1610612749,MIL,1610612765,DET,2024-25,36,31,67,30.33333333333333,28.5,32.333333333333336,32.0,87.0,90.0
22400052,1610612765,DET,1610612749,MIL,2024-25,31,36,67,32.333333333333336,32.0,30.33333333333333,28.5,90.0,87.0
22400053,1610612753,ORL,1610612752,NYK,2024-25,27,36,63,29.33333333333333,27.5,26.33333333333333,21.0,84.66666666666667,84.33333333333333
22400053,1610612752,NYK,1610612753,ORL,2024-25,36,27,63,26.33333333333333,21.0,29.33333333333333,27.5,84.33333333333333,84.66666666666667
22400054,1610612761,TOR,1610612754,IND,2024-25,31,23,54,23.0,21.0,25.0,23.0,87.66666666666667,87.33333333333333
22400054,1610612754,IND,1610612761,TOR,2024-25,23,31,54,25.0,23.0,23.0,21.0,87.33333333333333,87.66666666666667
22400055,1610612760,OKC,1610612762,UTA,2024-25,32,25,57,32.0,30.5,26.0,21.5,94.66666666666667,88.66666666666667
22400055,1610612762,UTA,1610612760,OKC,2024-25,25,32,57,26.0,21.5,32.0,30.5,88.66666666666667,94.66666666666667
22400056,1610612742,DAL,1610612763,MEM,2024-25,25,26,51,34.666666666666664,30.0,28.0,26.0,89.66666666666667,100.66666666666667
22400056,1610612763,MEM,1610612742,DAL,2024-25,26,25,51,28.0,26.0,34.666666666666664,30.0,100.66666666666667,89.66666666666667
22400057,1610612756,PHX,1610612759,SAS,2024-25,29,19,48,26.0,22.5,31.33333333333333,31.0,86.66666666666667,88.0
22400057,1610612759,SAS,1610612756,PHX,2024-25,19,29,48,31.33333333333333,31.0,26.0,22.5,88.0,86.66666666666667
22400058,1610612744,GSW,1610612743,DEN,2024-25,31,33,64,32.0,31.0,28.0,26.5,93.0,92.33333333333333
22400058,1610612743,DEN,1610612744,GSW,2024-25,33,31,64,28.0,26.5,32.0,31.0,92.33333333333333,93.0
22400059,1610612745,HOU,1610612758,SAC,2024-25,28,21,49,30.666666666666668,30.0,23.0,19.5,95.66666666666667,85.66666666666667
22400059,1610612758,SAC,1610612745,HOU,2024-25,21,28,49,23.0,19.5,30.666666666666668,30.0,85.66666666666667,95.66666666666667
22400060,1610612746,LAC,1610612757,POR,2024-25,36,31,67,24.0,23.0,24.33333333333333,22.5,89.33333333333333,88.33333333333333
22400060,1610612757,POR,1610612746,LAC,2024-25,31,36,67,24.33333333333333,22.5,24.0,23.0,88.33333333333333,89.33333333333333
22400061,1610612738,BOS,1610612752,NYK,2024-25,43,24,67,31.25,27.5,28.75,21.0,86.0,84.5
22400061,1610612752,NYK,1610612738,BOS,2024-25,24,43,67,28.75,21.0,31.25,27.5,84.5,86.0
22400062,1610612750,MIN,1610612747,LAL,2024-25,23,22,45,25.25,21.5,28.5,24.5,86.75,80.5
22400062,1610612747,LAL,1610612750,MIN,2024-25,22,23,45,28.5,24.5,25.25,21.5,80.5,86.75
22400063,1610612765,DET,1610612754,IND,2024-25,31,25,56,32.0,31.5,24.5,22.5,89.25,86.5
22400063,1610612754,IND,1610612765,DET,2024-25,25,31,56,24.5,22.5,32.0,31.5,86.5,89.25
