GAME_ID,TEAM_ID,TEAM_ABBREVIATION,OPPONENT_TEAM_ID,OPPONENT_TEAM_ABBREVIATION,SEASON,PTS_QTR1,PTS_QTR1_OPP,TOTAL_FQP,TEAM_LAST_10,TEAM_WORST_2,LAST_10_OPP,WORST_2_OPP,TEAM_FGA,FGA_OPP,TEAM_PACE,PACE_OPP,TEAM_LAST_10_AGAINST,TEAM_WORST_2_AGAINST,LAST_10_OPP_AGAINST,WORST_2_OPP_AGAINST,TEAM_EFG,EFG_OPP,TEAM_FG,FG_OPP,TEAM_3P_PCT,3P_PCT_OPP,TEAM_FT_PCT,FT_PCT_OPP,TEAM_FTA,FTA_OPP,TEAM_TOV,TOV_OPP,TEAM_OREB,OREB_OPP,TEAM_DREB,DREB_OPP,TEAM_OFF_RATING,OFF_RATING_OPP,TEAM_AST_TOV,AST_TOV_OPP,TEAM_LAST_3,LAST_3_OPP,LAST_3_H2H,LAST_3_PACE_H2H
22300932,1610612750,MIN,1610612747,LAL,2023-24,28,32,60,28.3,22.5,30.2,26.0,22.7,22.9,98.8,106.2,23.6,16.0,30.4,25.5,0.5366000000000001,0.5844,0.4709,0.5178,0.358,0.4126,0.7589,0.8114000000000001,4.7,4.4,2.9,3.6,2.8,1.5,10.5,9.8,114.29,114.28,2.405,3.273000000000001,28.0,29.666666666666668,61.333333333333336,103.53333333333333
22300933,1610612766,CHA,1610612765,DET,2023-24,23,34,57,23.7,15.5,26.5,23.0,21.3,22.0,97.2,102.8,27.6,20.0,31.9,22.5,0.4965999999999999,0.5278999999999999,0.4332,0.4753999999999999,0.3141,0.2861999999999999,0.8084,0.67,3.5,4.7,4.0,3.3,2.2,1.8,8.2,7.8,96.64,104.27,1.614,1.2029999999999998,22.33333333333333,28.33333333333333,55.333333333333336,101.1
22300933,1610612765,DET,1610612766,CHA,2023-24,34,23,57,26.5,23.0,23.7,15.5,22.0,21.3,102.8,97.2,31.9,22.5,27.6,20.0,0.5278999999999999,0.4965999999999999,0.4753999999999999,0.4332,0.2861999999999999,0.3141,0.67,0.8084,4.7,3.5,3.3,4.0,1.8,2.2,7.8,8.2,104.27,96.64,1.2029999999999998,1.614,28.33333333333333,22.33333333333333,55.333333333333336,101.1
22300934,1610612739,CLE,1610612756,PHX,2023-24,41,32,73,26.4,21.0,31.2,21.5,22.0,24.8,99.2,106.6,27.1,23.0,27.6,18.5,0.5343,0.5455,0.4620999999999999,0.4695999999999999,0.3971,0.3433,0.6672,0.7353,4.1,4.8,3.4,4.0,1.9,3.7,8.4,10.4,106.48,116.47,2.133,2.315,27.0,31.0,45.0,99.1
22300934,1610612756,PHX,1610612739,CLE,2023-24,32,41,73,31.2,21.5,26.4,21.0,24.8,22.0,106.6,99.2,27.6,18.5,27.1,23.0,0.5455,0.5343,0.4695999999999999,0.4620999999999999,0.3433,0.3971,0.7353,0.6672,4.8,4.1,4.0,3.4,3.7,1.9,10.4,8.4,116.47,106.48,2.315,2.133,31.0,27.0,45.0,99.1
22300935,1610612741,CHI,1610612742,DAL,2023-24,16,44,60,26.8,22.5,29.8,23.0,23.0,23.6,99.4,107.6,28.3,21.5,32.8,27.5,0.5335,0.558,0.4579000000000001,0.4811000000000001,0.3659,0.3545999999999999,0.6916,0.7475,2.7,4.2,3.2,4.0,2.7,2.3,10.0,8.9,109.02,110.75,2.213,1.6299999999999997,29.0,31.666666666666668,58.0,100.0547619047619
22300935,1610612742,DAL,1610612741,CHI,2023-24,44,16,60,29.8,23.0,26.8,22.5,23.6,23.0,107.6,99.4,32.8,27.5,28.3,21.5,0.558,0.5335,0.4811000000000001,0.4579000000000001,0.3545999999999999,0.3659,0.7475,0.6916,4.2,2.7,4.0,3.2,2.3,2.7,8.9,10.0,110.75,109.02,1.6299999999999997,2.213,31.666666666666668,29.0,58.0,100.0547619047619
22300936,1610612744,GSW,1610612759,SAS,2023-24,29,37,66,29.1,22.0,27.6,19.5,25.0,23.4,106.0,107.2,28.1,17.0,28.2,20.5,0.5329,0.5235000000000001,0.4377000000000001,0.4548,0.4208999999999999,0.4179,0.6462,0.6334,3.1,3.6,3.3,3.9,2.7,2.1,10.6,11.4,110.09,103.68,3.2260000000000004,2.78,32.666666666666664,28.0,58.333333333333336,105.55555555555556
22300936,1610612759,SAS,1610612744,GSW,2023-24,37,29,66,27.6,19.5,29.1,22.0,23.4,25.0,107.2,106.0,28.2,20.5,28.1,17.0,0.5235000000000001,0.5329,0.4548,0.4377000000000001,0.4179,0.4208999999999999,0.6334,0.6462,3.6,3.1,3.9,3.3,2.1,2.7,11.4,10.6,103.68,110.09,2.78,3.2260000000000004,28.0,32.666666666666664,58.333333333333336,105.55555555555556
22300937,1610612761,TOR,1610612743,DEN,2023-24,34,32,66,28.9,20.5,31.1,26.0,24.1,23.9,105.4,100.8,30.9,21.5,26.3,18.0,0.562,0.6158,0.4756,0.5337,0.4126,0.4719,0.7814,0.6,2.8,1.6,3.5,2.8,2.2,1.5,9.3,9.9,109.76,122.79999999999998,3.434,4.023000000000001,23.0,33.333333333333336,63.666666666666664,100.66666666666667
22300937,1610612743,DEN,1610612761,TOR,2023-24,32,34,66,31.1,26.0,28.9,20.5,23.9,24.1,100.8,105.4,26.3,18.0,30.9,21.5,0.6158,0.562,0.5337,0.4756,0.4719,0.4126,0.6,0.7814,1.6,2.8,2.8,3.5,1.5,2.2,9.9,9.3,122.79999999999998,109.76,4.023000000000001,3.434,33.333333333333336,23.0,63.666666666666664,100.66666666666667
22300938,1610612757,POR,1610612738,BOS,2023-24,28,37,65,23.9,15.5,33.1,29.0,21.9,23.5,95.0,99.8,25.3,15.5,25.9,18.5,0.4897,0.6378999999999999,0.4255000000000001,0.5343000000000001,0.2892,0.4309999999999999,0.6315,0.8633,4.4,3.9,3.3,2.1,2.7,2.4,7.8,10.8,100.79,132.61,2.298,3.55,30.33333333333333,30.666666666666668,59.5,99.46666666666667
22300938,1610612738,BOS,1610612757,POR,2023-24,37,28,65,33.1,29.0,23.9,15.5,23.5,21.9,99.8,95.0,25.9,18.5,25.3,15.5,0.6378999999999999,0.4897,0.5343000000000001,0.4255000000000001,0.4309999999999999,0.2892,0.8633,0.6315,3.9,4.4,2.1,3.3,2.4,2.7,10.8,7.8,132.61,100.79,3.55,2.298,30.666666666666668,30.33333333333333,59.5,99.46666666666667
22300939,1610612752,NYK,1610612755,PHI,2023-24,26,14,40,25.0,15.0,25.2,15.0,22.5,23.8,93.4,96.8,25.2,17.0,28.2,18.5,0.5209999999999999,0.4972,0.4295,0.4221,0.4086999999999999,0.3288,0.6216999999999999,0.6167,2.7,2.4,3.3,2.3,3.3,2.9,8.2,7.6,108.76000000000002,104.38000000000002,2.213,2.6,20.33333333333333,20.33333333333333,49.0,96.03333333333333
22300939,1610612755,PHI,1610612752,NYK,2023-24,14,26,40,25.2,15.0,25.0,15.0,23.8,22.5,96.8,93.4,28.2,18.5,25.2,17.0,0.4972,0.5209999999999999,0.4221,0.4295,0.3288,0.4086999999999999,0.6167,0.6216999999999999,2.4,2.7,2.3,3.3,2.9,3.3,7.6,8.2,104.38000000000002,108.76000000000002,2.6,2.213,20.33333333333333,20.33333333333333,49.0,96.03333333333333
22300940,1610612763,MEM,1610612764,WAS,2023-24,29,21,50,26.4,19.0,29.7,24.5,22.4,23.7,93.6,103.2,27.1,18.5,29.4,19.5,0.5298999999999999,0.5729,0.435,0.4948,0.4014,0.3586,0.8788,0.7556999999999999,3.2,3.5,2.8,2.9,2.7,2.2,9.1,8.1,112.62,115.55,3.0089999999999995,3.133,30.666666666666668,27.666666666666668,46.0,100.7
22300940,1610612764,WAS,1610612763,MEM,2023-24,21,29,50,29.7,24.5,26.4,19.0,23.7,22.4,103.2,93.6,29.4,19.5,27.1,18.5,0.5729,0.5298999999999999,0.4948,0.435,0.3586,0.4014,0.7556999999999999,0.8788,3.5,3.2,2.9,2.8,2.2,2.7,8.1,9.1,115.55,112.62,3.133,3.0089999999999995,27.666666666666668,30.666666666666668,46.0,100.7
22300941,1610612760,OKC,1610612754,IND,2023-24,17,22,39,32.2,26.0,29.1,17.0,22.6,22.7,103.0,105.8,29.0,24.0,30.9,24.0,0.6394,0.5534000000000001,0.5354,0.4834,0.5528000000000001,0.348,0.8084,0.7661,4.9,4.5,3.1,3.0,2.0,1.4,8.8,8.3,125.2,109.91,3.116,2.752,32.333333333333336,25.33333333333333,62.0,104.96666666666667
22300941,1610612754,IND,1610612760,OKC,2023-24,22,17,39,29.1,17.0,32.2,26.0,22.7,22.6,105.8,103.0,30.9,24.0,29.0,24.0,0.5534000000000001,0.6394,0.4834,0.5354,0.348,0.5528000000000001,0.7661,0.8084,4.5,4.9,3.0,3.1,1.4,2.0,8.3,8.8,109.91,125.2,2.752,3.116,25.33333333333333,32.333333333333336,62.0,104.96666666666667
22300942,1610612745,HOU,1610612759,SAS,2023-24,24,30,54,26.9,18.5,28.1,19.5,24.0,23.1,104.4,106.4,27.1,19.0,28.6,21.0,0.5075999999999999,0.5466,0.4077,0.4729,0.4545999999999999,0.4279,0.6441000000000001,0.6167,3.6,3.2,3.3,3.9,2.7,1.9,9.3,11.6,102.97,106.48,2.503,2.847,26.0,33.333333333333336,45.0,103.3
22300942,1610612759,SAS,1610612745,HOU,2023-24,30,24,54,28.1,19.5,26.9,18.5,23.1,24.0,106.4,104.4,28.6,21.0,27.1,19.0,0.5466,0.5075999999999999,0.4729,0.4077,0.4279,0.4545999999999999,0.6167,0.6441000000000001,3.2,3.6,3.9,3.3,1.9,2.7,11.6,9.3,106.48,102.97,2.847,2.503,33.333333333333336,26.0,45.0,103.3
22300943,1610612738,BOS,1610612762,UTA,2023-24,44,33,77,33.2,29.0,27.1,19.5,23.8,24.5,99.8,103.6,25.7,18.5,31.7,22.0,0.6317,0.4812999999999999,0.5274000000000001,0.4128,0.4253999999999999,0.3032,0.8132999999999999,0.8125,4.0,3.8,2.1,3.4,2.6,2.9,10.5,8.6,133.03,105.37,3.75,2.608,32.0,28.666666666666668,53.0,102.8
22300943,1610612762,UTA,1610612738,BOS,2023-24,33,44,77,27.1,19.5,33.2,29.0,24.5,23.8,103.6,99.8,31.7,22.0,25.7,18.5,0.4812999999999999,0.6317,0.4128,0.5274000000000001,0.3032,0.4253999999999999,0.8125,0.8132999999999999,3.8,4.0,3.4,2.1,2.9,2.6,8.6,10.5,105.37,133.03,2.608,3.75,28.666666666666668,32.0,53.0,102.8
22300944,1610612746,LAC,1610612750,MIN,2023-24,34,21,55,28.1,18.5,26.7,22.5,23.1,22.6,99.8,98.6,28.8,25.0,25.4,19.5,0.5518000000000001,0.5189,0.4846,0.4529000000000001,0.4138,0.3413,0.9467,0.6589,3.2,4.1,2.9,2.9,2.1,2.7,9.4,9.6,113.09,107.89,2.62,2.405,25.0,28.0,49.333333333333336,100.13333333333333
22300944,1610612750,MIN,1610612746,LAC,2023-24,21,34,55,26.7,22.5,28.1,18.5,22.6,23.1,98.6,99.8,25.4,19.5,28.8,25.0,0.5189,0.5518000000000001,0.4529000000000001,0.4846,0.3413,0.4138,0.6589,0.9467,4.1,3.2,2.9,2.9,2.7,2.1,9.6,9.4,107.89,113.09,2.405,2.62,28.0,25.0,49.333333333333336,100.13333333333333
22300945,1610612758,SAC,1610612749,MIL,2023-24,38,30,68,29.3,20.5,30.8,25.5,25.1,23.0,103.8,99.6,28.2,22.0,27.7,18.5,0.5317000000000001,0.5934,0.4659,0.484,0.3387,0.4363,0.7333000000000001,0.8355,3.0,4.6,3.4,2.5,3.4,2.7,9.7,9.7,113.86999999999998,123.84,3.6019999999999994,2.975,29.33333333333333,30.33333333333333,63.666666666666664,102.46666666666667
22300945,1610612749,MIL,1610612758,SAC,2023-24,30,38,68,30.8,25.5,29.3,20.5,23.0,25.1,99.6,103.8,27.7,18.5,28.2,22.0,0.5934,0.5317000000000001,0.484,0.4659,0.4363,0.3387,0.8355,0.7333000000000001,4.6,3.0,2.5,3.4,2.7,3.4,9.7,9.7,123.84,113.86999999999998,2.975,3.6019999999999994,30.33333333333333,29.33333333333333,63.666666666666664,102.46666666666667
22300946,1610612761,TOR,1610612765,DET,2023-24,27,32,59,28.8,20.5,27.4,23.0,24.7,21.9,105.2,100.4,31.0,21.5,30.5,19.5,0.5431999999999999,0.5489999999999999,0.4569999999999999,0.4915999999999999,0.4055000000000001,0.2994999999999999,0.8214,0.7033,2.6,4.5,3.3,3.0,2.6,1.9,8.6,8.2,109.4,110.11,3.4170000000000003,1.37,25.0,31.0,55.0,102.63333333333334
22300946,1610612765,DET,1610612761,TOR,2023-24,32,27,59,27.4,23.0,28.8,20.5,21.9,24.7,100.4,105.2,30.5,19.5,31.0,21.5,0.5489999999999999,0.5431999999999999,0.4915999999999999,0.4569999999999999,0.2994999999999999,0.4055000000000001,0.7033,0.8214,4.5,2.6,3.0,3.3,1.9,2.6,8.2,8.6,110.11,109.4,1.37,3.4170000000000003,31.0,25.0,55.0,102.63333333333334
22300947,1610612753,ORL,1610612751,BKN,2023-24,33,16,49,27.1,22.5,26.6,18.5,21.6,23.4,93.6,95.4,24.9,18.5,26.2,17.0,0.5426,0.5074,0.4761,0.4158,0.4619,0.3945999999999999,0.7628,0.5811999999999999,5.1,4.0,3.1,2.9,3.2,3.5,9.5,7.9,115.82,111.25,1.581,2.583,23.33333333333333,26.666666666666668,60.0,97.63333333333334
22300947,1610612751,BKN,1610612753,ORL,2023-24,16,33,49,26.6,18.5,27.1,22.5,23.4,21.6,95.4,93.6,26.2,17.0,24.9,18.5,0.5074,0.5426,0.4158,0.4761,0.3945999999999999,0.4619,0.5811999999999999,0.7628,4.0,5.1,2.9,3.1,3.5,3.2,7.9,9.5,111.25,115.82,2.583,1.581,26.666666666666668,23.33333333333333,60.0,97.63333333333334
22300948,1610612741,CHI,1610612754,IND,2023-24,30,28,58,25.2,19.0,28.2,17.0,23.1,22.1,99.2,104.0,30.2,21.5,29.1,20.5,0.4978999999999999,0.5478000000000001,0.4291999999999999,0.4866,0.3199,0.3179999999999999,0.6916,0.7827999999999999,2.6,4.4,3.3,3.1,2.7,1.3,9.2,9.1,102.38,108.01,1.763,2.535,23.33333333333333,21.0,63.333333333333336,101.43492063492064
22300948,1610612754,IND,1610612741,CHI,2023-24,28,30,58,28.2,17.0,25.2,19.0,22.1,23.1,104.0,99.2,29.1,20.5,30.2,21.5,0.5478000000000001,0.4978999999999999,0.4866,0.4291999999999999,0.3179999999999999,0.3199,0.7827999999999999,0.6916,4.4,2.6,3.1,3.3,1.3,2.7,9.1,9.2,108.01,102.38,2.535,1.763,21.0,23.33333333333333,63.333333333333336,101.43492063492064
22300949,1610612743,DEN,1610612748,MIA,2023-24,26,19,45,31.6,26.0,28.9,17.5,23.9,20.8,101.2,101.0,28.1,20.0,29.4,24.5,0.6226,0.6142000000000001,0.5428,0.5282,0.4469,0.5022,0.58,0.6216999999999999,1.9,5.2,3.0,3.6,1.7,1.7,9.4,8.1,124.65,114.3,3.973,2.932,33.333333333333336,30.666666666666668,53.666666666666664,100.9
22300949,1610612748,MIA,1610612743,DEN,2023-24,19,26,45,28.9,17.5,31.6,26.0,20.8,23.9,101.0,101.2,29.4,24.5,28.1,20.0,0.6142000000000001,0.6226,0.5282,0.5428,0.5022,0.4469,0.6216999999999999,0.58,5.2,1.9,3.6,3.0,1.7,1.7,8.1,9.4,114.3,124.65,2.932,3.973,30.666666666666668,33.333333333333336,53.666666666666664,100.9
22300950,1610612763,MEM,1610612766,CHA,2023-24,19,31,50,26.4,19.0,22.6,15.5,22.5,21.5,93.8,97.2,26.6,18.5,28.4,20.0,0.5241999999999999,0.4823,0.4332,0.4242999999999999,0.382,0.2815999999999999,0.8388,0.7209,3.6,2.8,3.0,4.1,3.0,2.1,9.1,7.7,112.14,92.24,2.242,1.564,28.0,23.33333333333333,61.333333333333336,100.76666666666667
22300950,1610612766,CHA,1610612763,MEM,2023-24,31,19,50,22.6,15.5,26.4,19.0,21.5,22.5,97.2,93.8,28.4,20.0,26.6,18.5,0.4823,0.5241999999999999,0.4242999999999999,0.4332,0.2815999999999999,0.382,0.7209,0.8388,2.8,3.6,4.1,3.0,2.1,3.0,7.7,9.1,92.24,112.14,1.564,2.242,23.33333333333333,28.0,61.333333333333336,100.76666666666667
22300951,1610612739,CLE,1610612740,NOP,2023-24,30,22,52,28.0,21.0,30.9,22.5,22.6,22.6,99.8,101.0,27.8,23.0,26.0,17.0,0.5599999999999999,0.6448999999999999,0.4788,0.5490999999999999,0.3887,0.5166000000000001,0.6839,0.6950000000000001,3.7,3.3,3.2,3.5,2.0,2.3,8.2,10.1,112.01,123.96,3.108,3.097,31.33333333333333,34.666666666666664,59.666666666666664,100.8
22300951,1610612740,NOP,1610612739,CLE,2023-24,22,30,52,30.9,22.5,28.0,21.0,22.6,22.6,101.0,99.8,26.0,17.0,27.8,23.0,0.6448999999999999,0.5599999999999999,0.5490999999999999,0.4788,0.5166000000000001,0.3887,0.6950000000000001,0.6839,3.3,3.7,3.5,3.2,2.3,2.0,10.1,8.2,123.96,112.01,3.097,3.108,34.666666666666664,31.33333333333333,59.666666666666664,100.8
22300952,1610612744,GSW,1610612742,DAL,2023-24,27,27,54,28.9,22.0,31.7,23.0,24.8,24.2,105.4,105.4,29.0,17.0,31.2,19.5,0.5333,0.5921000000000001,0.4413,0.509,0.4153,0.3908999999999999,0.6462,0.76,3.1,3.6,3.0,3.5,2.5,2.5,10.3,9.0,109.76,120.95,3.406,1.51,29.0,35.666666666666664,59.333333333333336,101.36666666666667
22300952,1610612742,DAL,1610612744,GSW,2023-24,27,27,54,31.7,23.0,28.9,22.0,24.2,24.8,105.4,105.4,31.2,19.5,29.0,17.0,0.5921000000000001,0.5333,0.509,0.4413,0.3908999999999999,0.4153,0.76,0.6462,3.6,3.1,3.5,3.0,2.5,2.5,9.0,10.3,120.95,109.76,1.51,3.406,35.666666666666664,29.0,59.333333333333336,101.36666666666667
22300953,1610612737,ATL,1610612757,POR,2023-24,24,17,41,24.6,17.5,25.3,17.5,24.2,21.5,98.6,94.4,25.7,16.5,24.6,15.5,0.4452000000000001,0.5218,0.3903,0.4497,0.3112,0.3281,0.645,0.6565,4.8,4.6,2.7,3.2,3.9,2.7,9.0,8.1,101.70000000000002,107.08,3.455,2.365,23.666666666666668,30.666666666666668,52.0,100.6
22300953,1610612757,POR,1610612737,ATL,2023-24,17,24,41,25.3,17.5,24.6,17.5,21.5,24.2,94.4,98.6,24.6,15.5,25.7,16.5,0.5218,0.4452000000000001,0.4497,0.3903,0.3281,0.3112,0.6565,0.645,4.6,4.8,3.2,2.7,2.7,3.9,8.1,9.0,107.08,101.70000000000002,2.365,3.455,30.666666666666668,23.666666666666668,52.0,100.6
22300954,1610612747,LAL,1610612758,SAC,2023-24,29,29,58,30.0,26.0,31.5,26.5,21.9,24.8,105.4,103.0,30.4,25.5,28.5,22.0,0.6058,0.5861,0.5381,0.5061,0.4418,0.3932,0.8114000000000001,0.7333000000000001,4.5,3.0,4.0,3.1,1.4,3.1,9.7,9.8,114.49,123.54999999999998,3.073,3.922,32.0,32.666666666666664,65.66666666666667,103.5
22300954,1610612758,SAC,1610612747,LAL,2023-24,29,29,58,31.5,26.5,30.0,26.0,24.8,21.9,103.0,105.4,28.5,22.0,30.4,25.5,0.5861,0.6058,0.5061,0.5381,0.3932,0.4418,0.7333000000000001,0.8114000000000001,3.0,4.5,3.1,4.0,3.1,1.4,9.8,9.7,123.54999999999998,114.49,3.922,3.073,32.666666666666664,32.0,65.66666666666667,103.5
22300955,1610612756,PHX,1610612738,BOS,2023-24,32,35,67,30.7,21.5,34.6,29.0,24.7,24.6,104.4,100.4,29.2,18.5,27.5,22.5,0.5638000000000001,0.6401999999999999,0.4809,0.5267,0.3858,0.4425,0.6853,0.8300000000000001,3.7,3.7,3.8,1.9,3.6,2.7,9.8,9.8,117.33,137.59,2.321,4.65,32.333333333333336,37.333333333333336,51.0,102.0
22300955,1610612738,BOS,1610612756,PHX,2023-24,35,32,67,34.6,29.0,30.7,21.5,24.6,24.7,100.4,104.4,27.5,22.5,29.2,18.5,0.6401999999999999,0.5638000000000001,0.5267,0.4809,0.4425,0.3858,0.8300000000000001,0.6853,3.7,3.7,1.9,3.8,2.7,3.6,9.8,9.8,137.59,117.33,4.65,2.321,37.333333333333336,32.333333333333336,51.0,102.0
22300956,1610612741,CHI,1610612746,LAC,2023-24,26,37,63,25.9,19.0,28.2,18.5,22.8,22.7,98.8,98.0,29.9,21.5,27.4,23.0,0.5092,0.5551,0.4381,0.4770999999999999,0.3456,0.4305,0.6916,0.9217,3.0,3.9,3.0,2.6,2.6,2.1,9.0,9.2,105.40000000000002,116.32,2.163,2.79,25.0,30.0,54.333333333333336,98.96666666666667
22300956,1610612746,LAC,1610612741,CHI,2023-24,37,26,63,28.2,18.5,25.9,19.0,22.7,22.8,98.0,98.8,27.4,23.0,29.9,21.5,0.5551,0.5092,0.4770999999999999,0.4381,0.4305,0.3456,0.9217,0.6916,3.9,3.0,2.6,3.0,2.1,2.6,9.2,9.0,116.32,105.40000000000002,2.79,2.163,30.0,25.0,54.333333333333336,98.96666666666667
22300957,1610612745,HOU,1610612764,WAS,2023-24,33,31,64,26.6,18.5,29.3,22.5,23.6,23.3,103.4,102.0,27.0,19.0,28.5,19.5,0.5057,0.5719000000000001,0.4147,0.4927,0.4268,0.3526,0.7441000000000001,0.8157,3.8,3.2,3.0,3.0,2.3,2.2,9.3,8.2,102.97,115.02,2.603,2.933,25.0,23.33333333333333,62.5,102.16666666666667
22300957,1610612764,WAS,1610612745,HOU,2023-24,31,33,64,29.3,22.5,26.6,18.5,23.3,23.6,102.0,103.4,28.5,19.5,27.0,19.0,0.5719000000000001,0.5057,0.4927,0.4147,0.3526,0.4268,0.8157,0.7441000000000001,3.2,3.8,3.0,3.0,2.2,2.3,8.2,9.3,115.02,102.97,2.933,2.603,23.33333333333333,25.0,62.5,102.16666666666667
22300958,1610612755,PHI,1610612749,MIL,2023-24,29,24,53,24.5,14.5,31.2,27.0,23.3,23.1,95.2,99.6,27.6,18.5,28.6,18.5,0.4974999999999999,0.5935,0.421,0.4905,0.3288,0.43,0.5166999999999999,0.8355,2.3,5.0,2.3,2.3,2.9,2.8,7.8,9.3,102.63,125.43999999999998,2.5,3.575,14.666666666666666,29.666666666666668,58.666666666666664,99.88333333333333
22300958,1610612749,MIL,1610612755,PHI,2023-24,24,29,53,31.2,27.0,24.5,14.5,23.1,23.3,99.6,95.2,28.6,18.5,27.6,18.5,0.5935,0.4974999999999999,0.4905,0.421,0.43,0.3288,0.8355,0.5166999999999999,5.0,2.3,2.3,2.3,2.8,2.9,9.3,7.8,125.43999999999998,102.63,3.575,2.5,29.666666666666668,14.666666666666666,58.666666666666664,99.88333333333333
22300959,1610612742,DAL,1610612760,OKC,2023-24,27,33,60,31.2,23.0,30.4,21.0,23.9,23.0,105.0,101.6,30.6,19.5,27.9,23.0,0.5823,0.6016,0.5072,0.5078,0.3534,0.524,0.74,0.7417,4.0,4.3,3.3,2.8,2.4,2.1,9.4,9.1,119.36,119.63000000000002,1.61,3.141,35.333333333333336,27.33333333333333,68.0,102.1
22300959,1610612760,OKC,1610612742,DAL,2023-24,33,27,60,30.4,21.0,31.2,23.0,23.0,23.9,101.6,105.0,27.9,23.0,30.6,19.5,0.6016,0.5823,0.5078,0.5072,0.524,0.3534,0.7417,0.74,4.3,4.0,2.8,3.3,2.1,2.4,9.1,9.4,119.63000000000002,119.36,3.141,1.61,27.33333333333333,35.333333333333336,68.0,102.1
22300960,1610612757,POR,1610612752,NYK,2023-24,25,26,51,25.0,17.0,24.0,15.0,21.4,22.2,94.4,92.2,24.5,15.5,23.9,14.5,0.5192,0.5177999999999999,0.4469999999999999,0.4275,0.3281,0.4018,0.6232,0.5967,4.3,2.1,3.7,3.3,2.8,3.1,8.3,8.7,105.88000000000002,106.11,2.098,2.3630000000000004,26.0,24.0,56.333333333333336,98.53333333333333
22300960,1610612752,NYK,1610612757,POR,2023-24,26,25,51,24.0,15.0,25.0,17.0,22.2,21.4,92.2,94.4,23.9,14.5,24.5,15.5,0.5177999999999999,0.5192,0.4275,0.4469999999999999,0.4018,0.3281,0.5967,0.6232,2.1,4.3,3.3,3.7,3.1,2.8,8.7,8.3,106.11,105.88000000000002,2.3630000000000004,2.098,24.0,26.0,56.333333333333336,98.53333333333333
22300961,1610612756,PHX,1610612766,CHA,2023-24,28,26,54,30.6,21.5,24.2,16.0,25.3,21.4,104.6,96.2,29.5,18.5,28.1,18.5,0.5504,0.5205,0.4757,0.4558,0.3608,0.3021,0.6853,0.6209,3.5,2.7,3.5,4.0,3.7,2.0,9.9,7.7,116.93,99.39,2.429,1.689,30.0,28.33333333333333,55.333333333333336,101.93333333333334
22300961,1610612766,CHA,1610612756,PHX,2023-24,26,28,54,24.2,16.0,30.6,21.5,21.4,25.3,96.2,104.6,28.1,18.5,29.5,18.5,0.5205,0.5504,0.4558,0.4757,0.3021,0.3608,0.6209,0.6853,2.7,3.5,4.0,3.5,2.0,3.7,7.7,9.9,99.39,116.93,1.689,2.429,28.33333333333333,30.0,55.333333333333336,101.93333333333334
22300962,1610612765,DET,1610612748,MIA,2023-24,28,27,55,28.1,23.0,27.5,17.0,22.2,21.1,99.6,101.0,29.0,19.5,28.7,24.5,0.5607,0.5848,0.5016,0.5085999999999999,0.3295,0.4734,0.6533,0.5417,4.1,4.7,2.9,3.7,2.1,1.8,8.5,8.3,113.82,108.7,1.6869999999999998,2.832,33.0,25.0,58.333333333333336,99.88333333333333
22300962,1610612748,MIA,1610612765,DET,2023-24,27,28,55,27.5,17.0,28.1,23.0,21.1,22.2,101.0,99.6,28.7,24.5,29.0,19.5,0.5848,0.5607,0.5085999999999999,0.5016,0.4734,0.3295,0.5417,0.6533,4.7,4.1,3.7,2.9,1.8,2.1,8.3,8.5,108.7,113.82,2.832,1.6869999999999998,25.0,33.0,58.333333333333336,99.88333333333333
22300963,1610612761,TOR,1610612753,ORL,2023-24,27,24,51,28.5,20.5,27.5,22.5,24.7,21.2,105.0,92.6,32.1,25.0,24.1,17.0,0.5361,0.5651999999999999,0.457,0.4987999999999999,0.3885,0.4425,0.8514000000000002,0.6628,2.3,5.0,3.4,3.1,2.6,2.9,7.9,9.7,108.15,118.74,2.967,1.6809999999999998,25.666666666666668,26.666666666666668,50.666666666666664,97.3
22300963,1610612753,ORL,1610612761,TOR,2023-24,24,27,51,27.5,22.5,28.5,20.5,21.2,24.7,92.6,105.0,24.1,17.0,32.1,25.0,0.5651999999999999,0.5361,0.4987999999999999,0.457,0.4425,0.3885,0.6628,0.8514000000000002,5.0,2.3,3.1,3.4,2.9,2.6,9.7,7.9,118.74,108.15,1.6809999999999998,2.967,26.666666666666668,25.666666666666668,50.666666666666664,97.3
22300964,1610612740,NOP,1610612746,LAC,2023-24,20,22,42,30.0,21.5,29.0,18.5,22.5,23.1,100.8,97.2,26.4,17.0,27.1,23.0,0.6238,0.5601,0.5324,0.4791,0.5033000000000001,0.4419,0.7128,0.9217,3.2,3.9,3.7,2.2,2.4,2.3,10.4,9.0,120.93999999999998,121.06000000000002,2.897,3.35,28.0,34.666666666666664,55.333333333333336,100.13333333333334
22300964,1610612746,LAC,1610612740,NOP,2023-24,22,20,42,29.0,18.5,30.0,21.5,23.1,22.5,97.2,100.8,27.1,23.0,26.4,17.0,0.5601,0.6238,0.4791,0.5324,0.4419,0.5033000000000001,0.9217,0.7128,3.9,3.2,2.2,3.7,2.3,2.4,9.0,10.4,121.06000000000002,120.93999999999998,3.35,2.897,34.666666666666664,28.0,55.333333333333336,100.13333333333334
